,PCC,pvalue,adj_logp,adj_pvalue,weight_pcc
SCN3B,-0.00519868033600793,0.000278104856353072,0,1,0
COX11,-0.00633850701937475,1.68106024781466e-22,17.1798253031853,6.60959268235766e-18,-0.108894443275872
ZNF202,-0.000531180995490851,0.00118013177741809,0,1,0
FAM227B,-0.0176403870203527,1.27554464981725e-08,3.29971291618218,0.000501518645415146,-0.0582082128975103
STXBP4,0.0187762242088818,5.87720268370431e-35,29.6362379134239,2.31079855117886e-30,0.556456647770209
CYYR1,-0.00406526938821505,0.419980809762533,0,1,0
CUL5,0.00901730075175798,1.23113242461737e-34,29.315103812086,4.84056646711057e-30,0.264343107642586
MYRFL,0.00978611473962241,1.69150068114149e-12,7.17713640465243,6.6506423781121e-08,0.0702362803578497
WBP1L,-0.0117784601429187,5.79651005904647e-10,4.64224198780052,2.27907182501589e-05,-0.054678462227092
BORCS7,0.00484182492327326,9.76273762903135e-12,6.41583696374069,3.83851318098255e-07,0.0310643593146975
C2,-0.00657808765070985,0.0200120470694876,0,1,0
PLEKHF1,0.00186397412714407,0.0100549490088718,0,1,0
TMEM100,-0.00703458759422574,0.301419380871592,0,1,0
ANAPC16,-0.0105929801899326,0.000101711188018543,0,1,0
SMPD1,-0.00276060305929095,0.00922690891647536,0,1,0
APBB1,0.0164042418326591,2.29769536449613e-12,7.04411613358663,9.0340786341259e-08,0.115553384552691
SYNPO2L,-0.0140751963555971,0.415917127907242,0,1,0
NUDT13,0.0179151732234034,7.85619464985914e-17,11.5101963464037,3.08889861243162e-12,0.206207161381207
C11orf65,-0.00882283743635524,5.03623196339032e-08,2.70330285663019,0.00198014568336581,-0.0238508016452829
TRIM44,0.0159055519923459,7.85956434326887e-35,29.5100101079564,3.09022350848645e-30,0.469373000066754
ILK,0.0140998015217815,2.29292412405939e-29,24.0450188980805,9.01531907097672e-25,0.339029994050421
TAF10,-0.00271164066752383,3.49713030488839e-08,2.86169676701192,0.00137500169327602,-0.00775989333155098
TPP1,0.0177570081984296,3.10893433924409e-06,0.912797031828379,0.122237080350399,0.0162085443776787
DCHS1,-0.00516505188359776,0.616720454825746,0,1,0
NETO1,-0.00110928004041563,0.0383857543521451,0,1,0
MSS51,0.00298173944089097,1.90584074429345e-07,2.1253219743213,0.00749338463841299,0.00633715635542608
CYB5A,-0.000707158496574479,3.0931511007087e-18,12.9150074458144,1.21616514977665e-13,-0.00913295724863034
USP54,0.00828700349257694,1.14948772941571e-19,14.3449042420493,4.51955585451668e-15,0.118876271554544
RAG1,-0.0110635492856753,0.101620356671101,0,1,0
IFTAP,0.00253393745604048,0.0440730239842184,0,1,0
WDR88,-0.00108264906199146,0.308243878407215,0,1,0
OR10A5,0.00695937811656408,0.000435042005410281,0,1,0
ATP9B,0.0116098669866561,2.98084924458675e-34,28.9310685693645,1.17201030598662e-29,0.33588585787215
PPFIBP2,0.00640866892685904,3.80458219884303e-14,8.82510161009359,1.4958856289411e-09,0.0565571544649805
MOGAT2,-0.00288837054056277,0.754401144126224,0,1,0
CYB5R2,0.00133152671960442,0.00068761449951157,0,1,0
GARRE1,0.00991663450054767,4.83910879809798e-19,13.7206431951618,1.90264079723616e-14,0.136062603678846
SERPINB8,0.0120961501475862,0.00115868458300239,0,1,0
TUB,-0.00529807778454239,5.40587190056704e-13,7.67254283136965,2.12548071386495e-08,-0.0406497287258296
RIC3,0.0132073875553768,1.70768504710688e-45,40.1730008060077,6.71427606821481e-41,0.530580390907408
LMO1,-0.00604316398493703,0.883525303026251,0,1,0
IDH3A,0.0117569173417309,6.0606381600534e-24,18.6228902256791,2.3829217117698e-19,0.218947781047437
WDR72,0.0276448251837061,6.74999152130363e-32,26.5761053543482,2.65396166634616e-27,0.734691786584712
CRABP1,0.00716392675617636,0.0381138228296108,0,1,0
PLD4,-0.00512302176694161,0.0844386791797843,0,1,0
ZMAT1,-0.0164745910563132,0.0721433629667326,0,1,0
XRRA1,0.00726776177178202,4.09750727793066e-13,7.79288884802968,1.61105791153678e-08,0.0566368596614566
TRIM66,0.0215353704650076,2.07353298794382e-24,19.0886976326918,8.1527170019975e-20,0.411082175214531
RNF169,0.00174940194107711,2.12644116937568e-07,2.07775520973782,0.00836074138975132,0.00363482899699842
RPL27A,0.0207167540403877,1.26067654423778e-14,9.30480490910156,4.95672803663412e-10,0.192765354695649
DENND2B,0.0165861505401592,7.23989169088522e-21,15.54567651248,2.84658061502225e-16,0.257842930884611
CDYL2,0.0132435544544273,5.85288447127246e-20,14.6380386298994,2.30123711641491e-15,0.193859661701082
TMEM130,-0.0142756050180935,0.3702882183499,0,1,0
PRTG,-0.00628951929567808,3.55107346434038e-13,7.85504892461413,1.39621106470935e-08,-0.0494044817798559
CENPN,0.0318377048955095,2.29275012680409e-36,31.0450518555231,9.01463494856832e-32,0.988403199441935
AKIP1,-0.000148624118643958,0.000100911652712155,0,1,0
ATMIN,-0.00562566087558301,0.000811622593733485,0,1,0
TMEM41B,0.0389580521085715,7.33106554358772e-46,40.5402414793153,2.88242835042782e-41,1.57936884004524
PKD1L2,-0.0179811749841473,0.705768773115734,0,1,0
LEO1,0.0136272295756338,6.89746051187504e-07,1.56671935884808,0.0271194352405903,0.0213500443836127
ZNF143,0.019558275979209,1.76624887883283e-22,17.1583566824819,6.94453734179493e-18,0.335587875345687
TMX3,-0.00728933655337849,2.84812286434645e-19,13.9508498613876,1.11982494780374e-14,-0.101692439845307
MFAP4,-0.000973640426234294,0.00836785344506738,0,1,0
WEE1,0.0693431468297178,3.70648709358583e-41,35.8364460894631,1.45731659545608e-36,2.48501194303691
MAPK7,0.0270142252944153,1.31145387379977e-09,4.28765556138616,5.15637434100593e-05,0.115827693320138
FAM86GP,0.00470141159258157,0.0404712587593418,0,1,0
PRKCB,-0.00908528278624725,0.346321906667863,0,1,0
HDGFL3,0.000525725402590455,1.57294520647351e-14,9.20869498741625,6.18450596281256e-10,0.00484124487959212
MCM7,-0.0134250917637646,7.05982124764274e-06,0.556614876662971,0.277578051814817,-0.00747260579627689
CLEC3A,-0.00988868885366207,0.318031516950725,0,1,0
CCDC68,-0.00291332871224044,2.81643239698133e-11,5.95570925036377,1.10736488984512e-06,-0.0173509387608408
CLEC4E,-0.000836327949134658,0.786675459753062,0,1,0
ZNF3,0.00870037393141221,1.58022812402015e-17,12.2066887947997,6.21314093802244e-13,0.106202756979137
ZSCAN21,0.0161215817162329,2.66648408834246e-08,2.97946958519043,0.00104840821385449,0.0480337623886781
ENSG00000166530,0.00217084431297224,0.485378624275712,0,1,0
RIMKLB,0.00265499631359524,4.72775567330591e-17,11.7307535572043,1.85885897563042e-12,0.0311451074500716
A2ML1,-0.0046924797427683,0.0358698935858556,0,1,0
BEAN1,-0.00678666591256363,0.00440284342667519,0,1,0
TK2,0.00597183734904475,0.00359764855255099,0,1,0
TMED3,-0.00342845855039633,0.000410976697470083,0,1,0
SLC38A8,-0.0057469161408216,0.590808222837479,0,1,0
SEC11C,0.0174502490639184,6.36691892226109e-11,5.60147926216214,2.50334518185461e-06,0.0977472082511032
GALR1,0.00819658892559385,0.00307965834607195,0,1,0
TMEM135,0.0137670107655038,1.01755230024801e-20,15.397851841281,4.00081213411514e-16,0.211982392064548
IQCD,-0.00267584932853011,0.00171453954258637,0,1,0
NDEL1,0.0281762682479923,2.2677140548115e-38,33.0498202899255,8.91619812070784e-34,0.93122060203688
CENPV,0.00294057879151072,1.28981548550648e-09,4.29488099489418,5.07129652591439e-05,0.0126294359656483
CDH16,-0.0207591241717601,0.297726257398268,0,1,0
RRAD,0.0670262872289832,1.99877657492764e-37,32.1046443306632,7.85878973730049e-33,2.15185511229138
CIAO2B,0.0435581858386714,1.49515118756894e-38,33.2307234715368,5.87863543928357e-34,1.4474700285267
CFAP52,-0.00392663586779175,0.596807016339864,0,1,0
HSP90B1,0.0276502573517712,1.23582313754282e-14,9.31345225968188,4.85900941219084e-10,0.257519351813639
BLCAP,0.0466101747000409,5.30831325753117e-56,50.6804520378516,2.0871226065961e-51,2.36222472336131
CHRFAM7A,0.0156342839297945,8.24075048375169e-16,10.4894418170371,3.24009827520149e-11,0.163994911632617
ATF7IP2,-0.0111545475289329,4.69382126409032e-10,4.73388203357216,1.84551664461503e-05,-0.0528043121398421
MMP10,-0.00961404589131585,0.0844386791797843,0,1,0
TVP23A,0.00172560136387862,3.65299247786679e-09,3.84275980373363,0.000143628358244767,0.00663107155838069
BEX3,0.0111782035833937,3.68469631098001e-17,11.8390068821112,1.44874889555112e-12,0.132338829153438
TMPRSS5,0.0107986821608316,0.00142474402469406,0,1,0
COG1,-0.00775246487865928,2.44720814283226e-07,2.01673767261117,0.00962193297598787,-0.0156346879763872
PLEKHA7,0.00441893789759144,2.9404323463265e-26,20.9369973900851,1.15611918992865e-21,0.0925192912288201
ZNF606,0.00971146318834322,3.57336045953873e-24,18.8523317541808,1.40497386548144e-19,0.183083725845161
ZCCHC18,-0.00248468469302235,0.200176950755816,0,1,0
B2M,0.0373041384866808,1.45697095259339e-39,34.2419576882665,5.72851839140667e-35,1.27736673165816
ZNF592,0.0229688310782303,3.00156888782608e-23,17.9280602665322,1.18015685531546e-18,0.411786587822312
GOLM2,0.00961521814350567,1.91667319781675e-17,12.1228605118098,7.5359756791759e-13,0.116563948344342
NNMT,0.00676050451454345,2.68324577065387e-07,1.97674812816443,0.0105499857210569,0.0133638146445709
ACSM1,0.00179638009027579,4.64240999788813e-07,1.73866508880671,0.0182530276296966,0.00312330334918995
AP1G1,0.068793505751982,1.62317861510738e-67,62.1950422692971,6.38201367887921e-63,4.27861499809765
SLFN5,0.00404359869692378,0.000276309310255737,0,1,0
CATSPER2,0.00624993691680357,1.8012346388443e-14,9.14983829154038,7.08209435300802e-10,0.0571859121210811
ENSG00000166763,0.00534792181161887,0.0971811022594594,0,1,0
ZNF667-AS1,0.0174093891901058,2.86544511621265e-14,8.94821648711955,1.12663571079249e-09,0.155782983381586
BMERB1,-0.0146796182130755,4.66310081780651e-07,1.7367337765116,0.0183343797954516,-0.0254945887769431
MARF1,-0.0225656111721512,0.00812785675976641,0,1,0
SAAL1,0.00873482352313485,2.78636920134424e-08,2.96036992058334,0.00109554464258453,0.0258583088194922
YPEL4,-0.00276585731785748,0.0693596187955276,0,1,0
PPIB,0.0279704154125662,1.40534574426e-21,16.2576253988055,5.52553839728146e-17,0.454732536026477
CIAO2A,0.0121508245300514,6.00358265873463e-19,13.626998087181,2.36048862976128e-14,0.165579262628682
LDHAL6A,-0.00398949692518707,1.08944060739645e-06,1.36820502269343,0.0428346258016136,-0.00545844973106095
FAM111A,-0.0143726436132123,5.821401562586e-07,1.64038102353663,0.0228885866637756,-0.0235766118411684
PCLAF,0.00568830826486279,0.00363917081847119,0,1,0
KIF7,0.00130810290836558,0.0021262868112895,0,1,0
LDHD,-0.00664176956101646,1.14728990702028e-05,0.345735408649575,0.451091445642232,-0.00229629491333434
PLIN1,-0.00585137882637976,0.60595904597944,0,1,0
PEX11A,-0.00159609654230991,7.72164688760448e-05,0,1,0
MESP1,0.00564954495530822,0.455053607270802,0,1,0
ANPEP,-0.00708774612907653,0.131023758569593,0,1,0
SCNN1G,0.00742108485691173,1.25838167990215e-06,1.30559619465729,0.0494770508903927,0.00968894014941278
RBPMS2,-0.00193071290058438,0.00495601984199969,0,1,0
NAV2,0.0903420322684571,1.89181839807044e-82,77.128529136963,7.43825157753337e-78,6.96794806811014
ANKDD1A,0.0090304315696001,5.02174089145199e-10,4.70455428115183,1.97444808370109e-05,0.0424841555014108
GLYATL1,-0.0118581836669631,0.420963220880196,0,1,0
C18orf54,0.0069050698861662,0.226225086721347,0,1,0
DCTN5,-0.0084600098919602,1.59292611731128e-19,14.2032129487267,6.26306690804448e-15,-0.120159322043845
TERF2IP,-0.0111572353714872,1.47716790270329e-14,9.23597871933866,5.8079287598488e-10,-0.103047988457708
PLK1,-0.0122190480369263,0.100416751121733,0,1,0
CLPX,0.00639679652597998,8.06404182463064e-21,15.4988558100589,3.17061996460827e-16,0.0991430270024492
GPR182,-8.3039455791803e-05,0.0201193889795617,0,1,0
ZBTB39,0.00379475804017951,0.000167201807961214,0,1,0
MYO1A,0.00351654227547634,0.0121642215313101,0,1,0
CHP2,0.00329451797641591,0.786675459706013,0,1,0
NEMP1,0.0027410797498759,8.5544731591004e-10,4.47321531367919,3.36344775669509e-05,0.0122614399131608
NAB2,0.104723689900857,2.07916442489934e-76,71.087519746007,8.17485868581923e-72,7.44454737370191
VPS39,-0.0008707455811166,1.11114558237235e-11,6.35963761769786,4.3688022007716e-07,-0.00553762635311331
STAT6,0.00993274427934696,1.67346345933507e-23,18.1817923478361,6.57972362941364e-19,0.180595093931243
PATL1,0.038055797364245,5.97532762879015e-45,39.6290468589062,2.34937931708771e-40,1.5081149770007
ATP23,-0.0063414380573762,0.075290624332438,0,1,0
STX3,0.0335027022659321,1.85150822669623e-34,29.1378829355957,7.27976004572425e-30,0.976197816650844
MRPL16,-0.00297999678899889,8.19891352989632e-15,9.49165227552438,3.22364882168464e-10,-0.0282850933033567
PIP4K2C,0.0246875680618489,1.51171392503094e-35,30.2259389680978,5.94375681043665e-31,0.746204925508205
MTMR10,0.0324954629361565,2.45909254422589e-39,34.0146337085985,9.66866006538735e-35,1.1053212689647
YWHAB,0.0259959263424592,1.2198241785373e-48,43.3191113442591,4.79610470517294e-44,1.12612042772615
C15orf48,0.00621362341084792,0.500262997153152,0,1,0
SCG5,0.00752211763688147,0.0023968356977652,0,1,0
GREM1,-0.0125117092671115,0.34862706747828,0,1,0
NYAP1,0.00244647318502442,0.046006295825584,0,1,0
TSC22D4,-0.00144264132197458,1.74577851840254e-07,2.16341943641261,0.00686405197865511,-0.00312103827573179
MS4A6E,-0.00714372850614417,0.42769543981289,0,1,0
MS4A5,-0.00246936115348154,0.654492946488967,0,1,0
DIS3L,-0.00561231242780102,2.94131074533259e-05,0,1,0
CCNDBP1,0.00640101685856385,1.96508855427091e-20,15.1120264555673,7.72633517768238e-16,0.0967323361091489
SMAD3,0.0647224434633866,7.72356357029383e-56,50.5175908562173,3.03675072456813e-51,3.26962191809802
CCDC178,0.0239027640500415,6.53537432488635e-13,7.59013811406243,2.56957847705882e-08,0.181425280447661
MAP1A,-0.00740987823737951,0.312111184274712,0,1,0
RCCD1,-0.00748622700363257,1.50723465493635e-10,5.22722771062582,5.92614521627874e-06,-0.0391322132414235
AKTIP,0.0217344793430813,1.34528026739698e-22,17.2765958096608,5.28937295535144e-18,0.375497814743838
MAPRE2,0.0124814848433209,2.02717251414096e-14,9.09851787255704,7.97043689109943e-10,0.113563012923005
EVA1C,0.0059867493853685,1.68796057099565e-05,0.17804628391976,0.663672337304068,0.00106591848082377
MARS1,0.00447673483268759,2.6700766931852e-19,13.978884845783,1.04982075422656e-14,0.0625797607112454
MBD6,-0.0155650534150247,7.79505683452231e-08,2.51358929564024,0.00306486044619748,-0.0391241516500745
CNPY4,0.00228925778970569,0.0107272645581179,0,1,0
PDIA3,0.034205688582621,7.09907295350589e-29,23.5542069424431,2.79121350385945e-24,0.805687867483816
NUDT21,0.0128672180863075,1.10932243127155e-20,15.3603507868458,4.36163393527347e-16,0.19764498345653
NAT16,-0.00753538051924805,0.696059744181128,0,1,0
TERB2,-0.000650442558854968,0.590808222837479,0,1,0
NKX3-1,0.00109863880256337,0.820687458053879,0,1,0
SGSM1,-0.0190561565106333,0.00071617287485945,0,1,0
ENSG00000167046,0.00231571317392855,0.0629888508901755,0,1,0
DUSP18,-0.000402582180414276,0.0020531070222671,0,1,0
TEF,-0.0096243769432986,0.0014070417170366,0,1,0
MEI1,0.00325282729054206,0.407000248895059,0,1,0
B4GALNT2,-0.0180896671625753,0.189424307862511,0,1,0
PBX3,0.0142946766917333,3.50316968628667e-12,6.86094740750749,1.37737625725419e-07,0.0980750249893054
GNGT2,0.0113645794031328,0.0332208488259049,0,1,0
PHB1,0.0143044920068724,1.28439378297204e-13,8.29671038693601,5.04997947588945e-09,0.118680227413262
SNRPD1,0.0184346352895259,1.43036488224676e-11,6.24996174270395,5.62390864401783e-07,0.115215765300237
TTC16,0.00242898835632104,1.21041925590792e-05,0.322472757633162,0.475912643037876,0.000783282573521688
SAMD14,0.016232620659076,0.000877265303961926,0,1,0
PIP5KL1,-0.00896324174579723,0.460345040963171,0,1,0
EEIG1,0.110856269585063,2.01459055084698e-70,65.1012217890377,7.92096712782016e-66,7.21687859296251
ACSF2,-0.0176898970931294,0.612852894535983,0,1,0
GOLGA2,0.0240884098472858,9.22039246494487e-25,19.4406591745185,3.62527390936702e-20,0.468294565897198
TRUB2,-0.00760371583103428,0.000542264292878033,0,1,0
COQ4,0.00190975320731751,1.19306159850186e-09,4.32874571452061,4.69087959298962e-05,0.00826683601196766
SLC27A4,0.00837181600835214,1.95741590938063e-07,2.11372546782751,0.00769616787250275,0.01769572070882
ANKRD40CL,0.00650139228380368,0.0147311556642673,0,1,0
URM1,0.019399823774044,1.5303539639039e-34,29.2206166888877,6.01704571527736e-30,0.566874814333309
CERCAM,0.0149595177789231,5.38225692534391e-09,3.67444415642351,0.000211619577790672,0.0549679126856776
DOLPP1,0.00700433624881404,0.133319622295867,0,1,0
CCDC103,-0.00024800762916567,0.100447591271742,0,1,0
ENDOG,0.00595912165108618,2.13196802113728e-09,4.0766278955401,8.38247186550754e-05,0.0242931215557349
TBC1D21,2.1046673169955e-05,0.0332208488259049,0,1,0
PRRX2,0.00243438476370157,0.0554810871287178,0,1,0
C15orf39,-0.00516130092098578,0.000124057277826459,0,1,0
SP2,0.000920364050372927,4.40962998652027e-08,2.76100643245412,0.00173377831810004,0.00254113106327918
PRR15L,-0.00276169200643838,0.0297491475272625,0,1,0
COQ7,0.00633051962531603,2.86942442161077e-20,14.9476137914027,1.12820029408892e-15,0.0946261624581193
GPRC5B,0.014719380994919,1.26842146781947e-14,9.30214499788209,4.98717952717258e-10,0.136921816293806
CRK,-0.00916527158791122,3.01242600386449e-09,3.9264921937978,0.000118442565619944,-0.0359873673439701
FBXO22,-0.0124225672274325,2.75850465360057e-13,7.96473486071054,1.08458885970267e-08,-0.0989424542558523
TBC1D2B,-0.00858951773835801,6.57362151279749e-07,1.5876038864226,0.0258461650640172,-0.013636751743913
NOD2,-0.00739622498149084,0.795998712558871,0,1,0
SNX20,-0.00162980809976927,0.457242634105989,0,1,0
LOXHD1,-0.00115567611133185,0.0719000878516528,0,1,0
KATNAL2,0.01789923410601,1.27778255287533e-20,15.2989516277762,5.02398544139523e-16,0.27383951676209
HDHD2,0.00950614865923539,1.39776914445806e-12,7.25997313240144,5.4957487221802e-08,0.0690143838586629
ZNF91,-0.00492272309605583,8.3829606524248e-08,2.48201115396922,0.00329601246932038,-0.0122182536323125
RNF214,0.00565236310596051,5.51957917540083e-10,4.66350261421511,2.1701881401841e-05,0.0263598101211399
CDK12,-0.00076135274327723,1.96686282998655e-13,8.11163450860269,7.7333112749411e-09,-0.0061758151855869
DPEP2,0.00357045262317115,0.0594053469355248,0,1,0
DUS2,-0.00979862045315777,0.00374500079623057,0,1,0
POP5,-0.0117649670143049,5.72522742598797e-13,7.64761583861513,2.25104491934995e-08,-0.0899739480793824
ENGASE,-0.00145453683909334,6.32914683771559e-06,0.604063410133268,0.248849395365301,-0.000878632483187186
RBFOX3,-0.00627378483571656,0.859165569501181,0,1,0
ATP5MG,0.0353055668796336,1.08453478644819e-44,39.3701650950931,4.264173873357e-40,1.38998599682703
TBC1D16,0.00886915549784359,3.44544070305877e-14,8.86816380166752,1.35467837562865e-09,0.078653123737337
TEPSIN,0.00149984173322731,5.61887060325255e-06,0.655759550800495,0.220922754378684,0.000983535541252979
MYO5B,0.0299672557737531,3.6036533195454e-18,12.8486655775581,1.41688441217886e-13,0.3850392477141
ART5,0.00413730888584446,0.478839225156862,0,1,0
ACAA2,0.0221628148084598,2.85244182787511e-20,14.950191785394,1.12152307788394e-15,0.331338331890644
STIM1,0.0167311863042852,7.10263172406307e-19,13.5539892848473,2.79261274126712e-14,0.226774319891066
RRM1,0.00724798766299865,0.00107666140249914,0,1,0
OR51E2,-0.00262275943297927,0.712965703337307,0,1,0
TRIM68,0.0137447836847476,8.70219819262775e-08,2.46577961153087,0.00342153028537738,0.0338916073747529
MMP26,-0.0184320767929401,0.319825295862925,0,1,0
OR51Q1,0.000332127558728334,0.847655689158651,0,1,0
FN3K,-0.00741931310210573,2.73432448365777e-07,1.96855853042619,0.0107508170048456,-0.014605352097053
PRRT2,-0.014583550135902,0.0397541002241676,0,1,0
ZNF23,-0.00348979241463625,2.19035620832077e-07,2.06489383361079,0.0086120425398756,-0.00720605083756411
IRGQ,0.0101423761665382,2.1944342975478e-06,1.06408599927695,0.0862807677109843,0.0107923604782135
ZNF226,-0.00823598025976644,1.82947093493308e-15,10.1430830674815,7.19311382196987e-11,-0.0835382319169485
ZNF180,0.000604118091820051,0.000777460522118857,0,1,0
PPP2R3B,-0.00207859573668796,5.11120227855149e-05,0,1,0
ZNF668,-0.00388530286963566,0.00182866772704976,0,1,0
ZNF646,0.00120359459374771,0.031981683741601,0,1,0
GNG8,0.000987376425148825,0.765974132584782,0,1,0
LPO,-0.00657802414764127,0.557045117966882,0,1,0
CA4,0.0253370851335479,2.40043449055421e-12,7.02511872337713,9.43802832996103e-08,0.177996031167487
TPM4,0.104015969890257,2.57089744987457e-82,76.9953238281764,1.01082545934168e-77,8.00874328500217
RAB8A,0.0171166491201353,2.38341746349539e-06,1.02820846452833,0.0937112078297119,0.0175994835096845
GPX4,0.0239291240546073,1.1921148258247e-25,20.3290904925141,4.68715707217757e-21,0.486457328312709
MIDN,0.10158055179191,5.88709011799346e-81,75.6355078977339,2.31468609259267e-76,7.68309662731319
JSRP1,0.00126878773862815,0.0217433632993214,0,1,0
NIBAN3,-0.0105575920887405,0.414035482968404,0,1,0
KLHL26,0.0080103019539145,1.02189555707147e-05,0.396002070700482,0.40178889512936,0.00317209616068626
GATAD2A,0.0296854358455446,1.16797969288499e-21,16.3379732896926,4.59226255648521e-17,0.484999857937391
ENSG00000167494,-0.000956548392422341,0.590808222837479,0,1,0
MVD,0.0204620189616715,9.89022209249699e-16,10.410202537539,3.88863752232797e-11,0.213013761717963
CDT1,0.00563286412869733,3.01093820541542e-06,0.926706739240279,0.118384068360524,0.00522001314928864
TRAPPC2L,0.00600683655246013,5.88389752666541e-05,0,1,0
ANKRD11,-0.00325739151173054,4.05611234343095e-06,0.797298606376246,0.159478225119018,-0.00259711371272457
SPATA33,0.0129678710511337,9.07789856986032e-12,6.44742325573147,3.56924815969768e-07,0.0836093533924066
PROCA1,-0.00555259556064744,0.444147583863547,0,1,0
RPL13,0.0274862165160789,1.09052756658234e-29,24.3677719334206,4.28773628628846e-25,0.669777855376429
ZNF641,-0.00821145409259458,1.55950680324592e-11,6.21242130798179,6.13166884900232e-07,-0.0510130123743488
CACNB3,-0.00359703265044761,0.00707320111905148,0,1,0
DHRS13,0.00564308758099063,0.0131083675818249,0,1,0
KMT2D,0.00977689738471689,6.77333813735986e-10,4.57460582474219,2.66314108884715e-05,0.0447254517240326
CORO6,-0.0259526173130062,0.416896267864376,0,1,0
RHEBL1,-0.0107153789471438,0.0590927714207449,0,1,0
TUBA1A,0.0023855416679858,8.41505070614969e-07,1.48035184443398,0.0330862963664394,0.00353144100817688
TUBA1C,0.0355874630213144,1.65596599248278e-21,16.1863571679485,6.51092708924381e-17,0.576031387164155
ZNF610,-0.00652734296475819,0.000381074169675486,0,1,0
ZNF528,-0.00711073306888201,1.19883550734671e-08,3.32664898417642,0.000471358144778579,-0.023654912940346
ZNF701,0.00400483875646023,3.72344712605844e-12,6.83446339053443,1.46398494102366e-07,0.0273709238660209
SERTAD3,0.0371554336955551,5.09883510344499e-23,17.6979376145686,2.0047599859725e-18,0.657574547586174
NCKAP5L,9.13131485393906e-05,5.61336009351484e-10,4.65618567882941,2.20706092156816e-05,0.000425170974517933
AQP2,0.0894687368396486,2.79859119314238e-55,49.9584691185385,1.10035008531972e-50,4.46972112647823
GPD1,-0.0214767046622985,0.418394732074335,0,1,0
PROSER3,0.0173069695564547,6.73232909793118e-20,14.5772432441244,2.64701715472458e-15,0.252287905043096
AXL,0.00596979578307479,0.000781831727544827,0,1,0
NFKBID,0.0180167260875106,3.50673390554437e-18,12.8605057692256,1.37877763698194e-13,0.231704209790987
TMC4,0.0178812630579368,2.39299400367609e-17,12.0264669712932,9.40877382365367e-13,0.215048419571282
LAIR1,-0.0110885879647442,0.318867381330725,0,1,0
TTYH1,0.00171131043797588,0.0987453561221788,0,1,0
LENG8,0.0305340474241521,7.61784336203196e-57,51.5235765431994,2.99518365308372e-52,1.57322332963198
CDC42EP5,0.0112130747630808,0.000400590562999544,0,1,0
TMEM145,0.00510928895413332,0.0693688961478568,0,1,0
ZNF526,-0.00291351303191783,0.0201838373271221,0,1,0
TRAPPC9,0.0184941541988932,2.69417709901225e-29,23.9749824414255,1.05929655178964e-24,0.44339702218748
ZNF146,0.00776408833731312,3.60673778169152e-15,9.84829401242308,1.41809716100547e-10,0.0764630246842847
ZNF283,0.0140361484320829,8.98572291149837e-23,17.4518555593309,3.53300653434293e-18,0.24495683504604
PPP1R14A,-0.00499596112855855,0.608968653414837,0,1,0
SPINT2,0.0411256359834624,2.2654511078e-39,34.0502538878406,8.90730066564802e-35,1.40033834653581
YIF1B,0.00596024739383938,1.13265126128562e-06,1.35131236871926,0.0445335822912281,0.00805415602392189
DNAAF3,4.03021254202856e-05,0.0555082442335178,0,1,0
PSCA,0.0328469105236745,1.83795789128495e-09,4.14107302444259,7.22648283695415e-05,0.136021455105868
ATCAY,0.00849493458919234,0.356650027001304,0,1,0
DAPK3,0.0290276509678148,4.82062614960116e-34,28.722305129385,1.89537378950018e-29,0.833741048286865
EEF2,0.0204624405923575,8.62939398047311e-35,29.4694282842275,3.39290512524242e-30,0.603016425556746
CHAF1A,-0.0066114431626658,0.368298204791421,0,1,0
UBXN6,0.00366015565353417,2.01923835012301e-07,2.10022099573611,0.00793924134501365,0.0076871357512147
HDGFL2,0.00430390434167823,0.00411396694283672,0,1,0
PLIN4,0.00563012882561292,0.00185144880092411,0,1,0
SEMA6B,0.00202365326102067,0.161607300428986,0,1,0
ZNF444,-0.00277049817239337,3.60489089754286e-06,0.848516456380667,0.14173710030959,-0.00235081329164834
NXN,0.00602925410406918,0.00765520295986236,0,1,0
TLCD3A,-0.00951875792916655,0.13419269466843,0,1,0
GLOD4,0.0261623093534768,3.08054560176837e-37,31.9167809395583,1.21120891970329e-32,0.835016696507877
MFSD3,-0.00690380979044865,4.70011730306309e-05,0,1,0
GPT,-0.00127588525037796,0.0318862547268168,0,1,0
KIFC2,-0.00455294494633337,1.4611290659033e-07,2.24072000150013,0.0057448672613186,-0.0102018748069781
SLC43A2,-0.0186719567502963,0.0016224473153161,0,1,0
RILP,-0.0122549259345846,0.00980652385812352,0,1,0
SERPINF2,-0.0164233469413536,0.00132510961537858,0,1,0
WDR81,-0.00242754988975524,7.8739871234294e-06,0.5092138814204,0.309589425718997,-0.00123614210170393
SRR,0.0195199277413269,9.4781935695768e-15,9.42868300777366,3.72663614768621e-10,0.184047211007618
TSR1,0.0116091748411744,4.16876369584013e-18,12.7854013035887,1.63907450993042e-13,0.14842795914794
TRPV3,-0.0108698357920764,0.0038481225615431,0,1,0
CYB5D2,-0.00256941669503524,6.33977075768621e-07,1.60333502732294,0.0249267106650706,-0.00411963578693835
GGT6,-0.00722918976885396,0.000346912244169808,0,1,0
C19orf48P,0.0112557933701149,7.25040232313901e-08,2.54504647552076,0.0028507131854118,0.0286465172458009
KLK1,0.039724970798864,7.02997018417979e-15,9.55845509858544,2.76404367701581e-10,0.379709349673559
KLK4,0.00536804021712903,0.804737153450327,0,1,0
