,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa04934,1.10242003254836e-282,0.00429847835134558,0.963,0.544,3.42852630122539e-280,17,hsa04934
hsa04742,1.88190462242328e-226,0.000528832639312291,0.959,0.407,5.8527233757364e-224,17,hsa04742
hsa05142,2.90521861747359e-219,0.00384572432227988,0.951,0.562,9.03522990034286e-217,17,hsa05142
hsa04071,1.47886480851506e-208,0.00980797247017475,0.86,0.431,4.59926955448184e-206,17,hsa04071
hsa04730,2.30474376210646e-198,0.00445226733136509,0.966,0.691,7.1677531001511e-196,17,hsa04730
hsa04914,3.07501784285729e-197,0.00670410853433702,0.999,0.872,9.56330549128619e-195,17,hsa04914
hsa04927,2.01766370819257e-189,0.00233611333047921,0.962,0.622,6.27493413247889e-187,17,hsa04927
hsa05212,1.98087381656839e-188,0.00769729469681179,0.962,0.741,6.16051756952768e-186,17,hsa05212
hsa04924,2.74349144787331e-178,0.00164412019758866,0.934,0.53,8.53225840288599e-176,17,hsa04924
hsa04621,1.21217977227815e-173,0.00435574853630211,0.972,0.76,3.76987909178505e-171,17,hsa04621
hsa04350,2.0905411121219e-172,0.00320652052565155,0.894,0.557,6.5015828586991e-170,17,hsa04350
hsa05221,7.67189766852728e-170,0.0034504200065155,0.919,0.594,2.38596017491199e-167,17,hsa05221
hsa04540,8.86681954925285e-169,0.00479213386680554,0.971,0.807,2.75758087981764e-166,17,hsa04540
hsa05210,4.2278336230953e-165,0.00578800854393973,0.942,0.679,1.31485625678264e-162,17,hsa05210
hsa04022,4.86403969832864e-165,0.00738325896706337,0.975,0.865,1.51271634618021e-162,17,hsa04022
hsa04270,2.14026354704432e-164,0.00475898271321646,0.946,0.73,6.65621963130783e-162,17,hsa04270
hsa04912,3.40058946512109e-161,0.00369310217914714,0.967,0.619,1.05758332365266e-158,17,hsa04912
hsa04611,7.33923852919873e-160,0.00521586952885001,0.927,0.712,2.2825031825808e-157,17,hsa04611
hsa04310,1.66863985668145e-157,0.0041460175113269,0.799,0.402,5.18946995427931e-155,17,hsa04310
hsa04750,2.61346567459394e-157,0.00560743485559302,0.848,0.423,8.12787824798714e-155,17,hsa04750
hsa05412,4.22039041079025e-157,0.00172609910356988,0.975,0.779,1.31254141775577e-154,17,hsa05412
hsa05215,1.05391843941545e-153,0.00630994481022444,0.935,0.653,3.27768634658204e-151,17,hsa05215
hsa05017,6.54493989799194e-148,0.00571452824313426,0.979,0.791,2.03547630827549e-145,17,hsa05017
hsa05131,6.44623774396677e-147,0.00550061011528758,0.894,0.612,2.00477993837367e-144,17,hsa05131
hsa05145,1.45236637820414e-146,0.00361376492550902,0.956,0.779,4.51685943621487e-144,17,hsa05145
hsa04140,8.44039351888676e-145,0.00839900807016786,0.981,0.848,2.62496238437378e-142,17,hsa04140
hsa04215,3.67651112826994e-144,0.00267173507183715,0.983,0.741,1.14339496089195e-141,17,hsa04215
hsa05216,8.56372892310057e-142,0.00247221884609752,0.896,0.568,2.66331969508428e-139,17,hsa05216
hsa05020,6.29127824551032e-138,0.00291844476348588,0.897,0.604,1.95658753435371e-135,17,hsa05020
hsa04622,8.72670231589776e-137,0.00228354220128437,0.983,0.833,2.7140044202442e-134,17,hsa04622
hsa00600,3.56060582054481e-135,0.00416461298996905,0.813,0.423,1.10734841018944e-132,17,hsa00600
hsa05120,1.36648717688906e-132,0.0033183278829689,0.958,0.728,4.24977512012499e-130,17,hsa05120
hsa05217,3.21356728729448e-132,0.000721843870981765,0.889,0.514,9.99419426348582e-130,17,hsa05217
hsa04137,3.91463071308278e-129,0.0036329734644903,0.988,0.813,1.21745015176874e-126,17,hsa04137
hsa04723,2.45453895102138e-126,0.00215287108098849,0.981,0.749,7.63361613767648e-124,17,hsa04723
hsa04930,4.65084713885179e-125,0.00368095175139095,0.991,0.893,1.44641346018291e-122,17,hsa04930
hsa04935,8.03206303286362e-123,0.00318634557264545,0.888,0.598,2.49797160322059e-120,17,hsa04935
hsa00532,2.93776689594306e-122,0.000527528107880739,0.832,0.44,9.13645504638291e-120,17,hsa00532
hsa04620,1.32268821127524e-116,0.00229757941832516,0.979,0.842,4.113560337066e-114,17,hsa04620
hsa04722,3.38123325986014e-116,0.00452204849347723,0.917,0.7,1.0515635438165e-113,17,hsa04722
hsa05167,4.72286125579351e-109,0.00354959120868905,0.952,0.799,1.46880985055178e-106,17,hsa05167
hsa04970,2.51812952797054e-107,0.0021671828266394,0.97,0.808,7.83138283198837e-105,17,hsa04970
hsa04923,7.52371189597194e-107,0.0021688496415516,0.985,0.911,2.33987439964727e-104,17,hsa04923
hsa05220,1.19984598073745e-106,0.00292948238671837,0.857,0.605,3.73152100009347e-104,17,hsa05220
hsa05012,3.22767162842399e-97,0.00215779019169644,0.877,0.614,1.00380587643986e-94,17,hsa05012
hsa04217,2.90604093231157e-96,0.00203068417236295,0.985,0.859,9.03778729948898e-94,17,hsa04217
hsa04728,1.60183032535565e-95,0.00271378214830618,0.898,0.614,4.98169231185609e-93,17,hsa04728
hsa00140,8.50051243993126e-95,0.000147776277227257,0.769,0.382,2.64365936881862e-92,17,hsa00140
hsa05166,7.94313884198264e-93,0.00370468664718153,0.896,0.71,2.4703161798566e-90,17,hsa05166
hsa05169,2.04765671976714e-90,0.00217944854858569,0.925,0.794,6.3682123984758e-88,17,hsa05169
hsa04925,1.48567887115765e-89,0.00153000416597346,0.922,0.628,4.6204612893003e-87,17,hsa04925
hsa04713,2.02965141373675e-83,0.00169383972652526,0.894,0.665,6.31221589672131e-81,17,hsa04713
hsa04020,6.68865526192152e-83,0.0010047982932755,0.886,0.601,2.08017178645759e-80,17,hsa04020
hsa04714,6.59229101052082e-82,0.00345549845440433,0.972,0.793,2.05020250427197e-79,17,hsa04714
hsa05152,1.17260007156889e-81,0.00177476554374511,0.926,0.714,3.64678622257926e-79,17,hsa05152
hsa05415,1.78486610841727e-81,0.00202186251678456,0.939,0.743,5.55093359717771e-79,17,hsa05415
hsa05213,1.80681238643549e-81,0.0033583767957963,0.676,0.357,5.61918652181438e-79,17,hsa05213
hsa05418,1.99263709874484e-81,0.00712831743914205,0.821,0.655,6.19710137709646e-79,17,hsa05418
hsa05161,3.5714792559984e-81,0.00297534997918625,0.937,0.797,1.1107300486155e-78,17,hsa05161
hsa04070,1.54292611259967e-80,0.00142003894967925,0.667,0.349,4.79850021018496e-78,17,hsa04070
hsa00512,6.80134283173691e-79,0.0010455438928359,0.778,0.471,2.11521762067018e-76,17,hsa00512
hsa04933,1.01513337723594e-78,0.00290149365334309,0.839,0.636,3.15706480320378e-76,17,hsa04933
hsa04216,3.47892205839478e-78,0.000874351233593444,0.843,0.558,1.08194476016078e-75,17,hsa04216
hsa04940,1.00347840057599e-77,8.76178003560382e-05,0.755,0.411,3.12081782579133e-75,17,hsa04940
hsa04130,2.66722005540448e-77,0.00161042347895244,0.927,0.739,8.29505437230794e-75,17,hsa04130
hsa04962,1.13266078054976e-72,0.00171014262649826,0.735,0.456,3.52257502750975e-70,17,hsa04962
hsa00562,1.11201231556999e-71,0.00095850228049232,0.75,0.407,3.45835830142266e-69,17,hsa00562
hsa05202,4.51331235297703e-70,0.00272562237193564,0.759,0.512,1.40364014177586e-67,17,hsa05202
hsa04010,2.11272496958122e-69,0.00316762746223162,0.882,0.768,6.5705746553976e-67,17,hsa04010
hsa00533,1.29355019428276e-68,0.00041016698350677,0.603,0.251,4.02294110421938e-66,17,hsa00533
hsa05133,7.49074405191893e-67,0.0010706293300751,0.97,0.787,2.32962140014679e-64,17,hsa05133
hsa04625,1.0091098719322e-64,0.00180465318434771,0.88,0.635,3.13833170170914e-62,17,hsa04625
hsa04136,2.87132193677443e-64,0.00166419158110653,0.847,0.624,8.92981122336846e-62,17,hsa04136
hsa04015,9.84236997755508e-64,0.00220932058571122,0.925,0.768,3.06097706301963e-61,17,hsa04015
hsa05226,5.76173205853929e-61,0.00165268621329762,0.697,0.457,1.79189867020572e-58,17,hsa05226
hsa04141,4.78656440305085e-60,0.00280896827639138,0.886,0.742,1.48862152934882e-57,17,hsa04141
hsa05231,5.28221003249913e-60,0.00220071900192275,0.832,0.634,1.64276732010723e-57,17,hsa05231
hsa05219,1.53051494629274e-57,0.000940010549758118,0.761,0.496,4.75990148297042e-55,17,hsa05219
hsa00510,1.63835661435955e-56,0.000520453232833861,0.788,0.536,5.09528907065821e-54,17,hsa00510
hsa00040,5.88559330776698e-54,0.00037491844684621,0.616,0.361,1.83041951871553e-51,17,hsa00040
hsa04950,5.34256380612164e-51,0.000125580883407361,0.646,0.33,1.66153734370383e-48,17,hsa04950
hsa05032,6.96925023964974e-51,0.000361942570930559,0.999,0.966,2.16743682453107e-48,17,hsa05032
hsa04657,1.40665300390492e-49,0.00101810110945131,0.929,0.795,4.37469084214429e-47,17,hsa04657
hsa04917,3.3198753807856e-49,0.00232583520679413,0.828,0.68,1.03248124342432e-46,17,hsa04917
hsa05332,6.01008450301108e-49,0.00015784449531315,0.307,0.124,1.86913628043645e-46,17,hsa05332
hsa05414,6.10135641036097e-46,0.000579307447505832,0.952,0.891,1.89752184362226e-43,17,hsa05414
hsa00630,2.15317639383894e-43,0.000292144653234381,0.974,0.776,6.69637858483911e-41,17,hsa00630
hsa04668,8.46442012617124e-43,0.00125723040643363,0.783,0.605,2.63243465923926e-40,17,hsa04668
hsa00513,1.29922751363399e-42,0.000716656384755997,0.713,0.51,4.0405975674017e-40,17,hsa00513
hsa04926,4.84265115944697e-42,0.00140642454996866,0.812,0.636,1.50606451058801e-39,17,hsa04926
hsa04916,2.13905648141281e-41,0.000777489871120069,0.47,0.231,6.65246565719385e-39,17,hsa04916
hsa04145,7.83276143645106e-39,0.000458950550707689,0.776,0.549,2.43598880673628e-36,17,hsa04145
hsa04218,1.66023354221755e-38,0.00894730373018493,0.616,0.39,5.16332631629658e-36,17,hsa04218
hsa05162,1.92809547625898e-38,0.00134932206262169,0.832,0.703,5.99637693116542e-36,17,hsa05162
hsa04330,3.60342188782696e-38,0.000825476605069157,0.816,0.694,1.12066420711418e-35,17,hsa04330
hsa03030,5.50859111655815e-37,0.000293992129533931,0.702,0.464,1.71317183724958e-34,17,hsa03030
hsa04550,1.14922453289101e-36,0.00126094411297865,0.739,0.595,3.57408829729104e-34,17,hsa04550
hsa00280,3.09757161160206e-36,0.000682339901688273,0.911,0.77,9.63344771208241e-34,17,hsa00280
hsa00340,4.02580386532712e-34,0.000439103361349346,0.53,0.295,1.25202500211673e-31,17,hsa00340
hsa05163,4.11466371212811e-32,0.010101608550178,0.791,0.655,1.27966041447184e-29,17,hsa05163
hsa04068,1.75490242795056e-28,0.00149825130924698,0.967,0.873,5.45774655092625e-26,17,hsa04068
hsa04726,3.34693498532717e-28,0.000399287549785832,0.788,0.599,1.04089678043675e-25,17,hsa04726
hsa00640,4.65127523916165e-26,0.000518341579367565,0.968,0.83,1.44654659937927e-23,17,hsa00640
hsa04975,1.59584856944264e-25,8.82089721887106e-05,0.724,0.523,4.96308905096661e-23,17,hsa04975
hsa00260,1.40568765554622e-24,1.83322393940966e-05,0.726,0.474,4.37168860874873e-22,17,hsa00260
hsa00310,9.92080782280584e-23,0.00208059757335646,0.403,0.28,3.08537123289262e-20,17,hsa00310
hsa00130,4.3897559025361e-22,0.000149270052111607,0.487,0.283,1.36521408568873e-19,17,hsa00130
hsa04261,1.04684469145923e-20,0.000730662803160159,0.786,0.657,3.25568699043822e-18,17,hsa04261
hsa00515,1.53953571495937e-20,0.000300884050502113,0.496,0.222,4.78795607352364e-18,17,hsa00515
hsa05134,1.03809232430349e-18,0.000447118850168827,0.671,0.52,3.22846712858384e-16,17,hsa05134
hsa03430,2.33908243128231e-18,8.83300814936054e-05,0.717,0.542,7.27454636128799e-16,17,hsa03430
hsa04913,5.08656978260288e-18,0.000270309674655478,0.901,0.793,1.5819232023895e-15,17,hsa04913
hsa00360,1.96532275665234e-17,0.000462336060642564,0.115,0.048,6.11215377318879e-15,17,hsa00360
hsa04260,2.89264543386821e-17,0.000294674203031903,0.921,0.794,8.99612729933013e-15,17,hsa04260
hsa05030,4.35989421140462e-17,0.000327141397579739,0.599,0.374,1.35592709974684e-14,17,hsa05030
hsa00410,2.19161919650384e-16,0.000498831397818018,0.8,0.655,6.81593570112695e-14,17,hsa00410
hsa04727,1.17149312497623e-15,0.000259765078791402,0.976,0.931,3.64334361867607e-13,17,hsa04727
hsa04144,6.77515740564204e-15,0.00296077457246829,0.622,0.45,2.10707395315467e-12,17,hsa04144
hsa00650,2.95140075076033e-14,0.000258263470574534,0.362,0.245,9.17885633486463e-12,17,hsa00650
hsa00601,8.8466020799071e-13,0.000120148192151351,0.491,0.278,2.75129324685111e-10,17,hsa00601
hsa04973,1.78288752877907e-12,0.000426051223586513,0.657,0.526,5.54478021450289e-10,17,hsa04973
hsa03420,1.88892566179658e-12,0.000927529257266951,0.598,0.442,5.87455880818735e-10,17,hsa03420
hsa00010,5.31351829189927e-11,0.0004437615699879,0.562,0.432,1.65250418878067e-08,17,hsa00010
hsa00603,5.63221379757859e-09,4.02289442448192e-05,0.434,0.328,1.75161849104694e-06,17,hsa00603
hsa03013,1.34848657314919e-08,0.000805227876569199,0.669,0.593,4.19379324249397e-06,17,hsa03013
hsa00982,7.93443677440314e-08,4.86775573645658e-05,0.152,0.192,2.46760983683938e-05,17,hsa00982
hsa04720,2.10499925979007e-07,0.000819519365622333,0.323,0.267,6.54654769794711e-05,17,hsa04720
hsa04977,3.12151175130258e-07,4.45574277167726e-05,0.353,0.413,9.70790154655103e-05,17,hsa04977
hsa00900,3.48516194116254e-07,0.000110169781163457,0.66,0.511,0.000108388536370155,17,hsa00900
hsa05160,5.2968283863924e-07,0.000691144700942007,0.499,0.386,0.000164731362816804,17,hsa05160
hsa00514,6.35904697820457e-06,0.000104707966103922,0.665,0.575,0.00197766361022162,17,hsa00514
hsa04928,1.09151476970751e-05,0.000124154172803315,0.896,0.733,0.00339461093379037,17,hsa04928
hsa04725,1.65477736544977e-05,0.000136796222778623,0.643,0.562,0.00514635760654879,17,hsa04725
hsa04921,2.10952695591514e-05,3.69917724312851e-05,0.116,0.216,0.00656062883289607,17,hsa04921
hsa04612,3.80853827160134e-05,0.000281911405575631,0.599,0.504,0.0118445540246802,17,hsa04612
hsa04922,4.60327946411772e-05,0.000601108878441516,0.353,0.321,0.0143161991334061,17,hsa04922
hsa00052,8.02333918506244e-05,0.000111508015071604,0.44,0.264,0.0249525848655442,17,hsa00052
hsa05171,0.000142687978402138,0.000166696128647793,0.792,0.745,0.044375961283065,17,hsa05171
hsa03018,0.000383815746494755,0.000688707364531568,0.52,0.43,0.119366697159869,17,hsa03018
hsa04966,0.00044326561378308,2.54949025608179e-06,0.303,0.308,0.137855605886538,17,hsa04966
hsa04910,0.000509827324099091,0.000108221071937013,0.89,0.817,0.158556297794817,17,hsa04910
hsa00561,0.000513767348809126,0.000171387714513615,0.475,0.387,0.159781645479638,17,hsa00561
hsa04064,0.000959434133540431,0.000215292973597929,0.512,0.457,0.298384015531074,17,hsa04064
hsa03010,0.00129603509865257,4.74358409199885e-05,0.382,0.384,0.40306691568095,17,hsa03010
hsa00620,0.00232037301541837,0.000697086043686471,0.258,0.151,0.721636007795114,17,hsa00620
hsa04650,0.00363711549246942,0.000191300777629729,0.431,0.38,1,17,hsa04650
hsa00604,0.00423656070308759,3.53898560247546e-05,0.448,0.35,1,17,hsa00604
hsa04218.1,0,0.012515144697844,0.779,0.368,0,4,hsa04218
hsa05418.1,0,0.0100460759108842,0.969,0.636,0,4,hsa05418
hsa04014,0,0.00657873454720982,0.961,0.754,0,4,hsa04014
hsa04750.1,0,0.00527088038987473,0.766,0.407,0,4,hsa04750
hsa00220.1,0,0.00458229957780568,0.888,0.261,0,4,hsa00220
hsa00640.1,0,0.00415138498020113,0.944,0.825,0,4,hsa00640
hsa04933.1,0,0.00291755312543447,0.888,0.622,0,4,hsa04933
hsa00630.1,0,0.00196854888714984,0.894,0.772,0,4,hsa00630
hsa00250,0,0.00194519977860767,0.807,0.332,0,4,hsa00250
hsa04066.1,0,0.00185607841372181,0.881,0.623,0,4,hsa04066
hsa00260.1,0,0.00170657506274875,0.784,0.457,0,4,hsa00260
hsa00790,0,0.000908783129856471,0.932,0.766,0,4,hsa00790
hsa04979.1,0,0.000646573349954838,0.841,0.446,0,4,hsa04979
hsa00480.1,0,0.000589309488941731,0.791,0.375,0,4,hsa00480
hsa00051.1,0,0.000494108381887692,0.621,0.189,0,4,hsa00051
hsa00592.1,0,0.000313865297571148,0.628,0.25,0,4,hsa00592
hsa05100.1,2.0400236366466e-283,0.00312671604669563,0.567,0.241,6.34447350997091e-281,4,hsa05100
hsa05152.1,1.5415717860719e-279,0.00200281175271659,0.899,0.705,4.7942882546836e-277,4,hsa05152
hsa04912.1,1.80069538500364e-261,0.00258432187862524,0.878,0.607,5.60016264736133e-259,4,hsa04912
hsa04721.1,6.14005733524185e-257,0.00105053224406357,0.725,0.407,1.90955783126021e-254,4,hsa04721
hsa04913.1,3.05909772029978e-251,0.000597447182109714,0.965,0.783,9.51379391013231e-249,4,hsa04913
hsa04015.1,6.75295808993255e-249,0.00233361367911003,0.938,0.759,2.10016996596902e-246,4,hsa04015
hsa04935.1,2.21099551489226e-247,0.00240630295790251,0.842,0.586,6.87619605131492e-245,4,hsa04935
hsa04724.1,1.04752317851805e-246,0.00145327285701516,0.569,0.288,3.25779708519113e-244,4,hsa04724
hsa04150.1,2.33955946210663e-243,0.00188520627232368,0.932,0.706,7.27602992715163e-241,4,hsa04150
hsa04725.1,9.1616925971868e-234,0.00127472779326961,0.82,0.546,2.8492863977251e-231,4,hsa04725
hsa04140.1,7.23518970713369e-217,0.00566428724542036,0.949,0.844,2.25014399891858e-214,4,hsa04140
hsa04910.1,4.97846268878809e-216,0.00282674171507019,0.94,0.81,1.54830189621309e-213,4,hsa04910
hsa04217.1,8.55814715157251e-209,0.00188797683388622,0.95,0.855,2.66158376413905e-206,4,hsa04217
hsa04146.1,1.34821563079304e-193,0.00213615918460695,0.654,0.382,4.19295061176634e-191,4,hsa04146
hsa04621.1,3.20565909135248e-191,0.00165005185030222,0.947,0.751,9.96959977410622e-189,4,hsa04621
hsa04664,1.48247554928138e-184,0.00128356688486303,0.856,0.64,4.6104989582651e-182,4,hsa04664
hsa05231.1,6.62483741590346e-183,0.00209445852756933,0.809,0.625,2.06032443634598e-180,4,hsa05231
hsa05163.1,1.30671987521555e-179,0.0142398030814849,0.818,0.646,4.06389881192035e-177,4,hsa05163
hsa04723.1,3.97022620047491e-178,0.00138373627516587,0.914,0.743,1.2347403483477e-175,4,hsa04723
hsa04926.1,3.23972495487043e-175,0.00146017570667802,0.848,0.625,1.0075544609647e-172,4,hsa04926
hsa04930.1,1.85289724685261e-172,0.00218475838497954,0.97,0.889,5.7625104377116e-170,4,hsa04930
hsa04213.1,2.0081321072008e-169,0.00170432139842927,0.89,0.701,6.24529085339448e-167,4,hsa04213
hsa01040,3.00435274405592e-169,0.000448214537073579,0.579,0.301,9.34353703401392e-167,4,hsa01040
hsa04728.1,2.15351662814411e-163,0.0020512390381136,0.816,0.605,6.69743671352818e-161,4,hsa04728
hsa05017.1,2.00639082962517e-162,0.00287808290863374,0.93,0.785,6.23987548013429e-160,4,hsa05017
hsa05415.1,6.70429386649823e-162,0.00149935177958457,0.922,0.734,2.08503539248095e-159,4,hsa05415
hsa00270.1,1.05192605339612e-156,0.00119147072996566,0.524,0.248,3.27149002606192e-154,4,hsa00270
hsa04340.1,3.52371160593377e-155,0.0014814120283909,0.779,0.568,1.0958743094454e-152,4,hsa04340
hsa04215.1,5.2794595678356e-152,0.00147657325728353,0.907,0.734,1.64191192559687e-149,4,hsa04215
hsa04625.1,3.53720112253213e-148,0.00146679587218862,0.813,0.628,1.10006954910749e-145,4,hsa04625
hsa04726.1,6.30090370445276e-148,0.000683257299412791,0.813,0.588,1.95958105208481e-145,4,hsa04726
hsa04068.1,8.54974268590699e-148,0.00293552125818987,0.959,0.869,2.65896997531707e-145,4,hsa04068
hsa04928.1,1.64663861119265e-147,0.00643085492740324,0.816,0.73,5.12104608080915e-145,4,hsa04928
hsa04211.1,1.15716511712976e-145,0.00161011955569443,0.807,0.627,3.59878351427356e-143,4,hsa04211
hsa04914.1,1.51663764214062e-143,0.00224444441758145,0.96,0.868,4.71674306705731e-141,4,hsa04914
hsa04657.1,3.06936440656912e-141,0.000953242864235457,0.926,0.789,9.54572330442995e-139,4,hsa04657
hsa05162.1,1.98344223678447e-140,0.0012933429100978,0.871,0.694,6.16850535639969e-138,4,hsa05162
hsa05142.1,3.7258505787389e-138,0.00110218546986698,0.783,0.554,1.1587395299878e-135,4,hsa05142
hsa05215.1,1.19336700685455e-137,0.00303282284628375,0.799,0.648,3.71137139131766e-135,4,hsa05215
hsa04380.1,2.37678495026298e-132,0.00121526993583029,0.618,0.405,7.39180119531788e-130,4,hsa04380
hsa05167.1,2.22168289424002e-131,0.00182548254976045,0.919,0.794,6.90943380108648e-129,4,hsa05167
hsa04072.1,2.99454728235018e-129,0.00114298360653072,0.546,0.335,9.31304204810905e-127,4,hsa04072
hsa04510.1,3.98720978919827e-129,0.00228967101645668,0.64,0.459,1.24002224444066e-126,4,hsa04510
hsa04137.1,1.14347739484311e-126,0.00196897159210951,0.92,0.809,3.55621469796207e-124,4,hsa04137
hsa00062.1,1.16638410788899e-126,0.000373830855560604,0.55,0.3,3.62745457553475e-124,4,hsa00062
hsa04145.1,1.06060355149662e-119,0.000808915899508306,0.719,0.541,3.2984770451545e-117,4,hsa04145
hsa04622.1,4.79885004644429e-117,0.00100243582328751,0.943,0.828,1.49244236444417e-114,4,hsa04622
hsa03430.1,2.64897926048151e-116,0.000119445599216314,0.759,0.53,8.23832550009751e-114,4,hsa03430
hsa00531,3.47587723025424e-112,0.00029097210685199,0.694,0.415,1.08099781860907e-109,4,hsa00531
hsa05130.1,3.99349393165996e-111,0.00223698924592443,0.526,0.347,1.24197661274625e-108,4,hsa05130
hsa05169.1,1.15548617534902e-110,0.00114124505990983,0.911,0.789,3.59356200533544e-108,4,hsa05169
hsa04210.1,2.35847337803236e-110,0.00153455460149422,0.519,0.333,7.33485220568063e-108,4,hsa04210
hsa05120.1,3.61820972208631e-110,0.00131964940725865,0.882,0.721,1.12526322356884e-107,4,hsa05120
hsa00072.1,5.70933326411344e-108,0.000406987499405484,0.304,0.088,1.77560264513928e-105,4,hsa00072
hsa04620.1,3.59047883806283e-103,0.00102473284187602,0.944,0.838,1.11663891863754e-100,4,hsa04620
hsa04512,1.11619690859557e-102,0.000358144479024765,0.655,0.464,3.47137238573223e-100,4,hsa04512
hsa05212.1,2.57388435948899e-94,0.0020257721859171,0.869,0.736,8.00478035801076e-92,4,hsa05212
hsa00520,9.72591050572479e-94,0.000755355259365862,0.756,0.508,3.02475816728041e-91,4,hsa00520
hsa00514.1,1.0004283081598e-86,0.000621961614526518,0.724,0.566,3.11133203837697e-84,4,hsa00514
hsa05133.1,2.21328880722344e-86,0.000521024690154779,0.918,0.782,6.8833281904649e-84,4,hsa05133
hsa05170.1,5.332956846372e-85,0.00126579927873405,0.644,0.482,1.65854957922169e-82,4,hsa05170
hsa05205,7.83066106984768e-84,0.00116240040710321,0.719,0.565,2.43533559272263e-81,4,hsa05205
hsa04727.1,9.11812286383727e-78,0.000463711984626809,0.996,0.927,2.83573621065339e-75,4,hsa04727
hsa05340,7.35442923012742e-77,3.29033787383986e-05,0.117,0.07,2.28722749056963e-74,4,hsa05340
hsa05145.1,2.46519732745818e-75,0.000943565246713557,0.896,0.774,7.66676368839494e-73,4,hsa05145
hsa04971.1,6.12586211105951e-72,0.000648293296391223,0.701,0.524,1.90514311653951e-69,4,hsa04971
hsa04024.1,1.40936605073827e-64,0.00057008536213461,0.993,0.949,4.38312841779602e-62,4,hsa04024
hsa05110.1,1.27837699953476e-63,0.000553633880030521,0.578,0.429,3.97575246855311e-61,4,hsa05110
hsa00030,3.41630910469718e-63,3.17598757075895e-05,0.731,0.456,1.06247213156082e-60,4,hsa00030
hsa04520,3.24263305061194e-62,0.00187708267591703,0.58,0.432,1.00845887874031e-59,4,hsa04520
hsa04136.1,2.62181074810777e-60,0.000823426882276126,0.768,0.619,8.15383142661516e-58,4,hsa04136
hsa05208,2.46553433512771e-59,0.00148382563134196,0.501,0.364,7.66781178224718e-57,4,hsa05208
hsa05143.1,8.1551613419866e-55,8.66521248883687e-05,0.193,0.162,2.53625517735783e-52,4,hsa05143
hsa04130.1,2.01573376985251e-51,0.000563616905465143,0.861,0.734,6.2689320242413e-49,4,hsa04130
hsa04927.1,1.37142307854838e-49,0.000228134999726361,0.803,0.616,4.26512577428547e-47,4,hsa04927
hsa04916.1,2.06062485806384e-48,0.000463525128135329,0.334,0.228,6.40854330857854e-46,4,hsa04916
hsa04978.1,3.42737761320077e-48,0.00077470763120765,0.901,0.884,1.06591443770544e-45,4,hsa04978
hsa04216.1,1.5164222621917e-47,0.000478157002958041,0.68,0.555,4.7160732354162e-45,4,hsa04216
hsa03320.1,3.21976103629272e-47,0.000328811532313384,0.606,0.483,1.00134568228704e-44,4,hsa03320
hsa05131.1,4.55028933264805e-45,0.00136967870846663,0.71,0.61,1.41513998245354e-42,4,hsa05131
hsa04668.1,5.79757893157927e-45,0.000799975255996354,0.687,0.603,1.80304704772115e-42,4,hsa04668
hsa04012,8.66889101223845e-45,0.000903898233826556,0.536,0.4,2.69602510480616e-42,4,hsa04012
hsa05171.1,2.94231560163681e-43,0.000445568286765519,0.837,0.739,9.15060152109048e-41,4,hsa05171
hsa05161.1,1.38714751148093e-41,0.000752723705332176,0.884,0.794,4.31402876070568e-39,4,hsa05161
hsa04923.1,6.69446292806439e-41,0.000564271186745582,0.96,0.909,2.08197797062802e-38,4,hsa04923
hsa00603.1,7.08692009613548e-41,0.000258104476483572,0.515,0.317,2.20403214989813e-38,4,hsa00603
hsa00900.1,4.53764126198325e-40,0.000186026899500463,0.648,0.504,1.41120643247679e-37,4,hsa00900
hsa05144,4.6673569387545e-40,4.91333681743254e-05,0.345,0.17,1.45154800795265e-37,4,hsa05144
hsa04931.1,2.59446548396308e-39,0.000988981950372939,0.959,0.915,8.06878765512518e-37,4,hsa04931
hsa04932.1,1.03927535495042e-38,0.000781733008078991,0.632,0.537,3.23214635389581e-36,4,hsa04932
hsa04141.1,7.19208773511468e-38,0.0010500933724383,0.809,0.74,2.23673928562067e-35,4,hsa04141
hsa04917.1,2.00277605756119e-37,0.000873578767292826,0.771,0.677,6.22863353901531e-35,4,hsa04917
hsa04142.1,5.23750447928744e-36,0.000414946328358401,0.434,0.318,1.62886389305839e-33,4,hsa04142
hsa05034,2.1883500538252e-30,0.000271892483133502,0.753,0.642,6.80576866739639e-28,4,hsa05034
hsa04071.1,5.40316893958556e-30,0.00119347134068312,0.555,0.431,1.68038554021111e-27,4,hsa04071
hsa00120,1.64941712763895e-28,9.00892899610846e-05,0.581,0.433,5.12968726695714e-26,4,hsa00120
hsa04660.1,7.12599250964987e-28,0.00100737343099503,0.531,0.436,2.21618367050111e-25,4,hsa04660
hsa04722.1,8.36971956580416e-28,0.000974327910444398,0.755,0.701,2.60298278496509e-25,4,hsa04722
hsa04922.1,3.5221319851961e-27,0.00069217443930806,0.417,0.315,1.09538304739599e-24,4,hsa04922
hsa00760.1,3.53015520177704e-25,0.000417556798441115,0.506,0.29,1.09787826775266e-22,4,hsa00760
hsa03420.1,6.85409563804e-25,0.000777063134928796,0.553,0.438,2.13162374343044e-22,4,hsa03420
hsa05323.1,9.10848710674813e-25,0.000158501991147301,0.509,0.389,2.83273949019867e-22,4,hsa05323
hsa05020.1,9.3372001890918e-25,0.000576416387992776,0.688,0.604,2.90386925880755e-22,4,hsa05020
