"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.7012956487104e-45,1.43321705705286,0.281,0.097,1.06209542315996e-40,"15","TINAGL1"
3.33257701112817e-45,1.68773735170207,0.457,0.238,1.31030262923538e-40,"15","NR2F2-AS1"
5.11876877768475e-42,1.55540243052982,0.326,0.134,2.01259750801009e-37,"15","PRKG1"
3.50100029056564e-41,1.80663016612891,0.383,0.174,1.3765232942446e-36,"15","ZFP36"
8.35876960601739e-39,1.24657443002674,0.255,0.087,3.28650103369392e-34,"15","MEF2C"
7.48613094360299e-38,0.646267069588362,1,0.999,2.94339696440582e-33,"15","ENSG00000281383"
3.69682572648819e-37,1.82326722657519,0.4,0.209,1.45351793914063e-32,"15","SLC38A2"
4.14300850483823e-34,1.47037347541539,0.291,0.122,1.6289480839323e-29,"15","ARHGEF17"
8.71062090357767e-30,1.67370113961775,0.309,0.142,3.42484192686867e-25,"15","EGR1"
1.68283671007617e-29,1.73940375721921,0.321,0.154,6.61657737667747e-25,"15","HSPA1A"
3.60139412593162e-28,1.31719368667455,0.274,0.12,1.41599614243379e-23,"15","NRP1"
5.01674278178616e-26,1.45109945384352,0.302,0.15,1.97248292694268e-21,"15","PALLD"
5.2877864598784e-26,1.20483524688739,0.283,0.131,2.07905188029499e-21,"15","TIMP3"
1.11584934495198e-25,1.80921223705862,0.37,0.21,4.3872964544822e-21,"15","HSPA1B"
1.99957536748769e-23,1.44124005457951,0.27,0.13,7.86193042988808e-19,"15","JUNB"
4.35640975519755e-22,1.39713221892801,0.27,0.135,1.71285318754857e-17,"15","NR2F2"
8.33461525238734e-22,1.13196174844456,0.409,0.257,3.27700402493365e-17,"15","UTRN"
3.26045981560255e-21,2.03743863129471,0.396,0.259,1.28194759029861e-16,"15","UBC"
5.0946575141586e-21,0.879510869850022,0.589,0.453,2.00311744141688e-16,"15","DST"
2.35020101181073e-17,1.07233320477306,0.279,0.155,9.24052033823743e-13,"15","TNS2"
8.78193310490571e-17,1.39575124463485,0.291,0.177,3.45288045818683e-12,"15","PPP1R12B"
2.9165648655373e-16,1.09994691237517,0.462,0.338,1.14673497383195e-11,"15","DUSP1"
6.19028715312335e-15,1.75700880660199,0.436,0.352,2.43389710286504e-10,"15","USP53"
2.02259779570346e-14,0.847473200063941,0.523,0.423,7.95245001314687e-10,"15","ANKRD36C"
1.03264695048045e-13,1.19555088345863,0.294,0.188,4.06016127989902e-09,"15","TSC22D1"
1.98676684138134e-13,0.809170854021088,0.515,0.442,7.81156986694314e-09,"15","ARGLU1"
1.10913864786714e-12,1.10625392105562,0.436,0.336,4.36091133568401e-08,"15","ACTB"
1.20258011073403e-12,1.09098384491191,0.317,0.213,4.72830447938407e-08,"15","VCL"
1.25079903815905e-12,0.793295167478951,0.379,0.264,4.91789165823375e-08,"15","TACC1"
2.41485846698626e-12,0.419846719291452,0.913,0.929,9.49474052049657e-08,"15","ENSG00000211459"
4.53176609083991e-12,1.25521336441122,0.266,0.166,1.78179979159644e-07,"15","JUN"
1.10617891520251e-11,0.720085748552823,0.543,0.473,4.34927425879321e-07,"15","SYNE1"
1.1651618200776e-11,1.02600889701268,0.26,0.161,4.58118324418111e-07,"15","TBX2"
3.00454087533302e-11,0.940300610137523,0.279,0.18,1.18132538136344e-06,"15","EPS8"
1.75678519566013e-10,1.21373390756217,0.266,0.182,6.90732803229652e-06,"15","PDLIM5"
2.52164383340793e-10,0.953403059595834,0.406,0.319,9.91459922419329e-06,"15","UACA"
6.28873728751436e-08,1.14229365795962,0.355,0.281,0.0024726057267049,"15","ZFP36L1"
6.54823134111088e-08,0.430641343121918,0.687,0.7,0.00257463359869798,"15","LUC7L3"
1.64163471543375e-07,0.852441486327221,0.349,0.284,0.00645457937414241,"15","PER1"
4.03052297934204e-07,1.35926625515806,0.345,0.285,0.015847210250177,"15","HSP90AA1"
2.64807954098245e-06,0.722395521994037,0.289,0.227,0.104117191392348,"15","ROCK1"
2.06641010584449e-05,0.771986041243429,0.281,0.226,0.812471125415935,"15","NBPF14"
4.89796733755118e-05,0.751554222805057,0.315,0.269,1,"15","CDC42BPA"
9.33575467387206e-05,0.663388678312542,0.332,0.283,1,"15","TNS1"
9.34894020447819e-05,0.711943474205092,0.404,0.384,1,"15","RBM5"
0.00012256265571143,1.00928812840343,0.315,0.279,1,"15","PPP1R12A"
0.00024187252449311,0.276145357091046,0.702,0.764,1,"15","PNISR"
0.000251026203845528,0.284578166695532,0.238,0.34,1,"15","PDK4"
0.000293836212558354,0.651194784516821,0.413,0.392,1,"15","ANKRD36"
0.000302391492841936,0.541956141534259,0.409,0.371,1,"15","ANKRD36B"
0.000338505305320831,0.731454131523189,0.506,0.53,1,"15","HNRNPU"
0.000350353967596168,0.672207099109044,0.285,0.247,1,"15","IGFBP7"
0.000615663435184088,0.825555089396887,0.272,0.237,1,"15","TBC1D1"
0.000814004047622612,0.523637485452251,0.447,0.423,1,"15","ENSG00000281181"
0.000928698549927308,0.690766103948184,0.398,0.393,1,"15","NBEAL1"
0.00106271270341764,0.738488718095324,0.366,0.361,1,"15","CD46"
0.00175614096832161,0.604267259187843,0.355,0.341,1,"15","MBNL1"
0.00217366048646958,0.508766022419673,0.445,0.445,1,"15","FUS"
0.00471809680381053,0.617427091179988,0.366,0.353,1,"15","RBPMS"
0.00520295810574837,0.558019595802668,0.402,0.382,1,"15","VMP1"
0.00676588643455566,0.422337669606204,0.54,0.593,1,"15","FTX"
