"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.10160626235103e-119,1.10851798373663,0.34,0.128,1.21948955023118e-114,"5","ENSG00000197099"
4.75952654915882e-114,1.2018801142215,0.336,0.129,1.87135064859826e-109,"5","TCIM"
2.88766582532342e-112,1.2215178657,0.537,0.314,1.13537244920066e-107,"5","CLCN5"
2.25512855682553e-108,1.28763461371267,0.64,0.441,8.86671445972664e-104,"5","MRPS6"
2.11708242857657e-106,1.22108290939304,0.453,0.227,8.32394469267737e-102,"5","DNASE1"
4.75217774500172e-106,1.1561272028483,0.39,0.175,1.86846124577978e-101,"5","SLC16A12"
1.09980121020711e-100,1.17281406834765,0.58,0.385,4.3241983982923e-96,"5","CGNL1"
3.79153109801442e-99,1.15252406459417,0.296,0.114,1.49075419711731e-94,"5","UGT8"
1.78195561125112e-95,1.09547501550749,0.277,0.105,7.00629307231717e-91,"5","MGLL"
5.35425618407487e-95,0.965842117041702,0.254,0.09,2.10518644645456e-90,"5","FAM184A"
7.78123535948645e-95,0.976407871384962,0.253,0.09,3.05942611864288e-90,"5","RANBP3L"
2.70258459729407e-92,1.09963409071306,0.511,0.301,1.06260221196408e-87,"5","CYFIP2"
5.1523184432439e-90,1.19025992750861,0.339,0.151,2.02578856551463e-85,"5","WNK4"
2.21724488516006e-88,0.983975397963384,0.606,0.405,8.71776343947231e-84,"5","MECOM"
2.34250168651773e-87,1.12764287789791,0.406,0.211,9.21024813105042e-83,"5","ERBB4"
3.9287760158424e-83,1.04231624584053,0.275,0.113,1.54471615390891e-78,"5","HIP1"
2.98829272521374e-73,0.984834777234118,0.358,0.185,1.17493693369954e-68,"5","MTURN"
1.12401927923553e-70,0.99084584249227,0.314,0.149,4.41941900209824e-66,"5","USP2"
2.45921318079948e-69,1.02746839009958,0.643,0.441,9.66913438426739e-65,"5","PTH1R"
6.80037524596399e-66,1.14872581814297,0.363,0.195,2.67377153920812e-61,"5","ENSG00000273088"
4.21889534222667e-65,1.03429371285773,0.294,0.14,1.65878527065668e-60,"5","OBSL1"
5.33964310230359e-65,0.97055079389492,0.38,0.205,2.09944087496372e-60,"5","PRDM16-DT"
1.06969212112118e-64,0.949659814839689,0.292,0.136,4.20581548182426e-60,"5","SGIP1"
3.22767136131094e-64,0.853602398918785,0.253,0.111,1.26905582584024e-59,"5","EFHD1"
7.90738385892247e-63,0.906529521331061,0.351,0.186,3.10902518565114e-58,"5","CPM"
1.9893373740887e-61,1.05532504067128,0.408,0.241,7.82167668744196e-57,"5","CCSER1"
4.47729537154773e-61,0.877463625262196,0.496,0.342,1.76038299418514e-56,"5","USP53"
1.3382161374529e-60,0.827493070483519,0.25,0.111,5.2615982092373e-56,"5","ENSG00000223749"
6.9545009674958e-57,0.908049211877176,0.486,0.329,2.7343706904e-52,"5","PKP4"
1.74849108271488e-50,0.73236888912384,0.573,0.423,6.87471723901835e-46,"5","HOXB3"
1.58918371294113e-49,0.922670967549326,0.396,0.245,6.24835252254192e-45,"5","TMEM52B"
1.86575646238167e-48,0.775743269013967,0.293,0.159,7.33578125879226e-44,"5","ARRDC3"
5.79813793633489e-48,0.829272983206953,0.462,0.311,2.27971187380815e-43,"5","SCNN1A"
1.61594436031524e-45,0.894075022364534,0.397,0.254,6.35357003588746e-41,"5","CFAP70"
8.29048172202018e-45,0.800109620447849,0.259,0.133,3.25965160346389e-40,"5","SEMA6D"
2.22656257156945e-44,0.938900390800421,0.334,0.198,8.75439871889676e-40,"5","ENSG00000214425"
2.40059004283582e-44,0.849441837506362,0.461,0.317,9.43863993042188e-40,"5","MST1L"
2.75410024026084e-44,0.948284733508791,0.306,0.176,1.08285713246576e-39,"5","BICDL1"
9.0460717747227e-43,0.678109300628138,0.569,0.416,3.55673450038547e-38,"5","CA12"
1.20725328277182e-41,0.74863487103013,0.371,0.233,4.74667845720223e-37,"5","NR2F2-AS1"
3.49336908353182e-40,0.786990583046077,0.338,0.212,1.37352285626304e-35,"5","WDFY2"
3.91907301875187e-39,0.7591200303045,0.269,0.151,1.54090112951286e-34,"5","NUDT4"
1.56937404058946e-38,0.809862693812885,0.584,0.497,6.17046485278965e-34,"5","WNK1"
1.98112801923338e-38,0.737710215422577,0.255,0.14,7.7893991460218e-34,"5","RAP2C"
1.94909729027119e-35,0.785818250442811,0.269,0.154,7.66346072588825e-31,"5","GCGR"
6.82174822575199e-35,0.613070572997792,0.312,0.186,2.68217496740117e-30,"5","FKBP5"
3.82187427414251e-34,0.860481786889057,0.527,0.413,1.50268452710735e-29,"5","ZMAT1"
1.6889658886243e-33,0.468811424709086,1,0.999,6.64067608089304e-29,"5","ENSG00000281383"
5.32984938037519e-33,0.52526778802687,0.347,0.215,2.09559017937592e-28,"5","LINC01317"
1.61848279637396e-32,0.750516727630417,0.275,0.165,6.36355065878313e-28,"5","ARHGEF38"
5.07025578257509e-32,0.534688580699869,0.665,0.574,1.99352316859287e-27,"5","SULT1C2"
1.55225516004311e-31,0.795422834404467,0.311,0.196,6.10315683825749e-27,"5","PLEKHH2"
2.77071401661354e-31,0.786037707063237,0.291,0.184,1.08938933705211e-26,"5","EPN1"
5.09028837077766e-31,0.885300834134438,0.267,0.163,2.00139958162236e-26,"5","RAP1GAP"
5.78446137295533e-30,0.671204049322063,0.371,0.255,2.27433452261858e-25,"5","ACOT11"
1.19632775836211e-27,0.650261920331396,0.429,0.325,4.70372148032814e-23,"5","ABLIM1"
3.88824996130816e-27,0.703368798274498,0.346,0.235,1.52878211978714e-22,"5","COL6A1"
9.56218308849569e-26,0.666352170944109,0.355,0.26,3.75965914673474e-21,"5","ENSG00000259820"
1.27589467023115e-25,0.6372826190035,0.383,0.289,5.01656266441485e-21,"5","FXR1"
6.98493367823466e-25,0.705440605097659,0.301,0.2,2.7463362236083e-20,"5","TBC1D4"
5.40940244048704e-24,0.644271199395323,0.263,0.171,2.12686885155069e-19,"5","XPA"
2.47345851774945e-23,0.558888372828876,0.666,0.607,9.72514420008729e-19,"5","CIRBP"
8.64788542092746e-23,0.643409608581933,0.361,0.27,3.40017558980026e-18,"5","LMO7"
2.27789948759739e-22,0.860536884866451,0.265,0.177,8.95624520533543e-18,"5","RASSF7"
1.15362794758322e-21,0.744474402258913,0.277,0.186,4.53583436430769e-17,"5","MAL"
2.92282172187179e-21,0.703468546726733,0.3,0.21,1.14919504460555e-16,"5","PTPN4"
1.10042595178098e-20,0.636983612079765,0.453,0.361,4.32665475721246e-16,"5","CDH16"
3.61787419739862e-20,0.567929023738588,0.329,0.238,1.42247577693319e-15,"5","MPC1"
1.13211850141798e-19,0.671081638724415,0.303,0.216,4.45126352387522e-15,"5","ENSG00000186301"
2.1872167963743e-19,0.557888499754141,0.308,0.223,8.59969899998446e-15,"5","ENSG00000261553"
2.47494697891496e-19,0.583348007182427,0.379,0.29,9.73099653169785e-15,"5","ARHGAP24"
2.04874817175017e-18,0.630148229199589,0.261,0.179,8.05526806168733e-14,"5","NAALADL2"
4.51281109573569e-18,0.551008422319728,0.265,0.184,1.77434706662136e-13,"5","TBC1D24"
4.59765799885634e-18,0.455646961320672,0.324,0.236,1.80770717199034e-13,"5","PDE4DIP"
1.86955646852654e-17,0.583438943119114,0.356,0.27,7.35072212295265e-13,"5","HNF1A-AS1"
2.00235441904297e-17,0.544378922856602,0.255,0.176,7.87285710479314e-13,"5","NAIP"
2.55442460089017e-17,0.54096323021378,0.335,0.257,1.004348664578e-12,"5","ETNK1"
2.57803961963963e-17,0.573607668762735,0.471,0.398,1.01363361764991e-12,"5","MYO9A"
3.75317837792665e-17,0.414614477264842,0.509,0.427,1.4756746746332e-12,"5","PPARGC1A"
4.68431953405631e-16,0.573157980125509,0.3,0.22,1.84178075440026e-11,"5","PLIN5"
6.50522978785734e-16,0.257622306144774,0.547,0.45,2.55772624798975e-11,"5","IVNS1ABP"
6.98540012668825e-16,0.679232979470821,0.342,0.264,2.74651962181128e-11,"5","PFKL"
8.05171671817148e-16,0.541653232718764,0.288,0.214,3.16577397925066e-11,"5","ENSG00000215158"
1.63746270042811e-15,0.477100046909472,0.324,0.242,6.43817584554324e-11,"5","OSBPL3"
1.92496041633823e-15,0.478503701552911,0.271,0.198,7.56855936495867e-11,"5","SEC14L1"
2.6187343696605e-15,0.592632619867275,0.264,0.188,1.02963397946312e-10,"5","NHS"
1.12685238004859e-14,0.398434725570862,0.5,0.428,4.43055818787503e-10,"5","KCNJ16"
1.13435135176735e-14,0.399518262805192,0.541,0.488,4.46004264487886e-10,"5","TFCP2L1"
1.24931678948377e-14,0.465844283083209,0.321,0.247,4.91206375289228e-10,"5","MDM2"
2.2651017089815e-14,0.518638799594495,0.257,0.187,8.90592689937345e-10,"5","FAM13A"
2.47819450166171e-14,0.574625337581773,0.261,0.189,9.74376514163352e-10,"5","SLC16A7"
3.94175879056475e-14,0.570658397416963,0.396,0.325,1.54982072127425e-09,"5","LLGL2"
5.27066453206154e-14,0.474659485017038,0.555,0.512,2.07231988071596e-09,"5","GOLGA8B"
1.20916088164254e-13,0.405810662141375,0.264,0.19,4.75417875444216e-09,"5","ALDH1L1"
1.21563724240319e-13,0.476230280972463,0.415,0.349,4.77964250968085e-09,"5","ENSG00000203709"
3.44444253969193e-13,0.48752749187241,0.419,0.351,1.35428591775607e-08,"5","ESRRG"
4.74230587383644e-13,0.409646438124536,0.432,0.36,1.86457982347501e-08,"5","ACACB"
1.26774071472618e-12,0.481586644567597,0.472,0.423,4.98450294216041e-08,"5","TTC14"
1.61658804030674e-12,0.552164940075988,0.506,0.46,6.35610085687804e-08,"5","TTC3"
1.5854758643955e-11,0.409750829054159,0.426,0.372,6.23377400363021e-07,"5","ZFAND5"
3.29844500693502e-11,0.510487457855003,0.411,0.363,1.29688260782671e-06,"5","RHOBTB3"
3.76133270352601e-11,0.601112399656321,0.296,0.239,1.47888079237236e-06,"5","ERICH1"
3.99048518130216e-11,0.44140674833765,0.32,0.257,1.56897896358438e-06,"5","AK3"
8.07034493177924e-11,0.413847422031938,0.407,0.347,3.17309822027696e-06,"5","ENSG00000244879"
1.5115819021319e-10,0.454325702873125,0.41,0.351,5.94323772280221e-06,"5","MAML2"
2.38306169604606e-09,0.45656564114272,0.275,0.218,9.36972197651389e-05,"5","C2CD5"
3.06745543459131e-09,0.499148327036831,0.272,0.214,0.000120606212777261,"5","VAX2"
4.03618862891361e-09,0.364170616830848,0.33,0.269,0.000158694864511625,"5","XIST"
6.36807613444658e-09,0.483601558935317,0.473,0.435,0.000250380017454171,"5","GOLGA8A"
8.09181976789435e-09,0.420332034451411,0.504,0.459,0.00031815416963407,"5","KIF12"
9.23177546371668e-09,0.377202599409452,0.448,0.411,0.000362974947682413,"5","FARP1"
9.43989888358172e-09,0.350817308621999,0.503,0.47,0.000371157944304666,"5","CFLAR"
1.37035980580485e-08,0.536748363832779,0.402,0.359,0.000538798068446352,"5","PLXNB1"
2.20223676290353e-07,0.386150163930313,0.263,0.216,0.0086587545043841,"5","LRP6"
4.83841905222118e-07,0.447930779421021,0.313,0.268,0.0190236960295232,"5","MLLT6"
6.05928410023694e-07,0.489401490122608,0.263,0.219,0.0238238932253116,"5","DAPK1"
7.19731061282912e-07,0.41192668924124,0.277,0.232,0.0282983858675215,"5","QTRT1"
1.17815459452764e-06,0.595100541568898,0.259,0.22,0.0463226823476376,"5","RRBP1"
1.5079426533703e-06,0.423023246032235,0.284,0.243,0.0592892892452135,"5","TMEM161B-DT"
1.54003699000762e-06,0.349846784322039,0.375,0.344,0.0605511743731197,"5","OIP5-AS1"
2.03834902229436e-06,0.505080893692456,0.356,0.318,0.0801438068585697,"5","DDX24"
2.38819471822117e-06,0.408321969188184,0.347,0.307,0.0938990399310201,"5","KIFC3"
2.9628990968162e-06,0.418445425352962,0.403,0.371,0.116495266688619,"5","CLMN"
3.48032659355942e-06,0.42138099354935,0.367,0.33,0.136839481005569,"5","PPIP5K2"
1.14959778438427e-05,0.348905751243034,0.449,0.424,0.451998856864207,"5","HCG17"
1.27720020534341e-05,0.404261124108283,0.273,0.238,0.502169576736921,"5","INTS6"
1.28729266691349e-05,0.46138461736525,0.267,0.229,0.506137730777045,"5","TSC2"
1.37281781809449e-05,0.356475364383485,0.457,0.443,0.539764509718391,"5","SRSF10"
2.7668180727495e-05,0.265344961049863,0.264,0.224,1,"5","GOT1"
5.00444001313396e-05,0.350539471679225,0.267,0.23,1,"5","PDXK"
5.01640837887233e-05,0.338724738873616,0.379,0.352,1,"5","MBNL2"
7.14782324799595e-05,0.270574198623761,0.281,0.243,1,"5","GNAS"
8.40298526090664e-05,0.409543886352356,0.378,0.35,1,"5","PPP2R3A"
9.74843818157673e-05,0.388196958291481,0.334,0.31,1,"5","GPATCH2L"
0.000124148510807593,0.350132183035433,0.39,0.367,1,"5","DICER1"
0.000127470592366977,0.410806499929189,0.262,0.232,1,"5","ZMYND8"
0.000152222888243597,0.319851633524251,0.259,0.227,1,"5","EPHX2"
0.000152852000101426,0.43086948576472,0.405,0.386,1,"5","ZNF518A"
0.000266091895130956,0.319882259022948,0.319,0.291,1,"5","PIAS2"
0.000441600356918798,0.384155400797108,0.44,0.423,1,"5","ENSG00000281181"
0.000485407292118556,0.409144115619948,0.377,0.358,1,"5","NSD1"
0.000722963628259416,0.277757744176603,0.339,0.31,1,"5","RGL3"
0.000945333000726471,0.370969120716339,0.261,0.233,1,"5","ITPR1"
0.00136088037418517,0.296037683662772,0.308,0.285,1,"5","ZNF493"
0.00159114386591644,0.272053572217775,0.587,0.601,1,"5","CHD9"
0.00168869262395885,0.321193146190834,0.333,0.31,1,"5","PREPL"
0.00303645015208441,0.284257089854913,0.292,0.267,1,"5","COL4A4"
0.0033661344102053,0.345808490465356,0.304,0.28,1,"5","STAG3L5P-PVRIG2P-PILRB"
0.00457299970779671,0.390552159706465,0.58,0.6,1,"5","AKAP9"
0.0059480069614485,0.325552654952715,0.398,0.397,1,"5","POGZ"
0.00713844228991081,0.442073283809657,0.318,0.308,1,"5","BOD1L1"
0.00765608940825627,0.279789331699037,0.373,0.356,1,"5","ZNF83"
0.00826630752691365,0.309063698548378,0.492,0.492,1,"5","PCM1"
0.0097015254822531,0.358887884732049,0.39,0.377,1,"5","OGDHL"
0.00993031105763219,0.349526975598643,0.337,0.325,1,"5","TRIP11"
