"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.12300424190856,0.966,0.093,0,"2","SLC12A3"
0,2.90422357157521,0.887,0.346,0,"2","TRPM7"
0,2.66487492043504,0.79,0.182,0,"2","EGF"
0,2.57875530859994,0.55,0.051,0,"2","TRPM6"
0,2.42024930063813,0.943,0.603,0,"2","RNPC3"
0,2.30150606742411,0.802,0.185,0,"2","TMEM52B"
0,2.24432977709617,0.653,0.123,0,"2","KLHL3"
0,2.01269041585997,0.814,0.359,0,"2","ABCA5"
0,1.99599064997768,0.468,0.124,0,"2","SPP1"
0,1.91644243562176,0.677,0.145,0,"2","KNG1"
0,1.91431073207183,0.934,0.447,0,"2","WNK1"
0,1.78169652599624,0.378,0.023,0,"2","TRIM50"
0,1.78136572666241,0.459,0.061,0,"2","FMN1"
0,1.74516000040281,0.52,0.111,0,"2","ENSG00000283228"
0,1.71278965119502,0.543,0.142,0,"2","ABCA10"
0,1.6817009458537,0.551,0.141,0,"2","ICA1"
0,1.62119066868155,0.69,0.341,0,"2","CPEB4"
0,1.56955335729553,0.478,0.1,0,"2","ENSG00000197099"
0,1.5107833607022,0.296,0.031,0,"2","SLC19A3"
0,1.48200277142973,0.3,0.015,0,"2","ENSG00000263146"
0,1.48195069798939,0.367,0.077,0,"2","AMY2B"
0,1.47292971239298,0.431,0.105,0,"2","CACNA1D"
0,1.46229379965632,0.784,0.414,0,"2","IVNS1ABP"
0,1.44318161487109,0.324,0.012,0,"2","LOC105377862"
0,1.43474944789876,0.387,0.06,0,"2","CNNM2"
0,1.43229385063122,0.534,0.19,0,"2","TSC22D2"
0,1.4203507438575,0.293,0.019,0,"2","SALL3"
0,1.41820519990716,0.831,0.366,0,"2","CLCNKB"
0,1.38708103268505,0.493,0.122,0,"2","WNK4"
0,1.36993843423801,0.451,0.125,0,"2","GCGR"
0,1.33337748059134,0.691,0.312,0,"2","MAML2"
0,1.3121076255402,0.791,0.346,0,"2","CLCNKA"
0,1.25688827469327,0.301,0.032,0,"2","ZNF385D"
0,1.24346282996459,0.817,0.504,0,"2","SAT1"
