"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.46651283968714e-85,1.25432752103432,0.422,0.173,1.75614351830819e-80,"11","DCDC2"
7.86772764452949e-82,1.17694762506981,0.376,0.139,3.09343315527611e-77,"11","FRY"
2.37601759550863e-80,1.17929336788024,0.453,0.196,9.34202598202084e-76,"11","ITGA1"
4.03063835972576e-80,1.22632096893344,0.425,0.179,1.58476639027698e-75,"11","CRIM1"
8.64828796870514e-80,1.39557314399342,0.438,0.188,3.40033386353549e-75,"11","PDE1A"
1.90905105973354e-77,0.959094554416308,0.254,0.071,7.50600695666033e-73,"11","PLCE1"
2.41845957366095e-77,1.36498706785297,0.396,0.159,9.50889935172014e-73,"11","JUN"
1.19003648835557e-76,0.992318239766293,0.75,0.509,4.67898546491643e-72,"11","PAX8"
2.48568870425322e-76,1.53526510438425,0.521,0.273,9.77323084738281e-72,"11","ZFP36L1"
7.09906163571903e-75,1.26648302187955,0.484,0.241,2.79120905393201e-70,"11","PAWR"
7.45492904096744e-74,1.60975873871629,0.4,0.17,2.93112900032758e-69,"11","ZFP36"
1.38669504630095e-73,1.11820395679371,0.302,0.104,5.45220758304608e-69,"11","NPR3"
1.06646665088461e-72,1.23961074664302,0.432,0.195,4.19313357794812e-68,"11","PLEKHH2"
1.56805182222657e-69,1.01015638378127,0.346,0.133,6.16526615463043e-65,"11","COL4A1"
5.54030612001031e-65,1.0744799512536,0.351,0.146,2.17833756026565e-60,"11","PON2"
3.62723405889838e-64,1.08452079458984,0.367,0.156,1.42615588727766e-59,"11","COL4A5"
1.39153348054074e-62,1.37561188215903,0.384,0.169,5.47123133879008e-58,"11","NFKBIZ"
1.62019916168061e-62,2.16055845643394,0.34,0.148,6.37029906389584e-58,"11","LMNA"
2.32744783330146e-61,0.972949879312605,0.25,0.083,9.15105939097468e-57,"11","TGFBR2"
5.17487816460799e-60,1.12825848026521,0.29,0.108,2.03465859676057e-55,"11","RHOB"
2.82336570067611e-59,0.917145558654999,0.259,0.088,1.11009092619183e-54,"11","PRUNE2"
1.84337113823592e-58,0.934848158648235,0.607,0.392,7.247766641316e-54,"11","AFDN"
9.54291554544482e-57,1.37224370011182,0.429,0.217,3.75208353415799e-52,"11","LINC01317"
2.63459657294846e-56,0.695312046608024,0.457,0.233,1.03587068055187e-51,"11","MAGI2-AS3"
1.11376331941345e-55,1.07715383322087,0.465,0.244,4.37909461926982e-51,"11","FAT1"
1.5824510697344e-54,0.85259726176158,0.541,0.309,6.22188111598172e-50,"11","PPFIBP1"
7.9304981897902e-54,1.615683375763,0.265,0.101,3.11811327826171e-49,"11","GLUL"
1.19629360656864e-53,1.06251088977442,0.36,0.165,4.70358720230659e-49,"11","COL4A2"
1.51944679079418e-53,1.1096568427623,0.341,0.155,5.97416089204454e-49,"11","PRKCI"
1.52606981750464e-49,1.01547905409912,0.584,0.397,6.00020130846475e-45,"11","MYO9A"
1.6140398983298e-49,0.872504245818841,0.385,0.188,6.34608207225312e-45,"11","MICAL3"
1.13349844027564e-48,1.01736745157254,0.306,0.134,4.45668916747576e-44,"11","EFCAB13"
1.31881751971709e-48,0.999329148905738,0.292,0.123,5.18532672402364e-44,"11","ITGA3"
4.8972049414077e-48,1.11479952428787,0.319,0.147,1.92548303886268e-43,"11","PALLD"
1.68246334536613e-47,0.990773731993597,0.293,0.127,6.61510938131057e-43,"11","PLAGL1"
1.38447486537828e-43,0.716563942822533,0.454,0.253,5.44347827569434e-39,"11","UTRN"
2.09496189043129e-43,0.839457836971118,0.326,0.152,8.23697116079774e-39,"11","PAPLN"
2.14819358877441e-43,0.823694014509722,0.559,0.353,8.44626755234321e-39,"11","BICC1"
9.72483966427783e-43,0.82230845265609,0.304,0.134,3.82361245920076e-38,"11","NSMF"
1.39373940402874e-40,0.960106875831683,0.275,0.124,5.4799045887602e-36,"11","PLOD2"
