"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.2951095266217,0.998,0.188,0,"7","SLC12A1"
0,2.59607737183164,0.855,0.156,0,"7","UMOD"
0,2.23311025690958,0.753,0.081,0,"7","GP2"
0,2.0791769664615,0.637,0.083,0,"7","RP1"
0,1.93465188524283,0.479,0.047,0,"7","ACP3"
0,1.87250037336035,0.804,0.216,0,"7","EGF"
0,1.85579901856367,0.447,0.035,0,"7","CXCL12"
0,1.81615150327073,0.532,0.051,0,"7","SIM2"
0,1.76751832675756,0.813,0.3,0,"7","CLCN5"
0,1.72024431605083,0.567,0.117,0,"7","TCIM"
0,1.69513729144128,0.595,0.12,0,"7","LINC01606"
0,1.64939952761834,0.42,0.052,0,"7","ENSG00000278898"
0,1.56951731982269,0.578,0.12,0,"7","SGIP1"
0,1.56323163670659,0.613,0.161,0,"7","PCDH9"
0,1.52700050263311,0.5,0.119,0,"7","SEMA6D"
0,1.47171270383816,0.461,0.067,0,"7","PLCB1"
0,1.46592730501137,0.314,0.016,0,"7","IRX2"
0,1.40631372882528,0.609,0.163,0,"7","SLC16A12"
0,1.22568195589742,0.3,0.03,0,"7","NTRK2"
3.26065198212082e-291,1.25949673312071,0.499,0.121,1.28202314633026e-286,"7","ENSG00000197099"
1.9712686174213e-289,1.33943088780903,0.592,0.172,7.75063394997709e-285,"7","PDE1A"
9.33726995488643e-278,1.41579585959433,0.417,0.092,3.67122780086225e-273,"7","SLC4A7"
7.22481532248859e-263,1.21875349931044,0.521,0.142,2.84065288849607e-258,"7","WNK4"
5.76541343483137e-262,1.32415718887032,0.424,0.101,2.266845254307e-257,"7","F11"
9.03598265687817e-260,1.31381574871752,0.385,0.084,3.55276766103136e-255,"7","RANBP3L"
3.08828528557947e-259,1.18827212295256,0.373,0.078,1.21425200858414e-254,"7","LINC01762"
2.35264000846835e-258,1.32548868134903,0.6,0.201,9.25010998529585e-254,"7","ERBB4"
4.70956953083713e-256,1.31058955993511,0.33,0.063,1.85170854813454e-251,"7","ENSG00000282278"
1.2095957437712e-253,1.27652094156353,0.889,0.483,4.75588854535962e-249,"7","ATP1A1"
6.73181599535769e-246,1.25799294627227,0.623,0.219,2.64681541305474e-241,"7","DNASE1"
1.48624836163317e-244,1.45093104202613,0.751,0.342,5.8436313082693e-240,"7","RHOBTB3"
5.2341467346301e-242,0.932808541941468,0.287,0.048,2.05796181312186e-237,"7","CLDN16"
2.95398403518236e-233,0.936423041600916,0.27,0.045,1.161447442953e-228,"7","ESRRB"
5.38995491622131e-233,0.966795428304996,0.271,0.045,2.1192224739599e-228,"7","EHF"
3.02931967211893e-231,1.08378569913155,0.336,0.07,1.19106790868372e-226,"7","NRK"
9.33097845564316e-230,1.16965158308314,0.42,0.109,3.66875410918978e-225,"7","UGT8"
4.09873999832361e-228,1.17197863316426,0.537,0.176,1.61154259254088e-223,"7","MTURN"
1.91923841581492e-226,1.11060788174126,0.572,0.182,7.54606160330111e-222,"7","KNG1"
8.57556043401991e-225,1.14325512336869,0.322,0.067,3.37173885144795e-220,"7","MFSD4A"
1.37443756841458e-221,1.28794332100274,0.705,0.304,5.40401363149246e-217,"7","MST1L"
1.58268098127938e-219,1.24483289394393,0.715,0.33,6.22278508219428e-215,"7","USP53"
3.19887996685743e-219,1.07555459593309,0.377,0.089,1.25773562536901e-214,"7","TFAP2B"
4.83398266325635e-213,1.04690367085448,0.319,0.068,1.90062530353913e-208,"7","PRKX"
6.35792477104615e-211,1.17882126217601,0.39,0.103,2.49980886147993e-206,"7","CREB3L2"
3.49460631088489e-197,1.00786006469736,0.905,0.568,1.37400930931372e-192,"7","ATP1B1"
5.88984604933218e-195,1.35310143087003,0.545,0.197,2.31576966967642e-190,"7","PRDM16-DT"
1.16859293620563e-192,0.982539997411415,0.312,0.07,4.59467370657329e-188,"7","SLC9A3-OT1"
2.44397972994006e-182,1.03231089206471,0.525,0.19,9.60923950217831e-178,"7","CKB"
1.70159490320053e-181,1.03638729502778,0.374,0.105,6.69033084040385e-177,"7","EFHD1"
1.23748712570223e-179,1.02185408143152,0.375,0.104,4.86555188083602e-175,"7","DZIP1"
9.77005506611591e-178,0.934438940098604,0.294,0.067,3.84139025089545e-173,"7","ADGRV1"
1.67360522416307e-171,1.13031832675393,0.49,0.175,6.58028102036435e-167,"7","SLC16A7"
1.26169966625634e-170,0.962926271002888,0.377,0.109,4.96075074778667e-166,"7","HIP1"
2.87049303518977e-167,0.984074685998917,0.569,0.228,1.12862045157591e-162,"7","OSBPL3"
1.29947758870471e-166,1.03817412116444,0.409,0.132,5.10928598326916e-162,"7","RAP2C"
1.09872404456292e-161,0.969401502813191,0.315,0.083,4.3199631984125e-157,"7","KLHL13"
4.46257326718171e-161,0.793176455182065,0.26,0.057,1.7545945571905e-156,"7","DUSP9"
7.87369897540855e-161,0.915580168986732,0.293,0.071,3.09578096315113e-156,"7","CASR"
2.63983624959284e-160,1.10978738848947,0.424,0.142,1.03793081661491e-155,"7","NUDT4"
1.15236114772771e-155,0.916133700333066,0.508,0.191,4.53085356063579e-151,"7","TMEM72"
1.28615750390787e-155,0.927108421387024,0.538,0.205,5.05691407386498e-151,"7","LINC01317"
4.76377678614021e-155,0.888880304987348,0.869,0.562,1.87302175677461e-150,"7","SULT1C2"
2.73851129561309e-153,0.881803477556301,0.824,0.477,1.07672787120916e-148,"7","FXYD2"
3.17744954175479e-153,1.07683231059119,0.483,0.177,1.24930961082715e-148,"7","FKBP5"
1.46776627902309e-152,1.4748935098168,0.747,0.436,5.77096345586297e-148,"7","MRPS6"
1.59725657434907e-152,0.968070620583056,0.561,0.233,6.28009339902566e-148,"7","CCSER1"
8.23411261269097e-152,0.926990386969148,0.442,0.155,3.23748839705784e-147,"7","ARHGEF38"
2.65570120177267e-151,1.01631292579365,0.674,0.335,1.04416859851298e-146,"7","ESRRG"
4.23534856817107e-151,0.976876007794017,0.661,0.319,1.6652543500335e-146,"7","PKP4"
8.30368298010498e-151,0.894944962118846,0.3,0.079,3.26484207411768e-146,"7","PHACTR1"
8.24506428114734e-150,0.767703414465232,0.281,0.07,3.24179437406151e-145,"7","PRODH.1"
1.93921734724152e-149,0.926237324860923,0.349,0.104,7.62461476588421e-145,"7","CCDC148"
7.29858576544035e-147,0.867425283934152,0.317,0.088,2.86965795125584e-142,"7","FAM184A"
6.77146944739185e-142,0.955416318598584,0.4,0.14,2.66240635732553e-137,"7","ACSS1"
3.10959712517478e-141,1.09676528451835,0.428,0.159,1.22263139767622e-136,"7","PPM1K"
1.58023676899661e-139,0.794699577431468,0.675,0.317,6.21317492834086e-135,"7","COL4A3"
3.45974853708292e-137,1.02467862304556,0.545,0.243,1.36030392981026e-132,"7","AK3"
1.22828107755097e-135,0.906897225832643,0.53,0.225,4.82935554071492e-131,"7","NR2F2-AS1"
1.70808122337365e-135,0.94749684251463,0.35,0.109,6.71583375406054e-131,"7","IFIT5"
8.23696286950713e-135,0.90752434002481,0.308,0.089,3.23860906103281e-130,"7","INPP4B"
1.19772378311726e-132,1.00321492583759,0.418,0.154,4.70921037046045e-128,"7","RAP1GAP"
6.42619612988594e-132,0.942202408703904,0.394,0.14,2.52665179434855e-127,"7","KCNIP4"
1.47197546479756e-131,0.940479491071206,0.493,0.205,5.78751313249103e-127,"7","ENSG00000186301"
9.501622619894e-131,0.866886792952717,0.285,0.08,3.73584798168992e-126,"7","PANK1"
1.04206256557031e-130,0.922153252658889,0.352,0.116,4.09718159530934e-126,"7","FGF9"
7.46154600609231e-130,0.926898511051054,0.546,0.245,2.93373065867538e-125,"7","ACOT11"
3.68108562875648e-129,0.914676723397133,0.633,0.314,1.44732924751447e-124,"7","ABLIM1"
2.77784038863631e-127,0.815077340969494,0.706,0.38,1.09219128400402e-122,"7","CGNL1"
1.19586706312787e-125,0.957639620652277,0.539,0.249,4.70191011880616e-121,"7","ENSG00000259820"
1.28175549589475e-123,0.964180078693333,0.642,0.318,5.03960625875897e-119,"7","PDK4"
2.89395960452141e-122,0.647902861097487,0.728,0.376,1.13784703730573e-117,"7","CLCNKA"
6.68458877068791e-122,0.826278043896427,0.296,0.091,2.62824661285907e-117,"7","DNAJC19"
1.26788078097591e-120,0.939822543040119,0.322,0.104,4.98505365464108e-116,"7","MGLL"
8.58852754539871e-120,0.895975366610678,0.505,0.23,3.37683726029986e-115,"7","TMEM161B-DT"
