"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.93869261017396e-87,0.71377282412203,0.655,0.378,1.1554351604682e-82,"6","CLCNKA"
5.06835053970356e-87,0.796525024007533,0.727,0.521,1.99277406520065e-82,"6","ENSG00000269966"
6.24208795983709e-85,0.599772506967162,0.686,0.4,2.45426414404875e-80,"6","CLCNKB"
6.36461627800124e-85,0.829334864651901,0.559,0.323,2.50243982818453e-80,"6","HIP1R"
7.17227824578106e-84,0.839743014443868,0.424,0.203,2.8199963606762e-79,"6","PRDM16-DT"
3.59926562105596e-82,0.922903744714888,0.415,0.208,1.41515925688678e-77,"6","ITGA2"
3.343944086492e-80,1.14106030186191,0.403,0.2,1.31477193592693e-75,"6","HSPA1B"
1.84383561821126e-79,1.00573795769793,0.648,0.449,7.24959288368302e-75,"6","TXNIP"
1.07415056294516e-77,0.864045133949218,0.25,0.091,4.22334518338777e-73,"6","HES1"
1.74520912813861e-77,0.864475088184234,0.321,0.141,6.8618132500154e-73,"6","TBC1D9"
2.4179103178816e-73,0.551744646557226,0.669,0.402,9.50673978784689e-69,"6","MECOM"
1.06514427577521e-71,0.608545167250664,0.786,0.566,4.18793426349299e-67,"6","SULT1C2"
5.01629794704779e-71,0.72473797822496,0.375,0.179,1.97230802682025e-66,"6","BTG2"
5.01193885311015e-70,0.950101766885637,0.287,0.122,1.97059411826585e-65,"6","RASD1"
2.92854515084209e-68,0.738614487170047,0.301,0.132,1.15144538240809e-63,"6","MPPED2"
3.02221469728908e-66,0.894091880329442,0.522,0.325,1.18827437468012e-61,"6","ACTB"
3.44343150733948e-66,0.823293609780632,0.295,0.129,1.35388840005574e-61,"6","LHX1"
1.1911583450874e-64,0.707170120539648,0.441,0.24,4.68339638121466e-60,"6","FREM1"
4.95963799414536e-64,0.596475684621649,0.444,0.239,1.95003046653807e-59,"6","CCSER1"
1.04410700881533e-60,0.747107836910948,0.39,0.206,4.10521993726011e-56,"6","VAX2"
1.94702071037961e-57,0.579963484058229,0.452,0.257,7.65529602907054e-53,"6","LIMCH1"
2.74831398889473e-55,0.658525331631704,0.51,0.319,1.08058209415363e-50,"6","LAMB1"
1.00388877001612e-54,0.743613128917589,0.548,0.355,3.94708986594939e-50,"6","CDH16"
1.0156322270569e-53,0.594868104634635,0.282,0.129,3.99326279034233e-49,"6","GATA3"
3.39902328554276e-52,0.708094426123824,0.254,0.116,1.3364279754097e-47,"6","HOXD9"
6.79153315769547e-52,0.62680432433461,0.336,0.177,2.67029500694271e-47,"6","HOXD3"
1.89930117127052e-51,0.718359088999413,0.343,0.184,7.46767234520143e-47,"6","SLC16A7"
3.4417571726519e-51,0.613745793021382,0.507,0.316,1.35323008514328e-46,"6","NDRG1"
1.23238122903454e-50,0.661280402649048,0.33,0.171,4.84547651631799e-46,"6","DCDC2"
1.24681980465207e-50,1.0903002628546,0.335,0.184,4.90224610793102e-46,"6","SLC20A1"
1.63782201646854e-49,0.625200626394276,0.331,0.173,6.43958860435102e-45,"6","SRGAP3"
1.22325156058504e-48,0.517663818275791,0.433,0.248,4.80958048590826e-44,"6","TRPM3"
5.67781298849371e-48,0.731770190726294,0.315,0.168,2.23240251081596e-43,"6","SLC35B4"
8.39688218345028e-48,0.613673499617807,0.327,0.175,3.30148613688898e-43,"6","NAALADL2"
1.10680770605431e-47,0.702363084672744,0.26,0.126,4.35174653866433e-43,"6","HOXA9"
5.15319970455387e-47,0.541368640654841,0.615,0.42,2.02613505983649e-42,"6","KCNJ16"
7.70490068259397e-47,0.638697589318585,0.329,0.18,3.0294128503823e-42,"6","EYA3"
2.41760598524203e-46,0.617328349110437,0.484,0.308,9.50554321277462e-42,"6","PTPN13"
2.83337620622584e-45,0.6107413755258,0.331,0.183,1.11402685676388e-40,"6","TMEM116"
2.14085724274032e-44,0.37005032132374,0.773,0.554,8.4174225070064e-40,"6","PKHD1"
8.63425471985508e-43,0.604839536217364,0.433,0.272,3.39481627075262e-38,"6","MAP4K3"
2.39523434550444e-42,0.396951026520575,0.489,0.301,9.41758239965434e-38,"6","SCIN"
9.43518669389415e-42,0.588079779226164,0.328,0.178,3.7097267043053e-37,"6","PCDH9"
1.05693180556945e-40,0.533237450353233,0.48,0.311,4.15564447313796e-36,"6","SCNN1A"
1.03059082655802e-39,0.611400661184996,0.361,0.218,4.05207701186084e-35,"6","MTMR10"
3.35659456808544e-39,0.538556458817726,0.252,0.129,1.31974585227983e-34,"6","CBR3-AS1"
1.06722714116941e-38,0.552558583590358,0.291,0.16,4.19612367364988e-34,"6","STXBP4"
1.27595311636032e-38,0.641484720880052,0.304,0.169,5.01679246290551e-34,"6","ZNF208"
4.14287342988026e-38,0.401266530661623,0.304,0.165,1.62889497516032e-33,"6","TOP6BL"
4.66077663384759e-38,0.339015523985682,0.51,0.329,1.8325241568962e-33,"6","DUSP1"
1.6267340508222e-37,0.367463926315516,0.664,0.48,6.39599294102271e-33,"6","TFCP2L1"
2.43672734844939e-37,0.523576598964202,0.349,0.211,9.58072458863331e-33,"6","CD2AP"
2.76418170825102e-37,0.501854985465192,0.278,0.15,1.08682096405014e-32,"6","RAB11FIP2"
2.31163027740877e-36,0.596516458701594,0.302,0.175,9.0888679247158e-32,"6","MAP4K3-DT"
1.11617514716314e-35,0.409614382372439,0.514,0.35,4.38857744361603e-31,"6","BICC1"
1.25549281187709e-35,0.439700721143603,0.467,0.303,4.93634663773833e-31,"6","PTGER3"
1.28448714004871e-35,0.556626960943167,0.399,0.257,5.05034653724353e-31,"6","SCML1"
2.18376117871854e-35,0.493490490723982,0.336,0.198,8.58611220248556e-31,"6","ZNF704"
2.59502365306058e-35,0.51088827322784,0.461,0.302,1.02031139991036e-30,"6","RGL3"
3.99478472012435e-35,0.794648155535794,0.271,0.15,1.57066945625849e-30,"6","HSPA1A"
4.11544045086327e-35,0.43481187092496,0.299,0.167,1.61810887647042e-30,"6","SLC38A1"
1.4596776207822e-34,0.283883580956069,0.556,0.364,5.73916046939146e-30,"6","GRB14"
2.16681217948125e-34,0.52877387503207,0.522,0.367,8.5194721272844e-30,"6","OGDHL"
2.79953924976911e-34,0.513578674788459,0.296,0.17,1.10072284222422e-29,"6","RAB17"
4.34255736330602e-34,0.582238911352941,0.357,0.224,1.70740670410466e-29,"6","VAV3"
6.36224970713508e-34,0.443274469427962,0.271,0.147,2.50150933985137e-29,"6","ATP1B3"
8.54343356734031e-34,0.637360854355341,0.344,0.215,3.35910721000686e-29,"6","LINC00472"
2.4850323905625e-33,0.438153572830105,0.273,0.15,9.77065035321365e-29,"6","ACSL4"
5.2671856280174e-33,0.497521698091634,0.373,0.237,2.07095204522388e-28,"6","DOCK7"
4.68767337455145e-31,0.532568225007984,0.266,0.152,1.84309941740614e-26,"6","NUDT4"
4.32736399247335e-30,0.518887422165548,0.255,0.143,1.70143297456067e-25,"6","EMX2"
1.8695976728228e-29,0.526761632478687,0.38,0.253,7.35088413000467e-25,"6","AK3"
1.28883923710179e-28,0.4490970503261,0.307,0.189,5.06745811243681e-24,"6","PAQR5"
3.18311844734485e-28,0.395829468356677,0.327,0.205,1.25153851112705e-23,"6","SLC38A2"
1.02454886233771e-27,0.445207004682914,0.317,0.2,4.02832121693939e-23,"6","GSTM4"
1.6326477520197e-27,0.475504114714085,0.503,0.374,6.41924443139105e-23,"6","RAB3IP"
2.41698788519855e-27,0.489575692389362,0.277,0.169,9.50311296702366e-23,"6","ACTR3C"
3.32220995401509e-27,0.380040307017701,0.677,0.546,1.30622650971965e-22,"6","SRSF5"
3.50168482980749e-27,0.629283418421387,0.259,0.156,1.37679244138371e-22,"6","PTGR1"
1.77130160792384e-26,0.479788637617257,0.252,0.149,6.96440366203497e-22,"6","KCNIP4"
1.8953520321231e-26,0.47343555263976,0.354,0.233,7.45214511990159e-22,"6","ADAMTS9-AS2"
2.79485927634523e-26,0.514950281430461,0.298,0.185,1.09888277027342e-21,"6","MAL"
1.04524337272088e-25,0.470511006111041,0.293,0.186,4.10968789286397e-21,"6","DANT2"
3.36335451256432e-25,0.496037377082556,0.349,0.234,1.32240372725004e-20,"6","RBBP8"
3.62144773705996e-25,0.275474717191194,0.794,0.657,1.42388082125724e-20,"6","SDHAP2"
3.73389290672239e-25,0.517535971452785,0.338,0.228,1.46809201306511e-20,"6","ENSG00000277991"
4.40162187565067e-25,0.403323446506359,0.587,0.467,1.73062968906833e-20,"6","ARID1B"
7.52205010861537e-25,0.471611696339631,0.269,0.166,2.95751966170539e-20,"6","TRAK1"
7.53856420751401e-25,0.434458368924976,0.377,0.255,2.96401267511036e-20,"6","ACOT11"
8.41252818258631e-25,0.918593541996349,0.389,0.279,3.30763783082928e-20,"6","HSP90AA1"
8.62712425914813e-25,0.333277004260117,0.458,0.319,3.39201271621186e-20,"6","MST1L"
9.96816652676664e-25,0.441591486154153,0.257,0.156,3.91928371499411e-20,"6","MITF"
1.14413618216752e-24,0.426377463330035,0.66,0.531,4.49851464104624e-20,"6","SAT1"
1.55000215657988e-24,0.282385703638512,0.626,0.484,6.09429847924076e-20,"6","CCDC198"
2.55877041951269e-24,0.442385725029246,0.334,0.221,1.006057353544e-19,"6","ANXA11"
2.71735794739541e-24,0.464651050416284,0.264,0.161,1.06841079775693e-19,"6","NR3C2"
2.93449490878281e-24,0.391213923249614,0.374,0.252,1.15378470823522e-19,"6","GLIS3"
9.93111369875659e-24,0.456981017636725,0.347,0.235,3.90471528407712e-19,"6","SETBP1"
1.39196127212978e-23,0.373037624592989,0.417,0.289,5.47291332975988e-19,"6","GABARAPL1"
1.39579285856204e-23,0.524936206901762,0.363,0.25,5.48797836129423e-19,"6","ACTG1"
2.02179146529302e-23,0.337900236204444,0.364,0.242,7.94927968323911e-19,"6","PIGQ"
2.30797094779861e-23,0.326198473951576,0.575,0.424,9.07448017255458e-19,"6","HOXB3"
3.27870331267366e-23,0.363883270125551,0.559,0.428,1.28912056847703e-18,"6","OGT"
3.80913867628095e-23,0.458959709387328,0.313,0.204,1.49767714474015e-18,"6","FOSL2"
4.372238843977e-23,0.395162402251985,0.286,0.182,1.71907686867488e-18,"6","KIF13B"
5.17364020370879e-23,0.435460742319758,0.607,0.485,2.03417185529422e-18,"6","GLS"
7.87485653725045e-23,0.375170345295528,0.461,0.34,3.09623609331613e-18,"6","USP24"
7.97211787146306e-23,0.445286035797769,0.403,0.289,3.13447730470185e-18,"6","ARHGAP24"
1.33040216909716e-22,0.315032057530122,0.503,0.372,5.23087524845623e-18,"6","CPEB4"
7.8497030301189e-22,0.430575367742913,0.267,0.17,3.08634623738215e-17,"6","EMX2OS"
1.05478257380743e-21,0.410648026812481,0.303,0.199,4.14719412369605e-17,"6","RNF10"
3.0654398218744e-21,0.350318867967029,0.457,0.344,1.20526962916458e-16,"6","PPP2R3A"
5.1952234494081e-21,0.435449451814405,0.357,0.254,2.04265795583828e-16,"6","ATXN1"
8.11558418037991e-21,0.368013669488605,0.258,0.161,3.19088538804177e-16,"6","CRYBG1"
3.09275432178818e-20,0.394824950021904,0.317,0.217,1.21600914424068e-15,"6","GSTK1"
3.55724889689712e-20,0.358719283148216,0.621,0.5,1.39863912128201e-15,"6","ATP1A1"
4.93902206538478e-20,0.33849157306189,0.609,0.49,1.94192469566799e-15,"6","MSI2"
8.26227459784821e-20,0.380284254414964,0.28,0.183,3.24856112638196e-15,"6","TBC1D24"
1.19459163847423e-19,0.406641697948631,0.324,0.225,4.69689540415297e-15,"6","MRPL33"
1.56276939246937e-18,0.367169040310783,0.346,0.242,6.14449669731107e-14,"6","THSD7A"
1.57455206318756e-18,0.365939972890962,0.475,0.366,6.19082380204085e-14,"6","CLMN"
2.21375618728231e-18,0.37084569701308,0.307,0.212,8.70404657715658e-14,"6","TLK1"
2.66821159216427e-18,0.372614404578183,0.44,0.331,1.04908743380715e-13,"6","LRRFIP1"
3.94968211480278e-18,0.377387549242875,0.257,0.167,1.55293601389816e-13,"6","PIM3"
6.1353939027633e-18,0.392973303121025,0.345,0.248,2.41231417468848e-13,"6","PRKAA2"
2.79195416039827e-17,0.393957917649144,0.332,0.24,1.09774053678539e-12,"6","TMEM161B-DT"
4.98639107970975e-17,0.373823933500474,0.336,0.238,1.96054924472028e-12,"6","MPC1"
1.10057044283276e-16,0.349863031309195,0.264,0.177,4.32722286712986e-12,"6","GPI"
1.12577908686587e-16,0.294242851012649,0.556,0.447,4.42633821373923e-12,"6","MTR"
1.98425238062253e-16,0.259944109432229,0.439,0.336,7.80168351013167e-12,"6","SNX29"
2.23417910844272e-16,0.413588245994853,0.293,0.207,8.78434541857507e-12,"6","HOOK2"
3.54553069174086e-16,0.387431850797006,0.33,0.243,1.39403175737867e-11,"6","ENSG00000214135"
1.34192691659336e-15,0.313452692864095,0.372,0.28,5.27618825066177e-11,"6","ZNF493"
1.86738481881948e-15,0.638906240148712,0.291,0.21,7.34218363063442e-11,"6","VCL"
1.89541832001025e-15,0.32564498899356,0.289,0.202,7.45240575061631e-11,"6","ADGRG1"
1.96046627447029e-15,0.331824435783582,0.297,0.211,7.70816129796231e-11,"6","LRMDA"
2.29201867811724e-15,0.284996264993451,0.37,0.277,9.01175903862137e-11,"6","CLTC"
2.62587893140094e-15,0.35346292128163,0.306,0.222,1.03244307824822e-10,"6","MRPS25"
2.96221091611286e-15,0.316334614289615,0.399,0.3,1.16468208799725e-10,"6","PTBP3"
8.27971945356785e-15,0.360418502167308,0.345,0.258,3.25542009475381e-10,"6","PTPN3"
1.02806880552626e-14,0.359874290131333,0.262,0.183,4.04216092956816e-10,"6","SFXN1"
1.52598767621381e-14,0.418099565312568,0.301,0.219,5.99987834533744e-10,"6","FERMT2"
1.88433282671911e-14,0.254897953664129,0.436,0.334,7.4088198080942e-10,"6","AFF1"
4.79750000100997e-14,0.288278733047339,0.434,0.34,1.8862810503971e-09,"6","OIP5-AS1"
6.09947694116338e-14,0.34016519914448,0.271,0.192,2.39819234372662e-09,"6","AGL"
6.61906966852039e-14,0.251642932257254,0.616,0.507,2.60248581226885e-09,"6","ENSG00000224078"
7.4112388608001e-14,0.340788808943452,0.306,0.225,2.91395089528938e-09,"6","OCIAD1"
9.82643835505205e-14,0.370834302803507,0.325,0.243,3.86355903243937e-09,"6","IGFBP7"
1.30488288860939e-13,0.368073448206811,0.256,0.182,5.13053854143439e-09,"6","SLC25A3"
2.95740564456457e-13,0.315416349698488,0.268,0.189,1.1627927513299e-08,"6","BLNK"
5.6112484790451e-13,0.367373281057024,0.315,0.237,2.20623067699095e-08,"6","FNIP2"
1.08767449049855e-12,0.411210778983587,0.36,0.273,4.2765185617422e-08,"6","ITGAV"
1.72310991908296e-12,0.286111440273376,0.368,0.283,6.77492357985039e-08,"6","FGD4"
2.51777626551127e-12,0.256257262709185,0.398,0.313,9.89939272073722e-08,"6","ENSG00000185485"
2.57705630798307e-12,0.304199458853137,0.326,0.248,1.01324699917278e-07,"6","PDE8A"
1.02152972343526e-11,0.346228648131427,0.308,0.236,4.01645056660276e-07,"6","PIP5K1A"
2.20930414877744e-11,0.259015256038166,0.318,0.244,8.68654205216313e-07,"6","UQCRC2"
2.31356241571493e-11,0.293089330001376,0.271,0.199,9.09646470610796e-07,"6","PRR5-ARHGAP8"
3.22680703239745e-11,0.258924541881915,0.372,0.297,1.26871598899803e-06,"6","RTN4"
4.70044613778505e-11,0.294992055327679,0.296,0.223,1.84812141245433e-06,"6","GPHN"
6.90300196309502e-11,0.280178164943604,0.259,0.193,2.7141223118497e-06,"6","ZNF10"
1.02447608317581e-10,0.313441271693043,0.26,0.194,4.02803506383067e-06,"6","LRCH1"
1.09630427064533e-10,0.28919414785308,0.312,0.242,4.31044913132332e-06,"6","SNRPN"
1.39094312506166e-10,0.286489755148547,0.296,0.227,5.46891017911744e-06,"6","MRTFB"
1.90938637031923e-10,0.252843509505949,0.403,0.326,7.50732533082115e-06,"6","ENSG00000214265"
2.53489782627203e-10,0.254557318192449,0.462,0.381,9.96671127333638e-06,"6","MAPK10"
3.12395271462642e-10,0.294998059521163,0.263,0.196,1.22827572833682e-05,"6","PKM"
3.39474835688202e-09,0.270648588942139,0.272,0.206,0.000133474715895887,"6","TMEM72"
5.40126620148454e-09,0.281754226019631,0.33,0.266,0.000212366984509969,"6","ACTN4"
8.9646103819779e-09,0.253518443154604,0.312,0.247,0.000352470550998607,"6","ZNF44"
