"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.97319163522599,0.94,0.027,0,"16","EMCN"
0,4.08740574388585,0.685,0.02,0,"16","PLAT"
0,3.99948897076497,0.863,0.033,0,"16","PTPRB"
0,3.91077733339585,0.778,0.007,0,"16","HECW2"
0,3.7821251590823,0.778,0.031,0,"16","BTNL9"
0,3.61753401383852,0.827,0.048,0,"16","MEIS2"
0,3.30829665552435,0.815,0.048,0,"16","EGFL7"
0,3.20344578958378,0.71,0.064,0,"16","PLPP1"
0,3.2018981355084,0.633,0.024,0,"16","NHERF2"
0,3.19711899424619,0.746,0.06,0,"16","NOSTRIN"
0,3.12316393420257,0.669,0.032,0,"16","LDB2"
0,2.91586371701148,0.444,0.007,0,"16","CRHBP"
0,2.90618622366634,0.577,0.021,0,"16","FLT1"
0,2.75587289371009,0.593,0.045,0,"16","ZEB1"
0,2.74540529911972,0.673,0.052,0,"16","SHANK3"
0,2.7291554382428,0.746,0.063,0,"16","MEG3"
0,2.72303690797057,0.484,0.012,0,"16","CD34"
0,2.71440435720705,0.496,0.027,0,"16","KLF2"
0,2.65875229207079,0.5,0.025,0,"16","HIF3A"
0,2.64559532791526,0.468,0.009,0,"16","KDR"
0,2.6238189773433,0.472,0.012,0,"16","ENSG00000258168"
0,2.60933582017989,0.504,0.021,0,"16","TEK"
0,2.60072634719088,0.5,0.015,0,"16","RAPGEF4"
0,2.49334848329167,0.54,0.033,0,"16","SLCO2A1"
0,2.41130101424778,0.456,0.014,0,"16","NOTCH4"
0,2.39468721898146,0.355,0.005,0,"16","EHD3"
0,2.32639169326736,0.343,0.008,0,"16","ITGA8"
0,2.23402209702881,0.464,0.026,0,"16","PECAM1"
0,2.20131366903113,0.395,0.013,0,"16","PREX2"
0,2.19644406365867,0.359,0.012,0,"16","ROBO4"
0,2.10472538460789,0.278,0.002,0,"16","RXFP1"
0,2.04467853743322,0.327,0.01,0,"16","GIMAP1-GIMAP5"
