"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.59147337392141e-86,0.587990204278449,0.432,0.211,2.59163550115842e-81,"4","ENSG00000261553"
1.35364583061063e-85,0.544416524383211,0.583,0.34,5.32226467679487e-81,"4","VPS37B"
1.38821947070896e-85,0.702630284427535,0.475,0.254,5.45820131493347e-81,"4","VAPA"
1.73010746368081e-85,0.579851072747084,0.335,0.145,6.80243652570021e-81,"4","ELK4"
1.77561847570061e-85,0.883012439654414,0.461,0.253,6.98137672275967e-81,"4","ND6"
3.08135960176677e-85,0.46921038367595,0.541,0.28,1.21152896822266e-80,"4","SCN2A"
1.06356460422548e-84,0.612894603513684,0.487,0.264,4.18172331089373e-80,"4","PICALM"
1.78162457551656e-84,0.649691651583609,0.492,0.261,7.00499150601602e-80,"4","UBR3"
5.96401818122017e-84,0.62379188806846,0.575,0.336,2.34493266849215e-79,"4","ESRRG"
3.0941184800319e-83,0.668423839623514,0.457,0.239,1.21654550397894e-78,"4","RICTOR"
1.15881813462938e-82,0.598318450709058,0.382,0.179,4.5562411417358e-78,"4","HIPK2"
1.82514466802316e-82,0.580057585045362,0.274,0.109,7.17610380573345e-78,"4","YAF2"
9.32134152351814e-81,0.707208710478054,0.29,0.122,3.66496506021686e-76,"4","DIP2C"
1.51610478824867e-80,0.646941051723009,0.53,0.3,5.96102080643613e-76,"4","ENSG00000185485"
1.83339999328941e-80,0.603433809616718,0.486,0.258,7.2085620936153e-76,"4","LMO7"
7.81401286038585e-80,0.563965909439861,0.784,0.563,3.07231357644651e-75,"4","SULT1C2"
1.02267202614678e-79,0.554458725463105,0.279,0.113,4.02094187240389e-75,"4","DUSP15"
1.33712035808479e-79,0.590295878278249,0.278,0.113,5.25728982391779e-75,"4","MYO19"
1.08162032478053e-78,0.594743378121238,0.304,0.13,4.25271479297208e-74,"4","CAMTA1"
4.46056102353681e-78,0.668645848706237,0.283,0.119,1.7538033832342e-73,"4","ARHGAP6"
8.73566911318926e-78,0.582353648952905,0.383,0.183,3.43469038192375e-73,"4","RGPD8"
1.06205703736616e-77,0.563991488976617,0.524,0.294,4.17579585951628e-73,"4","MRPS5"
1.29725564461108e-77,0.434989789229136,0.391,0.188,5.10054974348186e-73,"4","NR4A1"
2.81505136634886e-77,0.506222697763058,0.301,0.129,1.10682189622104e-72,"4","CLN8"
7.15477774630185e-77,0.533719205369986,0.401,0.197,2.81311551429096e-72,"4","ENSG00000273167"
7.05134359195804e-76,0.53482348576611,0.306,0.133,2.77244727348606e-71,"4","TTC39B"
9.91757828450543e-76,0.608348889839255,0.293,0.126,3.89939342990185e-71,"4","PLEKHB2"
1.60343920108696e-74,1.30066247483237,0.734,0.61,6.30440225083371e-70,"4","ENSG00000269028"
1.00946465049273e-73,0.601577496538807,0.389,0.192,3.96901311280731e-69,"4","ENSG00000273088"
1.08031199588629e-73,0.571081602023406,0.497,0.28,4.24757070542572e-69,"4","GABARAPL1"
2.76269506618813e-73,0.52357221370984,0.282,0.12,1.08623644612385e-68,"4","MKNK1"
7.69257672711379e-73,0.523710495376034,0.306,0.136,3.0245673175666e-68,"4","ATP10D"
7.96727215358439e-73,0.509600880710618,0.331,0.15,3.13257206534631e-68,"4","SGSM2"
1.17686596955713e-71,0.529336717200179,0.323,0.149,4.62720161910471e-67,"4","TRIM73"
2.79944976540196e-71,0.512855727288935,0.359,0.172,1.10068765876074e-66,"4","ATL2"
3.05954558413575e-71,0.52326188634537,0.278,0.118,1.20295213277049e-66,"4","SAMD5"
4.85847487780706e-71,0.557718915548637,0.443,0.238,1.91025515245618e-66,"4","PRKAA2"
5.76005243972072e-71,0.516234404655998,0.535,0.303,2.26473741824939e-66,"4","SCNN1A"
2.20469586834438e-70,0.407704542898722,0.374,0.179,8.66842321515644e-66,"4","SLC16A7"
2.50463255609565e-70,0.500199525550036,0.352,0.167,9.84771428405687e-66,"4","RGPD6"
6.52022528096292e-70,0.674655980366054,0.277,0.12,2.563622175969e-65,"4","BACE2"
6.64191352861479e-70,0.478005874809676,0.287,0.126,2.61146756118076e-65,"4","WDR1"
1.51773934664082e-69,0.603694244376496,0.309,0.142,5.96744756312239e-65,"4","GSE1"
1.65993306443533e-69,0.482496056910156,0.438,0.231,6.52652482274684e-65,"4","SBF2"
6.48618996790828e-69,0.454790278637943,0.309,0.141,2.55024017158218e-64,"4","HADHB"
1.02332191029964e-68,0.552950877742955,0.374,0.185,4.02349708691612e-64,"4","PKM"
3.87523218083775e-68,0.407289388781952,0.277,0.119,1.52366378886179e-63,"4","STK3"
5.17481229317253e-68,0.580403540275598,0.28,0.123,2.03463269742958e-63,"4","CASZ1"
6.78916680090666e-68,0.47533407930369,0.257,0.106,2.66936460278048e-63,"4","PPARG"
8.58677695670519e-68,0.560557159028411,0.513,0.295,3.37614896383735e-63,"4","RGL3"
3.59495110701558e-67,0.495976630551075,0.299,0.134,1.41346287625639e-62,"4","THRB"
8.3831912319175e-67,0.494138469686727,0.74,0.538,3.29610312856532e-62,"4","SRSF5"
8.38772274102089e-67,0.455961673395425,0.323,0.151,3.2978848273146e-62,"4","PTPN2"
2.52005168790087e-66,0.457982570574598,0.306,0.14,9.90833922648866e-62,"4","ATP6V1H"
5.99688487951349e-66,0.487066186964542,0.268,0.116,2.35785519692712e-61,"4","ENSG00000273319"
3.40879876366876e-65,0.49940410541001,0.282,0.124,1.34027149789928e-60,"4","CBR3-AS1"
4.40151448341907e-65,0.576024943169385,0.306,0.142,1.73058746459071e-60,"4","ULK1"
1.03217791297185e-64,0.43887178959627,0.262,0.112,4.05831711822272e-60,"4","DSP"
1.30817687525882e-64,0.496246496651681,0.286,0.128,5.14348983814262e-60,"4","ENSG00000189136"
1.95708866102287e-64,0.42534258509747,0.385,0.195,7.69488119740974e-60,"4","TRIM2"
2.60447345201189e-63,0.355774049342348,0.505,0.274,1.02402687186203e-58,"4","SCN3A"
3.2589300348343e-63,0.316992146071775,0.31,0.141,1.28134611109615e-58,"4","ARL15"
4.97194970953414e-63,0.565329818274826,0.354,0.178,1.95487118679463e-58,"4","FAM13A"
5.01680005162112e-62,0.488613782744668,0.425,0.229,1.97250544429639e-57,"4","MPC1"
6.55568111926905e-62,0.476140465762938,0.289,0.134,2.5775627024742e-57,"4","PITPNB"
5.49602466178223e-61,0.502117201779972,0.506,0.296,2.16092697651954e-56,"4","REV1"
1.62155452190466e-59,0.513885722242176,0.366,0.189,6.37562806922476e-55,"4","PRR5-ARHGAP8"
6.66497800403922e-59,0.548238074206252,0.303,0.145,2.62053605162814e-54,"4","HSPA1A"
9.06367878140741e-59,0.529503705761671,0.399,0.216,3.56365722327376e-54,"4","WWP1"
1.14313111651613e-58,0.544342277752047,0.435,0.25,4.49456292391813e-54,"4","PSME4"
1.31651459791002e-58,0.35954733366823,0.403,0.209,5.17627209606261e-54,"4","SLC38A11"
1.07536610601402e-57,0.390308512520061,0.254,0.113,4.22812445562593e-53,"4","ENSG00000106133"
1.1247213164068e-57,0.359474317615641,0.346,0.175,4.42217927184826e-53,"4","B2M"
1.39207555098803e-57,0.512782301782276,0.351,0.182,5.47336265137475e-53,"4","JADE1"
2.57851340890077e-57,0.510892366793112,0.376,0.199,1.01381990211161e-52,"4","HSPA1B"
2.68081125198134e-57,0.41531765250441,0.287,0.136,1.05404136805402e-52,"4","HMBOX1"
1.92021640537855e-56,0.426885193952256,0.463,0.268,7.5499068626674e-52,"4","KIF1B"
3.79614781538887e-56,0.526446316770451,0.629,0.429,1.4925693980546e-51,"4","NFAT5"
3.9426692064453e-56,0.419785678727767,0.326,0.161,1.55017867859016e-51,"4","TOP6BL"
3.98235643898791e-56,0.390458796123551,0.573,0.364,1.56578290468127e-51,"4","CPEB4"
4.15977228524697e-54,0.473194088873138,0.433,0.253,1.6355392671134e-49,"4","FNBP1L"
4.43220648591901e-54,0.496627142600521,0.296,0.145,1.74265494613364e-49,"4","SIM1"
9.3984827728685e-54,1.25758687150629,0.988,0.984,3.69529545663644e-49,"4","ENSG00000210082"
2.4977450231195e-53,0.500493041168621,0.463,0.275,9.82063388190126e-49,"4","FAM133B"
3.14242467752353e-53,0.441548038949985,0.374,0.203,1.2355385347087e-48,"4","LRMDA"
4.64228343140056e-53,0.406658809518502,0.417,0.234,1.82525299955807e-48,"4","ENSG00000214135"
3.31318141766514e-52,0.408030623083181,0.303,0.151,1.30267666979758e-47,"4","PCSK7"
1.18524523958985e-51,0.400653701604224,0.573,0.36,4.66014723301935e-47,"4","OGDHL"
1.25281170210291e-51,0.434483641158372,0.431,0.25,4.92580505032824e-47,"4","GPATCH8"
2.41410461509002e-51,0.419584146274325,0.321,0.164,9.49177652561093e-47,"4","RAPGEF2"
4.98019616930588e-51,0.47798452332245,0.39,0.22,1.95811352984769e-46,"4","LRRFIP2"
6.6101892244879e-51,0.467214247422771,0.432,0.256,2.59899419928415e-46,"4","CD24"
5.07672879182945e-50,0.405226622733531,0.25,0.117,1.9960682263715e-45,"4","STX18"
5.63227487695651e-50,0.376481077669473,0.266,0.127,2.21449783612176e-45,"4","WLS"
6.92477886814833e-50,0.508090253285454,0.579,0.392,2.72268455537856e-45,"4","RSRP1"
7.59054225807082e-50,0.544980454015616,0.265,0.13,2.98444940502828e-45,"4","EFCAB13"
8.2550042554073e-50,0.393233953921472,0.277,0.136,3.24570257314104e-45,"4","SMARCA1"
4.73201779958252e-49,0.379956226034806,0.279,0.137,1.86053475843986e-44,"4","TLE5"
9.30780182528672e-49,0.334965530422336,0.321,0.166,3.65964152166623e-44,"4","CYRIB"
1.14530925993299e-48,0.312923193958394,0.34,0.18,4.50312694820454e-44,"4","MAN2A1"
2.83523230380864e-48,0.420228031048404,0.56,0.363,1.11475663721148e-43,"4","HECTD1"
9.31573108677687e-48,0.402455363659298,0.314,0.163,3.66275914869893e-43,"4","MIR22HG"
1.30516302692375e-47,0.406984204456876,0.374,0.209,5.1316399892588e-43,"4","BTAF1"
4.95750499318073e-47,0.296616140722142,0.472,0.287,1.9491918132188e-42,"4","RTN4"
7.31562525728285e-47,0.538687650850795,0.276,0.141,2.87635753865847e-42,"4","DIP2C-AS1"
5.82874600180996e-46,0.312492715109848,0.389,0.217,2.29174635299164e-41,"4","MTUS1"
6.24397509407022e-46,0.355501032795791,0.255,0.123,2.45500612748653e-41,"4","RALGPS1"
1.06481081445436e-45,0.326600030382241,0.271,0.135,4.18662316027165e-41,"4","CHCHD10"
1.1899085014331e-45,0.385698394613831,0.255,0.125,4.67848224593466e-41,"4","TMEM87A"
5.40539910707776e-45,0.344603434829636,0.742,0.535,2.12529482092083e-40,"4","MACF1"
