"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.24982046896054,0.824,0.013,0,"14","SLC26A4"
0,5.19591826098194,0.992,0.099,0,"14","SLC4A9"
0,3.53980882089889,0.919,0.092,0,"14","ENSG00000249601"
0,3.24304833953721,0.743,0.094,0,"14","IL18"
0,3.2114072730594,0.675,0.003,0,"14","INSRR"
0,3.04876411443813,0.799,0.173,0,"14","PLCG2"
0,2.86027483053016,0.535,0.017,0,"14","DGKI"
0,2.80249269978837,0.614,0.038,0,"14","KRT7"
0,2.6519380926554,0.756,0.172,0,"14","ATP6V0A4"
0,2.61201275680606,0.66,0.106,0,"14","IGFBP5"
0,2.54869418274877,0.418,0.031,0,"14","BCO2"
0,2.54134329938872,0.475,0.047,0,"14","GPSM2"
0,2.41482990434791,0.43,0.037,0,"14","ENSG00000255292"
0,2.40325648188251,0.666,0.076,0,"14","ENSG00000265460"
0,2.36164546091341,0.432,0.006,0,"14","LINC00710"
0,2.34144668149668,0.54,0.044,0,"14","CA8"
0,2.31875666023524,0.469,0.03,0,"14","CELF2"
0,2.27428682822408,0.555,0.069,0,"14","SEMA3C"
0,2.19681070733046,0.567,0.086,0,"14","ATP6V0D2"
0,2.17835229181366,0.486,0.048,0,"14","ATP6V1G3"
0,2.15052687598876,0.743,0.09,0,"14","CLNK"
0,2.14297511575687,0.418,0.022,0,"14","SAMHD1"
0,2.1391337631085,0.615,0.084,0,"14","ATP6V1C2"
0,2.13367002199804,0.383,0.001,0,"14","NTRK1"
0,1.89173709979596,0.349,0.002,0,"14","TLDC2"
0,1.78610335063014,0.366,0.024,0,"14","HEPACAM2"
0,1.78279309548912,0.293,0.003,0,"14","SLC35F3"
0,1.73756591465559,0.347,0.022,0,"14","B4GALNT2"
0,1.69992054320244,0.315,0.015,0,"14","TSPAN8"
1.49372133176338e-273,1.9120662454631,0.456,0.063,5.87301353222725e-269,"14","PACRG"
4.41703337935437e-265,2.14594751629042,0.341,0.035,1.73668918409455e-260,"14","FOXI1"
2.0325032475856e-262,1.63660517711246,0.311,0.029,7.99139626885707e-258,"14","ADAMTSL3"
9.90850563138726e-259,2.16376956957537,0.542,0.099,3.89582624414884e-254,"14","BCAP29"
1.44652876437107e-256,1.45644903284144,0.291,0.026,5.68746179575419e-252,"14","STAC2"
4.16828682070413e-255,2.5636294754353,0.917,0.414,1.63888701216445e-250,"14","CA12"
8.0027627921104e-238,1.60733358530495,0.362,0.045,3.14652627460197e-233,"14","PACRG-AS3"
8.04107538024598e-232,1.79930588936771,0.394,0.054,3.16159001800511e-227,"14","WFDC2"
8.30940085571335e-227,1.50526047674162,0.338,0.04,3.26709022844938e-222,"14","RCAN2"
3.87222703359142e-225,2.5005917340236,0.842,0.364,1.52248222506747e-220,"14","WDR72"
1.29859237716833e-223,2.0626128283534,0.664,0.169,5.10580550855043e-219,"14","EPS8"
6.65472002255596e-220,1.61760908481752,0.336,0.041,2.61650281846855e-215,"14","ADAMTSL1"
