"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.90528837867689,0.602,0.016,0,"17","PTPRC"
0,2.55516245724604,0.327,0.012,0,"17","INPP5D"
0,2.54484728940097,0.307,0.012,0,"17","ITGA4"
0,2.50347404038593,0.287,0.004,0,"17","IL10RA"
0,2.47304673922961,0.295,0.011,0,"17","FYB1"
0,2.31359312690085,0.255,0.005,0,"17","CXCR4"
0,2.27812603979572,0.287,0.003,0,"17","CD53"
5.31899666649071e-297,2.12892718854946,0.263,0.009,2.09132310933082e-292,"17","HCLS1"
1.21679092171898e-266,2.69836006373436,0.375,0.023,4.78417854601467e-262,"17","STK17B"
1.31093866822861e-246,2.86971654406213,0.259,0.011,5.15434865574126e-242,"17","CD69"
5.29591048686101e-203,2.51214754953225,0.378,0.03,2.08224608522401e-198,"17","IFI16"
2.53818715877837e-183,2.40914859897647,0.267,0.016,9.97964427088478e-179,"17","AKNA"
4.27575247583722e-183,2.35318806456225,0.287,0.019,1.68114035844968e-178,"17","CD37"
3.03062638823533e-151,2.438436918221,0.331,0.031,1.19158168332637e-146,"17","CD44"
8.25400998755422e-111,2.69046449614617,0.307,0.037,3.24531164690657e-106,"17","HLA-DRB1"
1.05493016595944e-102,2.14615914977559,0.303,0.038,4.14777442651934e-98,"17","CELF2"
1.30239182909063e-85,2.3745285766663,0.255,0.032,5.12074419361855e-81,"17","ADAM28"
1.54187981493792e-83,2.45290250121841,0.43,0.095,6.06236305637291e-79,"17","ANKRD44"
2.2368663188661e-79,2.14680344293814,0.267,0.038,8.79491099251773e-75,"17","ACAP1"
3.2488867707279e-68,2.6935270872414,0.327,0.064,1.2773973005148e-63,"17","CD74"
2.77616822531816e-58,1.99072113332577,0.275,0.052,1.0915338228306e-53,"17","DOCK10"
6.00829995758764e-57,2.39210733454425,0.315,0.07,2.36234337732431e-52,"17","CLEC2D"
1.24612676666007e-53,2.40977366633285,0.271,0.055,4.89952122115408e-49,"17","CIITA"
1.62138356169813e-43,2.0120839716912,0.299,0.077,6.37495588788472e-39,"17","DOCK8"
3.38229577726166e-42,0.774687966069097,1,0.999,1.32985105370374e-37,"17","ENSG00000281383"
5.66236505045626e-41,2.07640848775558,0.339,0.104,2.22632869053839e-36,"17","STK4"
2.95424563168128e-36,1.77753323178055,0.315,0.095,1.16155029746445e-31,"17","HLA-E"
1.80816966212446e-32,1.90985373174501,0.355,0.13,7.10936147754095e-28,"17","HLA-B"
1.13978127549208e-29,1.99518448128761,0.271,0.086,4.48139201897974e-25,"17","EVL"
5.77387982841623e-28,1.77630119436743,0.514,0.302,2.27017407093669e-23,"17","SMCHD1"
3.4343329990848e-25,1.76822738502163,0.49,0.291,1.35031104858016e-20,"17","ATM"
7.86515164964784e-24,1.9690941108288,0.382,0.187,3.09242032560854e-19,"17","B2M"
9.65862392970695e-22,1.61482166766887,0.39,0.195,3.79757775668218e-17,"17","RESF1"
5.82700414255385e-20,1.66584627799349,0.335,0.156,2.29106148876932e-15,"17","HLA-C"
3.55116327991937e-18,1.52084692231033,0.283,0.123,1.3962463783987e-13,"17","HLA-A"
4.34203900396243e-16,1.54701174386869,0.291,0.141,1.70720289557795e-11,"17","CYTH1"
5.11942815043576e-16,1.39686850073854,0.275,0.126,2.01285676018833e-11,"17","FNBP1"
3.15480600775152e-15,1.46509368336132,0.414,0.259,1.24040662612774e-10,"17","UTRN"
2.01656079857507e-13,1.45496410050723,0.454,0.34,7.92871374783747e-09,"17","MBNL1"
2.23653592904215e-11,1.37195084200304,0.275,0.15,8.79361196580792e-07,"17","NABP1"
2.67070202481801e-11,1.53535645239334,0.271,0.152,1.05006662211794e-06,"17","PPP2R5C"
5.86084226954927e-11,1.28074090367789,0.386,0.262,2.30436596354138e-06,"17","PARP14"
7.84512454583097e-10,1.17889976281432,0.291,0.177,3.08454606892982e-05,"17","ARPC2"
1.36749392961431e-07,1.20608518193858,0.359,0.277,0.00537671263245753,"17","AKAP13"
3.24405122374167e-07,0.390881668664894,0.888,0.929,0.0127549606015075,"17","ENSG00000211459"
5.08139899484372e-07,1.1402217780079,0.414,0.363,0.0199790445679265,"17","VPS13C"
1.96716602499083e-06,1.3022241327698,0.251,0.17,0.0773450337705893,"17","PABPC1"
1.78324306261581e-05,1.17629303618642,0.355,0.303,0.701135507359286,"17","USP15"
8.91738932698603e-05,1.06459214574386,0.267,0.203,1,"17","NBPF12"
0.000106371891279829,1.13786601288868,0.307,0.251,1,"17","MYCBP2"
0.000108483279416285,1.24127602694131,0.275,0.219,1,"17","ENSG00000131002"
0.000113694824889316,0.29354108493432,0.143,0.287,1,"17","PPP6R3"
0.000246157617678401,0.803228398791949,0.446,0.425,1,"17","ANKRD36C"
0.000644932114730094,0.251692109029501,0.159,0.291,1,"17","YTHDC1"
0.000870620176491325,1.04706594515942,0.359,0.329,1,"17","EML4"
0.00121257885046483,0.791800564402403,0.474,0.508,1,"17","RNF213"
0.00222462627983844,0.321057713995171,0.163,0.286,1,"17","CCNT2"
0.00490288838865812,0.94701161658696,0.283,0.253,1,"17","ATF7IP"
0.00493875650549845,0.374901992639221,0.598,0.688,1,"17","NKTR"
0.00580567216419894,0.361344210136953,0.175,0.291,1,"17","TRA2B"
0.0058675921268971,0.470576765341635,0.514,0.552,1,"17","MACF1"
0.00878673582487419,0.506039965709761,0.355,0.542,1,"17","SAT1"
