"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.1166842016921e-225,1.96883366897613,0.949,0.928,4.390578944213e-221,"8","ENSG00000211459"
2.04051437057693e-224,2.43030249373645,0.992,0.984,8.02289440223438e-220,"8","ENSG00000210082"
1.69018686599198e-180,1.37659444790068,1,0.999,6.64547671970727e-176,"8","ENSG00000281383"
2.12896440948057e-106,2.4300306221918,0.72,0.615,8.3706622651957e-102,"8","ENSG00000269028"
1.11514012152499e-85,1.91037953602058,0.484,0.252,4.38450792981195e-81,"8","FTCD"
3.76334806261659e-60,1.45690191788419,0.645,0.603,1.47967319125959e-55,"8","COX1"
9.39065739598076e-57,1.32929869034231,0.613,0.448,3.69221867495171e-52,"8","PTH1R"
7.88611699405934e-56,1.6098123931018,0.416,0.227,3.10066347972425e-51,"8","MIOX"
4.21157851221164e-50,1.12399776482408,0.776,0.772,1.65590843943137e-45,"8","SYNE2"
2.87789618094551e-47,1.7618978010607,0.405,0.263,1.13153122042416e-42,"8","ND6"
8.67940198762056e-39,1.41268176830581,0.301,0.16,3.41256727349265e-34,"8","AFM"
1.10544988632415e-31,1.5205991775845,0.439,0.352,4.34640786304931e-27,"8","ND5"
2.22024127383852e-31,1.3060578022196,0.355,0.227,8.72954464047827e-27,"8","SLC6A13"
6.84951098177764e-31,1.32163634211624,0.348,0.216,2.69309072781533e-26,"8","PRODH2"
6.12582808015305e-29,1.55182798546626,0.451,0.377,2.40855308455458e-24,"8","ND4L"
4.49962881008045e-28,1.71383472185685,0.399,0.301,1.76916405554743e-23,"8","COX2"
1.6266014333436e-27,1.48752623857495,0.29,0.18,6.39547151562036e-23,"8","ND2"
2.46735974605056e-24,1.1511073282702,0.384,0.267,9.7011650495216e-20,"8","LRP2"
4.37033592612235e-23,1.1596901262125,0.359,0.252,1.71832867943278e-18,"8","GPX3"
2.52197030717666e-19,1.31199261837573,0.313,0.228,9.91588285375721e-15,"8","ND1"
1.30655799659305e-18,1.46432812908145,0.341,0.267,5.13712473100456e-14,"8","CYTB"
2.98885880126895e-18,1.34954707784255,0.359,0.291,1.17515950348293e-13,"8","MTCO1P12"
7.89548991583103e-16,0.737954465520588,0.341,0.242,3.10434872510644e-11,"8","CUBN"
2.20396904754449e-15,1.43851127899958,0.378,0.32,8.66556550113544e-11,"8","ATP6"
1.88965858320915e-14,1.22698560227097,0.456,0.422,7.42975961746173e-10,"8","ENSG00000281181"
3.49185033260495e-13,0.976628861793624,0.535,0.553,1.37292571377361e-08,"8","GOLGA4"
3.07043442703887e-12,0.34323436064601,0.309,0.493,1.20723340802314e-07,"8","USP34"
3.91692157991048e-11,0.301588161111488,0.205,0.339,1.5400552267892e-06,"8","PPIP5K2"
5.53426104359081e-11,0.255549875047872,0.213,0.349,2.17596075711904e-06,"8","ZNF91"
6.00065846528041e-11,1.42227207710219,0.312,0.259,2.35933889537895e-06,"8","ATP8"
1.45274597432482e-10,0.334657869247909,0.274,0.433,5.71190662185033e-06,"8","SCAF11"
1.51370567673131e-10,0.262433503756512,0.33,0.5,5.95158797977218e-06,"8","PCM1"
5.32181265272235e-10,0.25333892738302,0.167,0.28,2.09243029879737e-05,"8","ENSG00000283782"
1.12516787466451e-09,0.401548988787195,0.177,0.291,4.42393504960593e-05,"8","ADD3"
3.87896695712576e-09,0.284882078422453,0.155,0.256,0.000152513222820271,"8","MYCBP2"
4.10452040392763e-09,1.02521230988561,0.476,0.484,0.000161381533241627,"8","GOLGB1"
6.10201947011543e-09,0.252324938620017,0.192,0.304,0.000239919201525999,"8","DDX46"
7.2304304198727e-09,0.315032364092275,0.231,0.362,0.000284286063248555,"8","SETX"
7.55124982469499e-09,0.354244102316982,0.333,0.249,0.000296900040607358,"8","ACSM2B"
1.61865577625759e-08,0.287517603203584,0.174,0.277,0.000636423078108958,"8","CDK12"
1.84557318952849e-08,0.508856435518479,0.232,0.359,0.00072564246665881,"8","DMXL1"
3.66325334296154e-08,0.368895834540553,0.16,0.257,0.00144031794938562,"8","PPIG"
5.73761222338474e-08,0.312470321545883,0.242,0.365,0.00225591437399041,"8","KMT2A"
1.24400861782536e-07,1.11851141495753,0.303,0.265,0.00489119308356575,"8","PCLO"
1.25965526247587e-07,0.469482418551312,0.262,0.398,0.00495271256100263,"8","ANKHD1"
1.75947725198306e-07,0.315975773311898,0.26,0.383,0.00691791265934701,"8","ZNF292"
2.03063412827765e-07,0.296650924391913,0.294,0.432,0.00798404726556205,"8","ANKRD36C"
2.31863897536537e-07,0.447660722468072,0.163,0.256,0.00911642472334156,"8","ZFC3H1"
2.32713152588862e-07,0.283590460159306,0.31,0.456,0.00914981573348887,"8","KMT2C"
2.76160549131117e-07,0.43101209689293,0.307,0.453,0.0108580804707372,"8","TAF1D"
3.00472988831687e-07,0.342240066243628,0.2,0.301,0.0118139969748843,"8","SLTM"
6.12921653367781e-07,0.346016498959654,0.328,0.477,0.0240988535671144,"8","GCC2"
6.59988709938524e-07,0.377864120192336,0.29,0.427,0.0259494360973629,"8","KMT2E"
