,PCC,pvalue,adj_logp,adj_pvalue,weight_pcc
ALS2,-0.0265161294252802,0.000187130367983338,0,1,0
CASP10,0.00770231219409359,0.000357100591449979,0,1,0
CFLAR,-0.0190081821870876,1.19882238037164e-09,4.32665373962787,4.71352983514522e-05,-0.0822418225432903
TFPI,0.03053883342455,6.70289424184019e-06,0.579146214503932,0.263544395800673,0.0176864497731943
NDUFAF7,-0.0178832066195758,1.96964425151492e-05,0.111020788775628,0.774424726810635,-0.00198540770474284
RBM5,-0.0217989128179796,0.0088777493270792,0,1,0
MTMR7,-0.0302051945500819,0.134660909093354,0,1,0
SLC7A2,-0.0170865743763342,0.0455262409415301,0,1,0
ARF5,-0.0371501720085439,2.66233323986464e-05,0,1,0
SARM1,-0.0193595487686186,0.00388928231973425,0,1,0
POLDIP2,-0.0123968516906874,1.8661423321922e-06,1.13446381699341,0.0733729842171331,-0.0140637796877184
PLXND1,0.0136067508099618,0.012266396233761,0,1,0
AK2,-0.0672996036722796,4.65360623703757e-08,2.73761894880244,0.00182970490027843,-0.184240670260127
CD38,0.00878707552232471,0.133697412451428,0,1,0
FKBP4,-0.00371392257930175,2.69443307066858e-05,0,1,0
KDM1A,-0.0155531283245053,0.00114507159681698,0,1,0
RBM6,-0.0334853303075285,1.86503120207545e-07,2.13472247968396,0.00733292968032026,-0.0714818873471237
CAMKK1,-0.000702735093298561,0.102740903913402,0,1,0
RECQL,0.00896897272973074,0.00623897959323225,0,1,0
VPS50,-0.0351466403325699,3.95760087834219e-06,0.807976587917615,0.155604951334658,-0.0283976625326775
HSPB6,-0.00626776273034,0.754378780430953,0,1,0
ARHGAP33,-0.0223454235445299,0.042240834858441,0,1,0
NDUFAB1,-0.0229759312854725,0.215028875491907,0,1,0
PDK4,-0.075968704949192,4.67945771837853e-07,1.7352130541334,0.0183986918571207,-0.131821888533447
SLC22A16,-0.00398957243553128,0.0947935127345003,0,1,0
ZMYND10,0.000543207771647757,0.11882009704734,0,1,0
ABCB5,0.00589633555006109,0.000624065998881366,0,1,0
SLC25A13,-0.046581563248062,3.59435954800477e-06,0.849787063727477,0.141323028708451,-0.0395844098564063
ST7,-0.0526022557915708,3.04513460103181e-10,4.92180208758347,1.19728602243369e-05,-0.258897892366553
CDC27,-0.0342011741113252,5.55211332853469e-05,0,1,0
SLC4A1,-0.0460485472180308,0.821183358732093,0,1,0
CALCR,-0.0701465493735772,0.379518120232898,0,1,0
HCCS,-0.00755403957757723,0.228849557847957,0,1,0
DVL2,-0.0225857835004205,0.00221070234998287,0,1,0
PRSS22,-0.0150430982614924,0.00294684231280346,0,1,0
UPF1,-0.0100389865792139,0.718788412310233,0,1,0
SKAP2,-0.0256060212457401,0.00034184851090254,0,1,0
SLC25A5,-0.0277337141118349,0.000181130939122842,0,1,0
MCUB,-0.0129800738108427,0.0394462185018333,0,1,0
HOXA11,0.00178772653895303,0.134455805650411,0,1,0
POLR2J,-0.0636061952579998,4.57496447366547e-05,0,1,0
DHX33,-0.0208354771097588,0.0200189488861502,0,1,0
THSD7A,-0.055413453964117,9.89802278849651e-07,1.40986013229552,0.0389170459998106,-0.0781252195368016
LIG3,-0.00141758461463218,0.0474240443854705,0,1,0
RPAP3,-0.019770799476311,0.109406158263559,0,1,0
ACSM3,-0.018202905690042,7.15934669923214e-11,5.55053518754556,2.81491193520409e-06,-0.101035868548151
REXO5,-0.00247800848186657,0.00150721414798572,0,1,0
CIAPIN1,-0.0203708400193985,0.000216069725968328,0,1,0
SPPL2B,0.0362577498623057,0.000991899499226104,0,1,0
ATOSB,-0.00684810994904273,0.107877441235924,0,1,0
COPZ2,-0.0050315304333132,0.455385354739334,0,1,0
PRKAR2B,-0.009624191492634,0.00253317154897365,0,1,0
MSL3,-0.0173142424988356,0.000375058509416111,0,1,0
CREBBP,-0.0503910279316451,1.68537582786911e-05,0.178711820803097,0.662656068001578,-0.009005472353804
TSPOAP1,-0.0167625843587795,0.00132932620324504,0,1,0
MPO,-0.000192397091412199,0.590788924926317,0,1,0
PON1,-0.00839556184605171,0.646358506351544,0,1,0
GCFC2,-0.0654439271179047,0.00181662035913495,0,1,0
WDR54,-0.0012535357588483,0.0242252751817472,0,1,0
CROT,-0.026755263207443,0.0521440912582216,0,1,0
ABCB4,-0.0105763225650534,0.237956476239653,0,1,0
KMT2E,-0.0481988667266749,2.18337498406254e-05,0.0662802515746649,0.858459376233708,-0.00319463301225776
RHBDD2,-0.00608242681937653,4.18450460112271e-05,0,1,0
SOX8,-0.00669114794687517,0.433900041698071,0,1,0
IBTK,-0.051765561388749,3.7346301862014e-08,2.83316097846562,0.00146838189661067,-0.146660168554971
ZNF195,-0.00168079572406161,0.00605693294454932,0,1,0
MYCBP2,-0.00176275934432332,0.000588554378699392,0,1,0
FBXL3,-0.0341788389494693,4.06867826193595e-05,0,1,0
ITGAL,0.00776100269142169,0.251494318437032,0,1,0
PDK2,-0.00521849790532184,6.10037008097664e-07,1.6200523992313,0.023985435084384,-0.00845424005190016
ITGA3,-0.0407131427004048,0.000151291788509351,0,1,0
ZFX,-0.0380509204433298,2.33015768306144e-05,0.0380232706915582,0.916171397826098,-0.00144682044807967
LAMP2,-0.0324673952886319,2.74406432349757e-09,3.96701429422731,0.000107891121071277,-0.128798621206331
ITGA2B,0.000360585418992317,0.443758299225511,0,1,0
ASB4,0.00255590471821077,0.0521701583347418,0,1,0
GDE1,-0.0191360147218518,0.155416087971585,0,1,0
REX1BD,-0.0033010393090507,0.0303393295041627,0,1,0
CRLF1,-0.00773172016295003,0.0180453575222364,0,1,0
OSBPL7,0.00491592027720167,0.107495697221547,0,1,0
TMEM98,-0.0184401937062977,0.0365369122415005,0,1,0
YBX2,-0.0274735348777469,0.629806943189687,0,1,0
MAP3K14,-0.0614265149445178,0.647864094891648,0,1,0
ABCC8,-0.00430825048376481,0.686602642724973,0,1,0
TMEM132A,-0.00480159330319289,0.0590804695026525,0,1,0
AP2B1,-0.0822352145285992,0.000748319710955011,0,1,0
ZNF263,0.0021836107567697,0.00630655863812141,0,1,0
CX3CL1,-0.00981002913649326,0.150751700620689,0,1,0
SPATA20,-0.00381698835611343,0.00021575432905336,0,1,0
TNFRSF12A,-0.115765475287856,0.0100835270034083,0,1,0
MAP3K9,-0.0262804517057114,0.0674901382141242,0,1,0
RALA,-0.028988638773513,0.776144066471362,0,1,0
BAIAP2L1,-0.0412807067874814,1.16881380796e-05,0.337663248099639,0.459554213013715,-0.0139389775377098
KDM7A,-0.0599963816675409,0.000858889776342421,0,1,0
ETV1,-0.00074394944891398,0.00922261861424794,0,1,0
AGK,-0.0567386363738275,1.74637660889626e-05,0.16327067589415,0.686640355085833,-0.00926375551006724
ALDH3B1,0.0124388910151349,7.81741724953458e-05,0,1,0
TTC22,-0.00802837175322593,0.159948553847759,0,1,0
PHTF2,-0.0831937730608764,0.251998213333702,0,1,0
FARP2,-0.0417404897491824,1.37019160923413e-15,10.268627277997,5.38731936918676e-11,-0.428617531635408
USH1C,0.0251989636814301,2.8880667807195e-07,1.94480135046253,0.0113553009684329,0.0490069785979014
GGCT,-0.014487721721828,0.01600417407987,0,1,0
DBF4,-0.0167698895484868,0.0628416319718084,0,1,0
TBXA2R,0.00613022850681392,0.0701737207107394,0,1,0
IFRD1,-0.113367877221348,5.46741378124123e-13,7.66762663853333,2.14967775050843e-08,-0.869262555336387
COX10,-0.0265119927623044,6.67499904309168e-05,0,1,0
GTF2IRD1,-0.0637736911942583,0.293569543472893,0,1,0
PAF1,-0.0263098601883764,0.755552926937101,0,1,0
VPS41,-0.02328274449614,5.91741360915951e-11,5.63327665546285,2.32660868284934e-06,-0.131158141045211
ARHGAP44,-0.0201924274138743,0.207309331345457,0,1,0
ELAC2,0.00356793858139774,2.12693697713828e-07,2.07765396006336,0.00836269080671228,0.00741294172290385
SCIN,-0.115442489224715,0.000180922308801106,0,1,0
ARSD,-0.0319028416879265,0.00688972394113022,0,1,0
PNPLA4,-0.0157998626758824,0.159540799485229,0,1,0
ADIPOR2,-0.0731470478975864,0.0248594929382716,0,1,0
UPP2,-0.01752196741269,0.00692902913544522,0,1,0
MARK4,-0.0164393764755304,0.000156537293288461,0,1,0
PROM1,-0.0360614098709871,0.000377825180778294,0,1,0
CCDC124,0.000982522541380586,0.0635487163592729,0,1,0
PAFAH1B1,-0.104530319327504,4.85574092072776e-12,6.71915307486566,1.90918021521174e-07,-0.70235521652609
NOS2,-0.0175980120897836,0.288566008929648,0,1,0
DNAH9,-0.0160847215285611,0.0120441248386206,0,1,0
BLTP2,-0.0145488430470064,4.65963432648088e-07,1.73705674570473,0.0183207502448575,-0.0252721659570018
SLC13A2,0.0402507891175475,3.99000922676012e-05,0,1,0
GAS7,-0.00688203511886175,0.206262914510832,0,1,0
TRAPPC6A,-0.0128729438055489,0.103231671657196,0,1,0
MATK,0.0122855233474727,0.0726343489630167,0,1,0
SCN4A,0.00450993310356319,0.140159362118387,0,1,0
ST7L,-0.0537087315774279,1.28089604568112e-05,0.297894696739114,0.503622707240904,-0.0159995463055004
PAX6,-0.00389605499115332,0.226874715380475,0,1,0
RPUSD1,0.00884427092743482,0.0627058607860215,0,1,0
RHBDF1,-0.00602846222965038,0.00494188802237285,0,1,0
LUC7L,-0.0680140824319102,8.04413613309636e-05,0,1,0
CACNA2D2,-0.0112776222770132,0.369931131096648,0,1,0
BAIAP3,-0.0103476123202145,0.30712149429165,0,1,0
TSR3,0.00368337916358487,0.2042095051284,0,1,0
PIGQ,-0.00753660104856242,0.222884103467118,0,1,0
CRAMP1,-0.0241827637533023,3.17537820462746e-05,0,1,0
TEAD3,-0.0207988543988829,2.0544222865225e-05,0.0927188639877531,0.807757754614917,-0.00192844615211111
DNAJC11,-0.0419328938100655,0.0131405518666572,0,1,0
FMO3,0.00909656421538346,0.0233039340997581,0,1,0
MYLIP,-0.0126326991148263,0.000822825283994776,0,1,0
NOX1,-0.00622723868650621,0.266645836539408,0,1,0
PSMB1,-0.0525547629442168,2.56885889207297e-05,0,1,0
SYN1,3.77970829726499e-05,0.40914679925319,0,1,0
JARID2,-0.0303860721632228,0.0016175648432638,0,1,0
CDKL5,-0.0462006524205027,0.0917621152091996,0,1,0
CAMK1G,-0.00700919667103453,0.520018683090749,0,1,0
CDK11A,0.00994716507210726,0.000396912671077676,0,1,0
NADK,-0.0168036544510815,0.0479744688395719,0,1,0
TFAP2B,-0.0383395249598721,0.503877185654542,0,1,0
DLEC1,0.0100592904359809,0.000645259166312752,0,1,0
CYTH3,-0.0250404616471016,0.177861555685615,0,1,0
ADAM22,-0.0450988955395288,7.36142828401068e-05,0,1,0
SYPL1,-0.041338973665466,0.0384328352500792,0,1,0
CYB561,-0.0205367233952232,0.0473130583146496,0,1,0
SPAG9,-0.0551593267782635,9.60548195372251e-18,12.4228894212505,3.77668339456461e-13,-0.68523821711699
CELSR3,0.00731513874060379,0.209011954948975,0,1,0
AASS,-0.0391900234115346,2.38559039487753e-09,4.02781270415127,9.37966431457948e-05,-0.157850074172964
PLEKHG6,-0.0148061337782166,0.313310551656466,0,1,0
SS18L2,0.00361656951645036,0.189347973121662,0,1,0
MPND,0.00264235232230394,0.890252249037226,0,1,0
MGST1,0.00549401588410187,2.96689510537453e-08,2.93310638956054,0.00116652381753116,0.0161145330940063
CRY1,-0.0816960240736079,0.00130343219055383,0,1,0
NFIX,0.00655742092786059,0.00854322619586883,0,1,0
ST3GAL1,0.0118323681389692,7.05979745695364e-09,3.55661634018195,0.000277577116412503,0.0420831938661063
MMP25,-0.000240101402473157,0.950666054767004,0,1,0
IL32,0.00434333496696049,9.31684852860582e-07,1.43613954678365,0.0366319850447724,0.00623763511098021
PKD1,-0.0128323420341653,0.000523628832455179,0,1,0
MAPK8IP2,0.00360855900417738,0.404157935501122,0,1,0
MED24,-0.0282790527176681,0.019258404385722,0,1,0
RHOBTB2,0.00341008881761131,0.000172841987935228,0,1,0
HEATR5B,-0.014776024186975,2.05013210245189e-06,1.09362673547399,0.0806070940042033,-0.0161594550948862
SEC62,-0.0250753786947722,0.00134060745558054,0,1,0
RPS20,-0.00656947584604164,9.46799410922019e-06,0.42915060261166,0.37226259238632,-0.00281929451817151
CSDE1,-0.0630893526793726,3.22744985521857e-08,2.89654907828831,0.00126896873407484,-0.182741406353243
UBE3C,-0.0490490091860724,6.40980131075216e-05,0,1,0
REV3L,-0.0255939976200258,1.58445470545523e-06,1.20552875306102,0.0622975901090887,-0.0308543000367163
TENM1,0.0228716425645995,5.26791221590652e-10,4.6837700523608,2.07123772505013e-05,0.107125514492372
MASP2,-0.016986362136824,0.0159259717622637,0,1,0
IYD,0.0277257685394331,2.53406940829141e-06,1.00159007560169,0.0996345409952017,0.0277698546075259
FAM76A,-0.0318565633924346,0.0504930677502652,0,1,0
TRAF3IP3,-0.010327532428227,0.114052635917469,0,1,0
POMT2,-0.00231397436814269,3.40614351401103e-05,0,1,0
VTA1,-0.0314146870716551,0.0355351436424115,0,1,0
MLXIPL,0.078679484025249,3.98272734561956e-08,2.80522800569176,0.0015659287377507,0.220713892061006
BAZ1B,0.0206723375578629,0.000482277175593555,0,1,0
RANBP9,-0.0388432842522239,5.14624141458084e-06,0.69391842618288,0.20233991993849,-0.0269540706760775
ETV7,0.000254971861892645,0.541836978162242,0,1,0
SPRTN,-0.023087833351362,0.0206730163168402,0,1,0
METTL13,0.00352949827369475,2.55950071804444e-06,0.997253325936605,0.100634449232071,0.00351980389232959
DYRK4,-0.0266252141573935,0.187920559983632,0,1,0
ZNF207,-0.119393831764891,9.22311358505574e-19,13.4405310245394,3.62634379937222e-14,-1.60471649997466
UQCRC1,-0.0313201436576102,0.0112682902106193,0,1,0
STARD3NL,-0.0298408250236272,0.0190053105139728,0,1,0
CD9,-0.0725961900666225,1.50841024354324e-07,2.22688910864316,0.00593076739556329,-0.16166366498835
NCAPD2,0.0132497372368048,4.40621650350998e-06,0.761342748861441,0.173243620485005,0.0100875913695608
IFFO1,0.0128320552405928,0.00495641253796641,0,1,0
GIPR,-0.00359979026581171,0.105081077094514,0,1,0
PHF7,-0.0324743915602313,0.00420336936484113,0,1,0
SEMA3G,-0.000477647085599368,0.000383252055557277,0,1,0
NISCH,0.00115489027297175,0.0664322303523521,0,1,0
STAB1,0.0199647545318064,0.0102945254077739,0,1,0
FUZ,-1.03399516929592e-05,0.00699604434214909,0,1,0
SLC6A13,0.136954526815806,0.0136676130040133,0,1,0
IDS,-0.0708685154038487,8.87207991164522e-07,1.45738313677089,0.0348832437966067,-0.103282579277557
PRSS3,0.00550534928977453,0.0200362927606231,0,1,0
ZNF200,-0.00935342628494708,0.00378013078809012,0,1,0
CD4,-0.00514711488204079,0.0039669446495033,0,1,0
LRRC23,0.00713696270901101,0.141418469206168,0,1,0
BTK,0.00313531354061592,0.22007867095895,0,1,0
HFE,-0.0116239843442659,0.500775487906879,0,1,0
SCMH1,-0.0565126024792849,2.89074961238871e-07,1.94439810557836,0.0113658493259899,-0.109882997202025
FYN,0.00626586277872845,7.27476911881725e-11,5.54358936709709,2.86029372213657e-06,0.0347353702758484
HIVEP2,-0.0381183200343335,0.000399183340809234,0,1,0
FMO1,0.0404595965248774,5.51403831028168e-05,0,1,0
ELOA,0.00225955423768139,0.00388067239113777,0,1,0
LYPLA2,-0.0213576484331132,0.0154018663713852,0,1,0
CLCN6,-0.0203363828955434,6.25623382797696e-05,0,1,0
MRC2,0.0119900219512186,1.40952247238835e-05,0.256336577325989,0.55419604569365,0.00307348118903884
NME1-NME2,-0.0252586777545638,0.480738252337585,0,1,0
SLC6A7,0.00150948836791597,0.65447608885245,0,1,0
TSPAN9,-0.0209595400787073,0.00123778932213835,0,1,0
BTBD7,-0.0405257042711589,0.000182537416036082,0,1,0
APBA3,-0.0155509152257441,0.617421189889637,0,1,0
MKS1,-0.0303020155838036,0.324234402219312,0,1,0
ABHD5,-0.0233814413666732,1.16504938348363e-05,0.339064247268231,0.458074116598094,-0.00792781081703733
ANOS1,-0.0203385136049606,0.210031656269902,0,1,0
AKAP8L,-0.0245307383486411,5.49873293233082e-05,0,1,0
MBTD1,-0.0382345816183301,0.000403752279085299,0,1,0
UTP18,-0.0292188238640688,0.000580216649001887,0,1,0
RNF216,-0.0264433228625004,0.000115308730881037,0,1,0
TTC19,-0.067418449268461,2.59289771087195e-13,7.99162319735524,1.01947552196063e-08,-0.53878284310355
PTBP1,-0.00977496300149295,2.60690277988225e-09,3.98928374648267,0.00010249820349941,-0.0389951010243253
DPF1,-0.00219457855851521,0.0428971513141527,0,1,0
SYT7,-0.0329794975291074,0.655511272800181,0,1,0
LARS2,-0.0516501277139883,0.19824411126042,0,1,0
PIK3C2A,-0.0415849638176625,3.17590225986671e-08,2.90354145335029,0.00124870125053439,-0.120743666280655
PLAUR,-0.00146369787739364,0.034406374037812,0,1,0
ANLN,0.00136328556353067,8.09165056209842e-05,0,1,0
WIZ,-0.00841352989621002,0.15259154818132,0,1,0
RABGAP1,-0.0407629279793257,7.81273566009656e-07,1.51260545123308,0.0307181140683676,-0.0616582270697497
DCN,-0.00623664618317992,6.50944725918241e-05,0,1,0
QPCTL,-0.0112166769627349,0.109949096128921,0,1,0
PPP5C,-0.0385782477072803,0.0919445619270293,0,1,0
CEP68,-0.0238522601473907,9.71164964732071e-06,0.418115575039812,0.381842640833356,-0.00997300146752546
MAP4K3,-0.0864205801821841,4.87854888782337e-09,3.71711792025768,0.000191814785171439,-0.321235487274262
ZBTB32,-0.0119575073290139,0.747918734711909,0,1,0
TYROBP,-0.00391115710776934,0.0457745047709756,0,1,0
LDAF1,-0.0203620710282759,0.0105647678624792,0,1,0
GABRA3,0.00169178048783663,0.590788924926317,0,1,0
BRCA1,-0.0295279120695397,6.74131819473939e-08,2.57666375504685,0.00265055148780763,-0.0760835007917934
ERCC1,-0.0418561750619058,0.146753733616848,0,1,0
CD22,-0.00406785886068974,0.644619486422935,0,1,0
SEMA3B,0.0113194634737087,5.48994817487338e-06,0.665840336931938,0.215853782339671,0.00753695537322298
MBTPS2,-0.0537984851887796,6.17970079952574e-05,0,1,0
PRICKLE3,-0.024780278274095,0.501036640914519,0,1,0
LTF,-0.00305157313235848,0.0985197164040656,0,1,0
EXTL3,-0.0206107364973682,0.836954654770313,0,1,0
NR1H4,-0.0102420067998134,0.00013498669299028,0,1,0
ELOVL5,-0.0522119550919789,0.000800739001939771,0,1,0
ALOX5,0.000451064945846439,0.071250386286666,0,1,0
KDM5D,-0.0457412370177948,6.79443204983198e-07,1.5732554219799,0.0267143479335294,-0.0719626491463135
CALCOCO1,-0.0356871873376087,2.56067027683793e-13,7.99705492125847,1.00680433944714e-08,-0.285392397124097
UBR7,-0.0259147858912028,0.901703746631868,0,1,0
MAP4K5,-0.0736468198886978,4.41465995579022e-05,0,1,0
EHD3,0.00333861094597285,0.143495886555398,0,1,0
PSMC4,-0.0346817465225879,0.411459272939904,0,1,0
MAN2B2,-0.000917480003985726,0.000287068835267505,0,1,0
SLC7A14,-0.00159938812743268,0.0115045179728515,0,1,0
CLDN11,0.00360728516986098,0.00065037218484365,0,1,0
SLC25A39,-0.0235044981377927,0.271098795864295,0,1,0
MVP,0.0216469432669942,2.20270643101442e-07,2.06245196189764,0.00866060114546251,0.0446457806100991
NUB1,-0.0146162431134363,6.3090619432337e-05,0,1,0
PGM3,-0.0571072878277976,0.00324394696275307,0,1,0
RWDD2A,-0.015648679389888,0.220841710011495,0,1,0
CLK1,-0.0449152788347318,5.38813914652933e-19,13.6739697789839,2.1185085496324e-14,-0.614170165400757
POLR3B,-0.0121076625984156,0.0332180555717267,0,1,0
ANGEL1,-0.00864002538851735,0.174935635602421,0,1,0
RNF14,-0.0425980542360003,0.00045612685028351,0,1,0
DNASE1L1,-0.00129610949293152,0.00505365186424853,0,1,0
DDX11,0.00887806484191353,0.00145569900114374,0,1,0
HEBP1,-0.0300444387717378,0.0357691944595961,0,1,0
GPRC5A,-0.0351621834944362,0.000373774840313099,0,1,0
MAMLD1,-0.00122438263709881,0.00040207233786853,0,1,0
CD6,-0.00184973850633341,0.545920966295528,0,1,0
TACC3,0.00288781509648667,0.133216833700949,0,1,0
UFL1,-0.0432861182340672,0.000514146523463359,0,1,0
POLA2,-0.0045087930845703,5.04689385490412e-06,0.702384410810856,0.19843377258712,-0.00316690597417397
ZC3H3,0.010593496519043,0.0379877918967507,0,1,0
CAPN1,-0.0117990340717469,0.00178165262374492,0,1,0
ACP3,-0.0708196940084844,0.696602885737625,0,1,0
MDH1,-0.0503393598456565,6.69183095875082e-08,2.57986361987329,0.00263109409636165,-0.12986868311352
SLC30A9,-0.058558065954121,1.71683933685391e-15,10.1706789262095,6.7502689046422e-11,-0.595575287359167
MTMR11,0.0217936284106179,5.26357409243921e-13,7.6841278410214,2.06953206166525e-08,0.167465026826904
COX15,-0.0433058813476182,0.00363962968020354,0,1,0
CCDC88C,0.00761317719178334,0.00331922336676745,0,1,0
YAF2,-0.0392067944564105,9.37795374775754e-07,1.43330049520057,0.0368722385454331,-0.0561951179096003
ZMYND11,-0.0708985243511142,0.00095171881316674,0,1,0
WAS,0.000164136844969844,0.230288928379789,0,1,0
DPEP1,0.0924737452371475,2.74781275602652e-06,0.966421446356783,0.108038501941451,0.0893686106221128
BID,-0.0178318655427311,0.115013004718322,0,1,0
NPC1L1,0.0177892754285794,0.0382182349390304,0,1,0
XYLT2,0.000950087254836371,0.0287372602717768,0,1,0
RGPD5,-0.0731844981798257,1.17583884486217e-12,7.33506077827303,4.62316317022909e-08,-0.536812742176433
STMN4,0.00300434208063829,0.812921250679669,0,1,0
NUDCD3,-0.0148860115174634,0.000738409081511332,0,1,0
CHDH,0.0634439648117905,8.85304988403172e-06,0.458315670326773,0.348084215340359,0.0290773632609039
IL20RA,-0.000566206180165503,0.106539551123367,0,1,0
GLT8D1,-0.0176449435104269,0.00768530321908923,0,1,0
ATP2C1,-0.0693977499322019,9.70098058675216e-05,0,1,0
IGF1,0.00281162176896702,0.116841805307568,0,1,0
SLC38A5,-0.00438034978056034,0.697987755935369,0,1,0
RALBP1,-0.0230235445212082,2.51518881245687e-08,3.00483798903558,0.000988921937281793,-0.0691820212195784
RUFY3,-0.0288815603883342,1.14235501390947e-13,8.34760748946513,4.49151144368925e-09,-0.241091929805098
CNTN1,-0.0208825828758482,0.588024588675186,0,1,0
SLC11A1,0.00330653749741878,0.000735110626108012,0,1,0
WWTR1,-0.0778622617093169,8.5745414438506e-09,3.47219767787023,0.000337133820489318,-0.270353164300814
AGPS,-0.0401697876524048,3.05812771599907e-05,0,1,0
ENSG00000018607,-0.00147745576097478,0.728089294023752,0,1,0
STEEP1,-0.0239644711033378,0.0471680795740271,0,1,0
ATP1A2,-0.011590349281033,0.152908796068211,0,1,0
TTC27,-0.0134833116980411,0.000904890199437432,0,1,0
ZNF582,-0.0228876424246154,0.105972336798376,0,1,0
VSIG2,-0.0107688223497103,0.300363672383105,0,1,0
PHLDB1,-0.0274734347632614,5.0292819912855e-09,3.70390259451298,0.000197741309333363,-0.101758926299827
CYP24A1,0.0167141863135841,0.0905082952008641,0,1,0
PRDM11,-0.0212177337981001,0.0486773373626309,0,1,0
SYT13,-0.039604142293901,0.618701348377812,0,1,0
SNAI2,-0.00724432269689062,0.874419560829164,0,1,0
CD74,-0.0178068953963338,0.00110601974935072,0,1,0
HGF,0.0020903497306359,0.513911878438311,0,1,0
ZRANB1,-0.00460436694451981,0.0157069123033873,0,1,0
NCDN,-0.00188953399236124,0.00242555768276598,0,1,0
ADGRA2,-0.00244130117383815,0.247110652407388,0,1,0
CCT8L1P,0.0135164280423701,4.79436799333171e-05,0,1,0
ZFP64,-0.0199349316913817,0.00274578265079951,0,1,0
MNAT1,-0.0428877696517997,0.00471609777315626,0,1,0
SAMD4A,-0.0499095648975599,8.20848608640228e-09,3.49114551527752,0.000322741255945165,-0.174241553661569
RUNX3,-0.00602731063026691,0.21948726953082,0,1,0
MRE11,-0.00539125922802817,5.89568409707626e-06,0.634874376580614,0.231806507328844,-0.00342277234137887
PLEKHB1,-0.00676542652371375,0.0388009009880817,0,1,0
SERPINB1,-0.0343259740625034,0.0017372998425993,0,1,0
CYP3A43,-0.0102907571538726,0.500682916102217,0,1,0
SLC7A9,0.0412169836645192,1.9440495990154e-13,8.11670124066672,7.64361421340876e-09,0.334545942446343
SPAST,-0.0366504558004587,0.00178137916598814,0,1,0
NRXN3,-0.020519482222797,0.254346448413578,0,1,0
OSBPL5,-0.00657238256379079,0.000842432398060499,0,1,0
AQR,-0.0318487505862555,0.00031038937309161,0,1,0
CPS1,-0.0303013265014039,0.898206247989519,0,1,0
FHL1,-0.0281353499812898,0.000691255251903045,0,1,0
RTF2,-0.0187092991042677,2.97666843023945e-06,0.931678120186843,0.117036649340155,-0.0174310446194775
NLRP2,-0.00347317974527307,0.41580718306461,0,1,0
SLC45A4,-0.0503360790560947,0.804664755002059,0,1,0
RNF10,-0.096836645074143,2.4207318210131e-05,0.0214619025470188,0.951783337385932,-0.00207829863956151
