,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
hsa04072.1,0.00944272161269537,1.36481199999975e-06,0.181,0.176,1,6,hsa04072
hsa00562.3,0,0.00019173987969684,0.727,0.365,0,1,hsa00562
hsa04978.3,0,0.000190095829453978,0.576,0.18,0,1,hsa04978
hsa04964.3,0,0.000140872634095374,0.547,0.251,0,1,hsa04964
hsa00650.3,0,0.000126865331799152,0.687,0.202,0,1,hsa00650
hsa04972.3,0,5.14083078420718e-05,0.352,0.177,0,1,hsa04972
hsa00360.3,0,2.54137787879157e-05,0.707,0.222,0,1,hsa00360
hsa04110.3,7.14937509042662e-285,0.000167022899510711,0.245,0.142,2.22345565312268e-282,1,hsa04110
hsa00053.3,8.40421534560168e-283,0.000292571443839678,0.695,0.274,2.61371097248212e-280,1,hsa00053
hsa04010.2,3.23268054372932e-280,0.000245075664616002,0.297,0.166,1.00536364909982e-277,1,hsa04010
hsa05225.3,1.04822866406023e-273,0.000163093347395623,0.358,0.191,3.25999114522731e-271,1,hsa05225
hsa04330.3,7.2870391776765e-268,7.06502035211727e-05,0.262,0.166,2.26626918425739e-265,1,hsa04330
hsa05224.3,2.59400313707032e-251,0.000129628946689747,0.354,0.213,8.06734975628869e-249,1,hsa05224
hsa05218.3,5.54536434887326e-249,0.00011630488090391,0.308,0.181,1.72460831249958e-246,1,hsa05218
hsa05210.3,8.41707081260216e-248,0.000111880814477858,0.349,0.211,2.61770902271927e-245,1,hsa05210
hsa05212.3,2.01298915430372e-244,0.000185399061612449,0.328,0.207,6.26039626988457e-242,1,hsa05212
hsa05226.2,4.583740677196e-241,0.000113405240731386,0.396,0.229,1.42554335060796e-238,1,hsa05226
hsa05220.2,1.35920027820583e-231,0.000197889908422791,0.229,0.162,4.22711286522014e-229,1,hsa05220
hsa04726.2,2.02129220499006e-229,3.626800362514e-05,0.126,0.148,6.2862187575191e-227,1,hsa04726
hsa05213.3,7.81943800513496e-219,0.000118232779205568,0.353,0.209,2.43184521959697e-216,1,hsa05213
hsa04919.3,3.89643937457893e-217,0.00011954160208897,0.263,0.195,1.21179264549405e-214,1,hsa04919
hsa05223.3,3.65715310949959e-210,0.000106448758754562,0.429,0.25,1.13737461705437e-207,1,hsa05223
hsa04976.3,3.14811038488402e-204,3.85371058615353e-05,0.411,0.175,9.79062329698929e-202,1,hsa04976
hsa03040.2,1.17548389880318e-201,0.000255881093486401,0.396,0.252,3.65575492527788e-199,1,hsa03040
hsa04210.3,3.26133724728706e-201,7.86877425386048e-05,0.503,0.283,1.01427588390628e-198,1,hsa04210
hsa05110.3,1.17431290915804e-196,5.41612213066011e-05,0.263,0.205,3.65211314748149e-194,1,hsa05110
hsa04218.3,1.03404660354594e-190,0.000236006550674573,0.209,0.161,3.21588493702788e-188,1,hsa04218
hsa05416.2,1.06859748642212e-187,4.28337064907862e-05,0.09,0.107,3.32333818277279e-185,1,hsa05416
hsa04072.2,2.59076026602229e-183,8.26116387213303e-05,0.205,0.172,8.05726442732933e-181,1,hsa04072
hsa05100.3,1.32770379071713e-178,0.000155946394494465,0.216,0.179,4.12915878913029e-176,1,hsa05100
hsa04130.3,1.36642771285717e-167,6.07194600265737e-05,0.097,0.105,4.24959018698579e-165,1,hsa04130
hsa00330.2,5.05623983550141e-162,4.93902801691706e-05,0.598,0.248,1.57249058884094e-159,1,hsa00330
hsa05166.1,1.28846099983615e-160,0.000139488494661849,0.266,0.228,4.00711370949042e-158,1,hsa05166
hsa04961,4.79510494309349e-156,0.000146796525026947,0.116,0.089,1.49127763730208e-153,1,hsa04961
hsa04971.3,1.93821315665902e-152,0.0001304275728558,0.178,0.142,6.02784291720954e-150,1,hsa04971
hsa05214.3,2.89591922132652e-152,0.000128461246422242,0.282,0.178,9.00630877832548e-150,1,hsa05214
hsa04658.3,9.31676866063163e-149,5.16745009505782e-05,0.335,0.262,2.89751505345644e-146,1,hsa04658
hsa05208.3,2.08238574189679e-148,0.000146211119662099,0.445,0.279,6.47621965729903e-146,1,hsa05208
hsa04340.3,3.72622718021597e-144,5.43720512969208e-05,0.535,0.285,1.15885665304717e-141,1,hsa04340
hsa04068.3,7.17116610059386e-141,6.72119648358278e-05,0.554,0.344,2.23023265728469e-138,1,hsa04068
hsa04925.3,3.42100020552184e-139,5.06294213173695e-05,0.16,0.18,1.06393106391729e-136,1,hsa04925
hsa04960.2,4.44237290267857e-138,9.52033983309457e-05,0.105,0.17,1.38157797273304e-135,1,hsa04960
hsa04613.3,5.46911497829176e-132,6.25185661713782e-05,0.189,0.217,1.70089475824874e-129,1,hsa04613
hsa04664.3,6.32070153495138e-125,5.49467370104138e-05,0.092,0.153,1.96573817736988e-122,1,hsa04664
hsa04973.3,1.9374002854661e-122,4.14415671083374e-05,0.145,0.153,6.02531488779957e-120,1,hsa04973
hsa04914.3,5.73762879179744e-120,6.99323535023747e-05,0.25,0.229,1.784402554249e-117,1,hsa04914
hsa04066.3,4.08717338760269e-119,0.000105788828543985,0.451,0.315,1.27111092354444e-116,1,hsa04066
hsa04012.3,7.15658027270263e-119,0.000100228945607473,0.307,0.272,2.22569646481052e-116,1,hsa04012
hsa04260.3,4.54198874055516e-116,7.23206311660286e-05,0.14,0.206,1.41255849831265e-113,1,hsa04260
hsa04911.3,1.11037906266617e-115,4.23580214083589e-05,0.176,0.188,3.45327888489178e-113,1,hsa04911
hsa05131.2,1.54035136919951e-112,0.000130776664976739,0.296,0.258,4.79049275821048e-110,1,hsa05131
hsa04930.3,4.05998897820114e-112,3.80710402410812e-05,0.176,0.155,1.26265657222055e-109,1,hsa04930
hsa04928.1,2.05061659887759e-110,8.48629728217077e-05,0.432,0.273,6.37741762250931e-108,1,hsa04928
hsa00020.3,6.3055858982605e-110,7.91719065209408e-05,0.499,0.3,1.96103721435902e-107,1,hsa00020
hsa04910.2,1.64730829152144e-108,0.000108381736624445,0.378,0.278,5.12312878663169e-106,1,hsa04910
hsa00620.3,2.48329572048039e-100,4.35244255280508e-05,0.359,0.181,7.72304969069402e-98,1,hsa00620
hsa05231.3,6.50293342931292e-100,5.80129473290693e-05,0.259,0.244,2.02241229651632e-97,1,hsa05231
hsa05135.3,7.48395527647286e-100,7.20355499428723e-05,0.266,0.243,2.32751009098306e-97,1,hsa05135
hsa04310.3,6.61686902323263e-99,6.51925643361659e-05,0.393,0.342,2.05784626622535e-96,1,hsa04310
hsa04064.3,1.80164042971144e-98,3.24132535946597e-05,0.455,0.335,5.60310173640256e-96,1,hsa04064
hsa04935.1,3.31831884558771e-97,5.65720695107463e-05,0.192,0.237,1.03199716097778e-94,1,hsa04935
hsa04620.2,1.54046506198576e-96,3.03163615983858e-05,0.269,0.261,4.79084634277571e-94,1,hsa04620
hsa04024.3,7.1943035256605e-94,8.98518881648346e-05,0.447,0.388,2.23742839648041e-91,1,hsa04024
hsa05216.3,2.21124292532569e-93,9.41346178810983e-05,0.538,0.389,6.87696549776291e-91,1,hsa05216
hsa04015.2,3.49519859072864e-90,0.000131952446514257,0.173,0.169,1.08700676171661e-87,1,hsa04015
hsa04370.3,8.55665761936744e-90,4.78558755316171e-05,0.244,0.267,2.66112051962327e-87,1,hsa04370
hsa05215.1,2.14336657670369e-85,5.34487197736918e-05,0.372,0.3,6.66587005354848e-83,1,hsa05215
hsa04215.3,1.33303885708297e-84,4.36145461107575e-05,0.112,0.126,4.14575084552804e-82,1,hsa04215
hsa04657.2,6.9463965875317e-83,3.90474144355821e-05,0.3,0.276,2.16032933872236e-80,1,hsa04657
hsa04114.2,3.08760939460258e-78,0.000103429876436447,0.269,0.275,9.60246521721403e-76,1,hsa04114
hsa04929.2,3.32163356077197e-78,8.02380653072951e-06,0.189,0.219,1.03302803740008e-75,1,hsa04929
hsa05418.3,4.27074393960133e-78,7.69323387285741e-05,0.19,0.196,1.32820136521601e-75,1,hsa05418
hsa04917.2,4.8300392571935e-76,4.95554893429253e-05,0.197,0.23,1.50214220898718e-73,1,hsa04917
hsa05170.2,1.01437646723926e-72,6.4741700677926e-05,0.258,0.283,3.15471081311409e-70,1,hsa05170
hsa04261.2,4.74913330879064e-72,4.5359805712648e-05,0.301,0.288,1.47698045903389e-69,1,hsa04261
hsa05205.3,1.1102633208825e-71,9.50921826004607e-05,0.216,0.255,3.45291892794457e-69,1,hsa05205
hsa05207.2,1.77404214265786e-71,7.72985319341031e-05,0.507,0.409,5.51727106366593e-69,1,hsa05207
hsa00630.2,6.65138797180451e-71,4.8441391743765e-05,0.316,0.211,2.0685816592312e-68,1,hsa00630
hsa05130.1,3.33396449802089e-69,7.58814014837978e-05,0.275,0.282,1.0368629588845e-66,1,hsa05130
hsa05012.3,8.2410449170612e-67,8.93563213184231e-05,0.322,0.296,2.56296496920603e-64,1,hsa05012
hsa04932.2,1.46408639873122e-66,0.000113434538125818,0.601,0.479,4.5533087000541e-64,1,hsa04932
hsa04530.3,4.06313365808956e-66,7.84402800475388e-05,0.432,0.359,1.26363456766585e-63,1,hsa04530
hsa04137.3,4.37170177057027e-66,5.32140468086705e-05,0.242,0.249,1.35959925064735e-63,1,hsa04137
hsa04722.2,8.97837626550715e-66,7.91760582875268e-05,0.181,0.218,2.79227501857272e-63,1,hsa04722
hsa04115.3,8.84740730251926e-65,2.54034298223105e-05,0.444,0.352,2.75154367108349e-62,1,hsa04115
hsa05034.2,1.49752783885156e-64,8.45346126421744e-05,0.118,0.209,4.65731157882837e-62,1,hsa05034
hsa04146.3,1.20451034206921e-63,5.22893642391947e-05,0.373,0.271,3.74602716383523e-61,1,hsa04146
hsa00513.1,2.46662221764259e-61,1.72313720680735e-05,0.221,0.239,7.67119509686845e-59,1,hsa00513
hsa05169.2,9.25833468976289e-61,3.24141091084148e-05,0.355,0.329,2.87934208851626e-58,1,hsa05169
hsa04660.2,1.73433089798824e-60,4.75874333916967e-05,0.223,0.273,5.39376909274342e-58,1,hsa04660
hsa05120.1,1.16499616371493e-59,2.51508271869771e-05,0.312,0.323,3.62313806915344e-57,1,hsa05120
hsa04020.2,9.79078485167127e-59,4.84368957894459e-05,0.253,0.214,3.04493408886976e-56,1,hsa04020
hsa04611.1,8.13911168009482e-58,3.32975455210504e-05,0.24,0.283,2.53126373250949e-55,1,hsa04611
hsa04922.2,1.08057104843035e-57,0.000107541499893921,0.64,0.507,3.36057596061838e-55,1,hsa04922
hsa05217.2,2.0590403415473e-57,8.58933371372371e-06,0.397,0.319,6.4036154622121e-55,1,hsa05217
hsa04921.2,3.25141807584282e-57,4.15848218938913e-05,0.335,0.329,1.01119102158712e-54,1,hsa04921
hsa04950.1,6.40987516340381e-57,4.555260453848e-06,0.162,0.06,1.99347117581858e-54,1,hsa04950
hsa00900.2,9.31640202242895e-56,3.83097843524543e-05,0.064,0.122,2.8974010289754e-53,1,hsa00900
hsa00640.3,2.0915833308872e-52,6.81663010903757e-05,0.43,0.326,6.50482415905919e-50,1,hsa00640
hsa05415.2,2.60592716193833e-52,0.000105314618876181,0.506,0.434,8.10443347362822e-50,1,hsa05415
hsa04931.1,5.96818029696269e-52,0.000102904773839437,0.658,0.531,1.8561040723554e-49,1,hsa04931
hsa04380.1,6.30876882816458e-52,2.78555731775958e-05,0.284,0.33,1.96202710555918e-49,1,hsa04380
hsa00601.1,1.05307483037367e-51,1.46353579601733e-05,0.233,0.172,3.27506272246211e-49,1,hsa00601
hsa04014.3,1.0740842999768e-47,0.000102539234517334,0.154,0.191,3.34040217292784e-45,1,hsa04014
hsa05321.3,4.05837346023008e-47,3.25204389046125e-05,0.259,0.239,1.26215414613155e-44,1,hsa05321
hsa05412.3,3.83948105517989e-45,1.88253127490085e-05,0.281,0.333,1.19407860816094e-42,1,hsa05412
hsa05235.2,8.35584009285855e-45,1.90271843543051e-05,0.364,0.367,2.59866626887901e-42,1,hsa05235
hsa04918.2,1.11117726840095e-44,3.57651019851997e-05,0.289,0.276,3.45576130472695e-42,1,hsa04918
hsa04913.3,6.0030994300363e-44,1.10038260483524e-05,0.17,0.207,1.86696392274129e-41,1,hsa04913
hsa04920.2,7.54202359187692e-42,6.42847381571593e-05,0.602,0.521,2.34556933707372e-39,1,hsa04920
hsa04350.1,6.72234780905454e-41,3.92700706359178e-05,0.364,0.372,2.09065016861596e-38,1,hsa04350
hsa05160.2,2.64767785074642e-40,4.0444073214367e-05,0.625,0.52,8.23427811582137e-38,1,hsa05160
hsa04120.2,3.69694582585116e-40,7.10210005449514e-05,0.217,0.281,1.14975015183971e-37,1,hsa04120
hsa04152.1,3.28732191361886e-39,3.79565466078214e-05,0.429,0.37,1.02235711513547e-36,1,hsa04152
hsa04150.2,2.20277972270565e-38,2.90922684647453e-05,0.338,0.329,6.85064493761456e-36,1,hsa04150
hsa03410.2,6.98840698927897e-38,9.52944290148754e-06,0.124,0.138,2.17339457366576e-35,1,hsa03410
hsa04213.2,1.8946081742418e-37,1.56543063400586e-05,0.251,0.28,5.892231421892e-35,1,hsa04213
hsa03013.3,4.3753351376567e-37,9.63451067390735e-05,0.31,0.328,1.36072922781123e-34,1,hsa03013
hsa03460.3,4.80713848320572e-37,2.53762427039999e-05,0.128,0.184,1.49502006827698e-34,1,hsa03460
hsa05202.2,5.42079980705438e-37,4.97520289663206e-05,0.703,0.546,1.68586873999391e-34,1,hsa05202
hsa04912.3,9.63895024917885e-37,3.22152418454286e-05,0.205,0.279,2.99771352749462e-34,1,hsa04912
hsa05211.2,4.78125503665507e-36,2.99710361837988e-05,0.236,0.31,1.48697031639973e-33,1,hsa05211
hsa00350.3,5.10839440904188e-36,6.930741114646e-06,0.342,0.252,1.58871066121203e-33,1,hsa00350
hsa04724.1,1.48239625577216e-35,3.2271915859593e-05,0.189,0.307,4.61025235545143e-33,1,hsa04724
hsa03320.3,1.28229167628785e-34,9.80609162128384e-05,0.632,0.54,3.98792711325523e-32,1,hsa03320
hsa04670.1,1.87184534987417e-33,1.42307142970192e-05,0.31,0.324,5.82143903810867e-31,1,hsa04670
hsa04140.3,2.12558582974795e-33,3.01957550054094e-05,0.575,0.469,6.61057193051611e-31,1,hsa04140
hsa04970.3,3.34265133666421e-33,2.08614272382447e-05,0.074,0.228,1.03956456570257e-30,1,hsa04970
hsa05017.2,1.36283784464641e-32,4.19010537055136e-05,0.306,0.327,4.23842569685032e-30,1,hsa05017
hsa05164.3,5.00432730739395e-32,1.5696241748004e-05,0.337,0.351,1.55634579259952e-29,1,hsa05164
hsa04540.2,2.0973908101383e-31,3.52698585645315e-06,0.175,0.294,6.5228854195301e-29,1,hsa04540
hsa00510.2,4.44866323394521e-31,9.42665256738349e-06,0.202,0.273,1.38353426575696e-28,1,hsa00510
hsa04145.2,2.9943377630109e-30,2.03414807748448e-05,0.322,0.348,9.3123904429639e-28,1,hsa04145
hsa03030.2,6.57787005128136e-28,1.18162008438823e-06,0.08,0.131,2.0457175859485e-25,1,hsa03030
hsa04270.3,8.69028580937822e-28,4.55714514946647e-05,0.343,0.359,2.70267888671663e-25,1,hsa04270
hsa00520.3,1.90816164681021e-27,1.88747270302692e-05,0.171,0.202,5.93438272157976e-25,1,hsa00520
hsa04668.3,8.53157953678297e-26,8.78484935756733e-06,0.383,0.381,2.6533212359395e-23,1,hsa04668
hsa05221.1,7.34193282167158e-25,1.70111744084445e-06,0.295,0.334,2.28334110753986e-22,1,hsa05221
hsa04625.2,8.43177995249375e-25,2.33659423404474e-05,0.211,0.294,2.62228356522555e-22,1,hsa04625
hsa04650.3,8.654613963044e-25,1.49675802369711e-05,0.205,0.279,2.69158494250668e-22,1,hsa04650
hsa00230.3,2.12104572162264e-22,9.64075431078367e-06,0.458,0.452,6.59645219424641e-20,1,hsa00230
hsa05340.3,2.17184823564758e-22,1.96260674812614e-06,0.06,0.242,6.75444801286397e-20,1,hsa05340
hsa00260.3,4.78874585426639e-22,2.1877224402226e-05,0.388,0.216,1.48929996067685e-19,1,hsa00260
hsa03450.2,1.58646821161547e-21,3.00079460449437e-05,0.102,0.164,4.93391613812411e-19,1,hsa03450
hsa00500.2,6.56850565576422e-20,3.12888744105646e-05,0.26,0.269,2.04280525894267e-17,1,hsa00500
hsa04672.3,1.07484469163701e-19,4.42735266839414e-06,0.113,0.141,3.34276699099109e-17,1,hsa04672
hsa05033.2,2.22275052466371e-18,1.22625963657958e-06,0.11,0.076,6.91275413170414e-16,1,hsa05033
hsa05230.2,7.36195861021753e-17,3.52928606048159e-06,0.267,0.289,2.28956912777765e-14,1,hsa05230
hsa00564.1,8.39151968212641e-17,1.20867079353476e-05,0.366,0.389,2.60976262114131e-14,1,hsa00564
hsa02010.1,1.64078854989524e-16,1.10169150034464e-05,0.303,0.343,5.10285239017419e-14,1,hsa02010
hsa04662.3,5.79338140514835e-16,1.63586391224425e-05,0.227,0.317,1.80174161700114e-13,1,hsa04662
hsa04141.2,5.90416183265776e-16,5.07336180299509e-06,0.303,0.356,1.83619432995656e-13,1,hsa04141
hsa05414.2,2.31294867857052e-15,1.02460908765912e-05,0.288,0.394,7.19327039035433e-13,1,hsa05414
hsa05167,9.11709391906638e-15,9.25437104689879e-06,0.326,0.383,2.83541620882964e-12,1,hsa05167
hsa04666.1,1.0206175479459e-14,1.67575314772923e-05,0.235,0.347,3.17412057411174e-12,1,hsa04666
hsa04659.2,1.58555446725084e-14,2.07710772287223e-05,0.407,0.427,4.93107439315012e-12,1,hsa04659
hsa05134.2,2.37363617673836e-14,1.19395506983403e-05,0.25,0.332,7.38200850965629e-12,1,hsa05134
hsa05323.2,2.56697439029844e-14,2.29280044159166e-06,0.371,0.422,7.98329035382814e-12,1,hsa05323
hsa04728.1,2.99342493966334e-14,2.84615897579034e-05,0.326,0.38,9.30955156235298e-12,1,hsa04728
hsa05140.1,5.68227840281483e-14,4.30365164766783e-06,0.261,0.356,1.76718858327541e-11,1,hsa05140
hsa05020.1,7.21286985233977e-14,2.69175010241851e-05,0.451,0.431,2.24320252407767e-11,1,hsa05020
hsa05322.2,9.76440476797331e-14,1.0029184483649e-05,0.341,0.389,3.0367298828397e-11,1,hsa05322
hsa04392.1,1.05078810547835e-13,1.32431135990705e-05,0.158,0.26,3.26795100803766e-11,1,hsa04392
hsa03018.2,1.31828832794306e-13,2.37726636170679e-05,0.311,0.373,4.09987669990291e-11,1,hsa03018
hsa04934.2,1.71925746481947e-13,1.08490892747317e-05,0.439,0.446,5.34689071558856e-11,1,hsa04934
hsa03015.2,2.36499990084927e-13,7.13649401064629e-05,0.443,0.433,7.35514969164122e-11,1,hsa03015
hsa00061.2,2.57792088038395e-13,4.90359834592085e-05,0.097,0.192,8.01733393799409e-11,1,hsa00061
hsa03430.1,1.96019034353036e-12,2.52237973722149e-07,0.039,0.1,6.09619196837943e-10,1,hsa03430
hsa05417.3,3.49584381719997e-11,1.28306379055613e-05,0.456,0.433,1.08720742714919e-08,1,hsa05417
hsa04070.3,4.66974440482049e-11,1.91962366893983e-05,0.148,0.248,1.45229050989917e-08,1,hsa04070
hsa00514.3,8.58836330360399e-11,5.8219441188449e-06,0.16,0.224,2.67098098742084e-08,1,hsa00514
hsa04940.1,8.62156532461725e-10,1.54694136774176e-05,0.008,0.104,2.68130681595597e-07,1,hsa04940
hsa03050.2,2.34767933689878e-09,1.00106483033615e-05,0.182,0.284,7.30128273775522e-07,1,hsa03050
hsa00250.2,3.95387567553477e-09,2.418334628355e-05,0.224,0.17,1.22965533509131e-06,1,hsa00250
hsa05163.2,4.60357144277472e-09,2.57626299505765e-05,0.233,0.32,1.43171071870294e-06,1,hsa05163
hsa04962.2,1.0174395814757e-07,1.28552700031658e-05,0.295,0.378,3.16423709838942e-05,1,hsa04962
hsa04060.2,1.33042944325603e-07,2.44181074854373e-06,0.442,0.476,4.13763556852625e-05,1,hsa04060
hsa04710.3,1.64141123887861e-07,1.00132031845142e-06,0.29,0.369,5.10478895291249e-05,1,hsa04710
hsa04136.2,4.77814851846847e-07,3.29163817051015e-06,0.137,0.245,0.000148600418924369,1,hsa04136
hsa04514.2,1.14867205157257e-06,3.87259082827292e-06,0.225,0.347,0.00035723700803907,1,hsa04514
hsa00010.3,1.22531268571776e-06,3.4174142371977e-06,0.344,0.265,0.000381072245258223,1,hsa00010
hsa04742.3,1.85058530775744e-06,7.51377876864872e-06,0.042,0.256,0.000575532030712562,1,hsa04742
hsa00565.3,2.69887154357271e-05,1.1201268142093e-05,0.21,0.339,0.00839349050051112,1,hsa00565
hsa00970,3.77677145553046e-05,2.62549973193206e-06,0.36,0.437,0.0117457592266997,1,hsa00970
hsa04720.1,6.2010603275919e-05,3.40193284460484e-05,0.314,0.395,0.0192852976188108,1,hsa04720
hsa00310.3,7.76994310404516e-05,2.22880468602444e-05,0.33,0.336,0.0241645230535805,1,hsa00310
hsa05144.3,9.61805880194381e-05,6.17892525739719e-06,0.152,0.281,0.0299121628740453,1,hsa05144
hsa05171.3,0.000108275084552555,2.21563958095188e-06,0.463,0.45,0.0336735512958446,1,hsa05171
hsa00561.2,0.000202108101796824,3.01626864121498e-06,0.242,0.262,0.0628556196588123,1,hsa00561
hsa00280.2,0.000474078100907032,1.40414531501048e-05,0.237,0.223,0.147438289382087,1,hsa00280
hsa00100.3,0.000892936628466041,4.45902379886224e-06,0.192,0.318,0.277703291452939,1,hsa00100
hsa04022.3,0.00104437984177355,1.51213729900118e-06,0.154,0.384,0.324802130791574,1,hsa04022
hsa03440.3,0.00324934445344963,9.63447934018647e-06,0.14,0.289,1,1,hsa03440
hsa00910.3,0.00461148863758831,9.43142918428749e-06,0.184,0.357,1,1,hsa00910
hsa00511.1,0.00482743714516613,7.48507076494177e-06,0.172,0.242,1,1,hsa00511
hsa04810.4,0,0.00023929755377926,0.715,0.357,0,2,hsa04810
hsa04750.3,0,0.000108687717890167,0.745,0.342,0,2,hsa04750
hsa05143.4,0,1.0662903392657e-05,0.681,0.25,0,2,hsa05143
hsa04071.3,1.63722195300029e-272,0.000117482389691002,0.716,0.359,5.09176027383091e-270,2,hsa04071
hsa04610.4,2.22531066791456e-242,1.47532718793287e-05,0.697,0.359,6.92071617721428e-240,2,hsa04610
hsa05142.4,2.36578745772732e-197,6.11616625933108e-05,0.747,0.447,7.35759899353197e-195,2,hsa05142
hsa04022.4,7.92893445182845e-170,0.000111756899691266,0.648,0.32,2.46589861451865e-167,2,hsa04022
hsa04926.3,1.36476630300922e-167,0.000105722297974192,0.616,0.362,4.24442320235867e-165,2,hsa04926
hsa00670.4,1.16069688590097e-142,5.21331075973498e-05,0.562,0.357,3.60976731515201e-140,2,hsa00670
hsa03010.4,1.85385057054653e-139,0.000212722158311893,0.813,0.615,5.76547527439971e-137,2,hsa03010
hsa04933.2,1.5661894927168e-90,5.45711693491783e-05,0.643,0.449,4.87084932234925e-88,2,hsa04933
hsa00340.4,1.06617084661836e-88,4.59288889652105e-05,0.175,0.138,3.3157913329831e-86,2,hsa00340
hsa04966.4,1.43203166351056e-74,4.15462820496246e-06,0.752,0.483,4.45361847351784e-72,2,hsa04966
hsa04974.4,1.62411613954889e-71,6.49726936680281e-05,0.767,0.658,5.05100119399705e-69,2,hsa04974
hsa00270.3,9.29740448592529e-71,4.72513435488571e-05,0.57,0.412,2.89149279512277e-68,2,hsa00270
hsa04977.4,1.10872488572715e-68,6.71112273226598e-05,0.327,0.24,3.44813439461143e-66,2,hsa04977
hsa04721.4,2.74281783150197e-68,4.97538585772689e-05,0.409,0.308,8.53016345597113e-66,2,hsa04721
hsa04614.4,3.3343738297379e-65,2.56527544882885e-05,0.359,0.269,1.03699026104849e-62,2,hsa04614
hsa05340.4,3.90141630768405e-62,8.18173694758762e-06,0.345,0.205,1.21334047168974e-59,2,hsa05340
hsa05222.2,5.88124024670876e-56,5.38607755987218e-05,0.626,0.472,1.82906571672642e-53,2,hsa05222
hsa04512.2,6.65191839192266e-51,5.04608408459628e-05,0.852,0.737,2.06874661988795e-48,2,hsa04512
hsa04621.3,1.95537611051377e-44,3.64086070460914e-05,0.548,0.43,6.08121970369782e-42,2,hsa04621
hsa05146.3,1.58825816955083e-40,2.43059069589058e-05,0.763,0.645,4.93948290730308e-38,2,hsa05146
hsa05132.2,1.93896853445605e-33,6.25455398123527e-05,0.638,0.518,6.03019214215832e-31,2,hsa05132
hsa00515.3,1.45341174591507e-30,1.53351978491272e-05,0.332,0.227,4.52011052979586e-28,2,hsa00515
hsa04144.4,1.24522904492787e-26,6.99702760470514e-05,0.542,0.453,3.87266232972569e-24,2,hsa04144
hsa00983.4,5.94996970946571e-24,1.9913323285638e-05,0.414,0.36,1.85044057964383e-21,2,hsa00983
hsa00450.3,7.71069420670211e-20,6.75056368745025e-06,0.528,0.421,2.39802589828436e-17,2,hsa00450
hsa04510.3,7.64613277383437e-19,5.84857725345811e-05,0.76,0.694,2.37794729266249e-16,2,hsa04510
hsa04915.4,8.86404701592073e-19,6.35007461648464e-05,0.362,0.288,2.75671862195135e-16,2,hsa04915
hsa04060.3,2.72990411194393e-18,1.90160070228646e-06,0.532,0.464,8.49000178814561e-16,2,hsa04060
hsa00730.3,3.15203328447716e-18,9.97972395118393e-06,0.274,0.2,9.80282351472398e-16,2,hsa00730
hsa04650.4,2.07062154814838e-17,3.38576722107199e-05,0.352,0.26,6.43963301474148e-15,2,hsa04650
hsa00860.3,2.12198816374329e-17,8.21102250949149e-06,0.344,0.326,6.59938318924164e-15,2,hsa00860
hsa04917.3,1.81377604938738e-16,6.9174949296085e-05,0.294,0.217,5.64084351359475e-14,2,hsa04917
hsa05225.4,3.8538620850446e-16,7.27351221990613e-05,0.281,0.201,1.19855110844887e-13,2,hsa05225
hsa00770.4,3.16961445942109e-15,3.18463243105305e-05,0.159,0.127,9.85750096879959e-13,2,hsa00770
hsa05164.4,3.29421747154002e-15,2.53434760191576e-05,0.413,0.341,1.02450163364895e-12,2,hsa05164
hsa04962.3,1.32874020271586e-14,2.22712629744296e-05,0.458,0.357,4.13238203044633e-12,2,hsa04962
hsa04550.3,1.02728003958314e-13,4.32424466454728e-05,0.526,0.477,3.19484092310356e-11,2,hsa04550
hsa00240.4,1.65247804009079e-13,1.15616145168769e-05,0.506,0.453,5.13920670468235e-11,2,hsa00240
hsa04672.4,3.12885503309061e-13,5.27153293399805e-06,0.109,0.142,9.7307391529118e-11,2,hsa04672
hsa00310.4,4.43168307611023e-13,6.02541566847519e-05,0.382,0.329,1.37825343667028e-10,2,hsa00310
hsa04722.3,3.33999908254199e-12,6.12661495683038e-05,0.268,0.207,1.03873971467056e-09,2,hsa04722
hsa05100.4,7.65392974430664e-12,6.46239507202025e-05,0.225,0.178,2.38037215047937e-09,2,hsa05100
hsa00071.4,1.95484253307505e-11,4.71896674665281e-05,0.252,0.218,6.07956027786341e-09,2,hsa00071
hsa05034.3,2.78168076961231e-11,4.10650822190099e-05,0.243,0.192,8.65102719349428e-09,2,hsa05034
hsa05144.4,3.24946008022948e-11,1.96204806636697e-06,0.215,0.272,1.01058208495137e-08,2,hsa05144
hsa00062.2,1.04981894030835e-10,1.78686698161316e-05,0.377,0.316,3.26493690435897e-08,2,hsa00062
hsa05130.2,2.76739575426043e-10,2.98806848393931e-05,0.327,0.275,8.60660079574992e-08,2,hsa05130
hsa01040.2,2.77541567578245e-10,1.66457992208617e-05,0.317,0.27,8.63154275168341e-08,2,hsa01040
hsa00410.3,1.24193146545841e-09,5.79356508078405e-06,0.241,0.289,3.86240685757565e-07,2,hsa00410
hsa04935.2,1.30327810389008e-09,5.7834153897155e-05,0.317,0.221,4.05319490309815e-07,2,hsa04935
hsa04520.3,1.31409968035925e-09,2.53055033879274e-05,0.395,0.362,4.08685000591727e-07,2,hsa04520
hsa03015.3,4.68622526282999e-09,6.60413312396323e-05,0.482,0.428,1.45741605674013e-06,2,hsa03015
hsa04062.3,8.0185814617406e-08,3.1438391202944e-05,0.515,0.462,2.49377883460133e-05,2,hsa04062
